historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HP003123,BR000916,C00065,2025-06-27,00:18,301,Manual,1,80,Completed
HP003124,BR001608,C00003,2025-06-23,14:48,157,Manual,3,75,Completed
HP003125,BR003745,C00092,2025-06-21,19:54,205,Manual,0,69,Completed
HP003126,BR002495,C00075,2025-06-21,14:53,195,Manual,3,68,Completed
HP003127,BR002545,C00054,2025-06-14,11:36,240,Manual,1,45,Completed
HP003128,BR002748,C00017,2025-06-23,03:03,91,Manual,0,49,Completed
HP003129,BR005160,C00071,2025-06-19,00:54,93,Manual,1,82,Completed
HP003130,BR001072,C00075,2025-06-16,09:18,116,Manual,1,66,Completed
HP003131,BR005211,C00089,2025-06-20,07:06,242,Manual,2,48,Completed
HP003132,BR004540,C00041,2025-06-14,17:21,106,Manual,1,45,Completed
HP003133,BR004736,C00048,2025-06-01,14:05,97,Manual,1,52,Completed
HP003134,BR004486,C00039,2025-06-19,11:49,198,Manual,3,62,Completed
HP003135,BR003551,C00004,2025-06-17,13:04,230,Manual,1,59,Completed
HP003136,BR002698,C00051,2025-06-30,15:20,76,Manual,1,83,Completed
HP003137,BR005231,C00058,2025-06-16,13:33,172,Manual,2,79,Completed
HP003138,BR002460,C00053,2025-06-19,07:39,165,Manual,0,76,Completed
HP003139,BR003584,C00006,2025-06-12,03:33,144,Manual,1,51,Completed
HP003140,BR000485,C00071,2025-06-01,02:08,45,Manual,2,81,Completed
HP003141,BR002790,C00076,2025-06-21,14:15,273,Manual,3,76,Completed
HP003142,BR003968,C00071,2025-06-01,04:42,88,Manual,1,58,Completed
HP003143,BR000141,C00053,2025-06-11,11:48,72,Manual,1,72,Completed
HP003144,BR001974,C00089,2025-06-20,01:53,80,Manual,1,64,Completed
HP003145,BR001991,C00011,2025-06-03,04:31,93,Manual,2,79,Completed
HP003146,BR005753,C00082,2025-06-03,01:02,176,Manual,0,47,Completed
HP003147,BR000299,C00056,2025-06-06,17:55,101,Manual,3,45,Completed
HP003148,BR002705,C00098,2025-06-03,16:13,161,Manual,4,72,Completed
HP003149,BR005091,C00094,2025-06-28,00:36,82,Manual,4,58,Completed
HP003150,BR001308,C00035,2025-06-11,19:05,255,Manual,1,80,Completed
HP003151,BR001563,C00062,2025-06-09,12:10,312,Manual,0,82,Completed
HP003152,BR004939,C00014,2025-06-28,12:18,99,Manual,3,57,Completed
HP003153,BR001801,C00042,2025-06-27,08:52,99,Manual,4,50,Completed
HP003154,BR004977,C00098,2025-06-28,07:05,162,Manual,0,50,Completed
HP003155,BR005012,C00047,2025-06-28,02:55,195,Manual,0,48,Completed
HP003156,BR001737,C00097,2025-06-16,01:29,81,Manual,2,85,Completed
HP003157,BR001235,C00019,2025-06-13,19:38,112,Manual,1,85,Completed
HP003158,BR001499,C00092,2025-06-27,07:42,117,Manual,1,55,Completed
HP003159,BR003195,C00054,2025-06-02,17:47,96,Manual,1,47,Completed
HP003160,BR004124,C00058,2025-06-09,08:22,91,Manual,1,69,Completed
HP003161,BR001972,C00036,2025-06-15,10:40,44,Manual,0,48,Completed
HP003162,BR000314,C00066,2025-06-29,17:37,137,Manual,4,83,Completed
HP003163,BR002578,C00048,2025-06-29,16:06,223,Manual,7,57,Completed
HP003164,BR002974,C00024,2025-06-15,13:46,62,Manual,2,75,Completed
HP003165,BR004808,C00094,2025-06-05,18:44,115,Manual,1,77,Completed
HP003166,BR000841,C00018,2025-06-30,16:26,215,Manual,2,63,Completed
HP003167,BR001676,C00053,2025-06-17,03:14,91,Manual,1,66,Completed
HP003168,BR001121,C00064,2025-06-26,08:48,79,Manual,2,66,Completed
HP003169,BR004593,C00029,2025-06-11,01:13,126,Manual,0,59,Completed
HP003170,BR002711,C00034,2025-06-16,06:46,114,Manual,1,85,Completed
HP003171,BR000972,C00009,2025-06-30,04:07,170,Manual,2,53,Completed
HP003172,BR000237,C00067,2025-06-03,06:24,173,Manual,5,79,Completed
HP003173,BR000934,C00051,2025-06-27,13:59,235,Manual,3,63,Completed
HP003174,BR004751,C00030,2025-06-08,15:05,138,Manual,1,59,Completed
HP003175,BR001256,C00042,2025-06-25,08:11,159,Manual,2,83,Completed
HP003176,BR000897,C00085,2025-06-06,14:47,124,Manual,4,56,Completed
HP003177,BR005435,C00064,2025-06-03,09:15,131,Manual,1,47,Completed
HP003178,BR005415,C00017,2025-06-15,12:21,223,Manual,0,49,Completed
HP003179,BR001730,C00061,2025-06-13,00:10,176,Manual,2,62,Completed
HP003180,BR005390,C00034,2025-06-26,15:18,109,Manual,1,54,Completed
HP003181,BR002382,C00042,2025-06-24,05:41,220,Manual,0,52,Completed
HP003182,BR003006,C00085,2025-06-30,15:55,63,Manual,1,65,Completed
HP003183,BR004277,C00098,2025-06-29,18:09,195,Manual,3,47,Completed
HP003184,BR005394,C00048,2025-06-16,05:53,50,Manual,2,51,Completed
HP003185,BR004967,C00057,2025-06-12,04:49,40,Manual,1,84,Completed
HP003186,BR003160,C00077,2025-06-29,17:47,117,Manual,5,77,Completed
HP003187,BR004518,C00016,2025-06-25,19:27,117,Manual,6,78,Completed
HP003188,BR003998,C00062,2025-06-19,06:53,218,Manual,0,73,Completed
HP003189,BR005894,C00092,2025-06-11,04:41,147,Manual,2,78,Completed
HP003190,BR002202,C00041,2025-06-16,04:53,266,Manual,2,71,Completed
HP003191,BR000868,C00018,2025-06-17,19:30,192,Manual,3,45,Completed
HP003192,BR002503,C00019,2025-06-05,04:11,154,Manual,1,83,Completed
HP003193,BR000629,C00076,2025-06-12,03:51,81,Manual,1,62,Completed
HP003194,BR003104,C00005,2025-06-10,13:17,91,Manual,0,54,Completed
HP003195,BR001396,C00067,2025-06-03,09:12,83,Manual,3,57,Completed
HP003196,BR003814,C00092,2025-06-03,08:52,73,Manual,4,45,Completed
HP003197,BR005294,C00096,2025-06-21,05:12,97,Manual,1,56,Completed
HP003198,BR005688,C00079,2025-06-09,14:47,201,Manual,3,72,Completed
HP003199,BR004984,C00025,2025-06-28,02:56,111,Manual,0,57,Completed
HP003200,BR000909,C00056,2025-06-20,15:58,158,Manual,4,66,Completed
HP003201,BR000120,C00078,2025-06-23,14:00,90,Manual,6,63,Completed
HP003202,BR004052,C00043,2025-06-28,04:23,192,Manual,5,70,Completed
HP003203,BR004858,C00050,2025-06-03,01:06,144,Manual,3,77,Completed
HP003204,BR003154,C00029,2025-06-07,02:25,85,Manual,1,62,Completed
HP003205,BR004623,C00038,2025-06-25,19:43,108,Manual,0,53,Completed
HP003206,BR001893,C00056,2025-06-21,01:21,73,Manual,2,81,Completed
HP003207,BR001206,C00065,2025-06-29,17:25,64,Manual,1,51,Completed
HP003208,BR000782,C00087,2025-06-07,06:44,202,Manual,2,64,Completed
HP003209,BR001384,C00068,2025-06-10,16:07,146,Manual,1,49,Completed
HP003210,BR001473,C00051,2025-06-14,13:54,247,Manual,2,78,Completed
HP003211,BR003479,C00033,2025-06-28,13:14,272,Manual,0,71,Completed
HP003212,BR004451,C00083,2025-06-28,15:45,106,Manual,3,65,Completed
HP003213,BR003322,C00029,2025-06-13,03:28,354,Manual,3,56,Completed
HP003214,BR003511,C00031,2025-06-17,02:08,74,Manual,0,48,Completed
HP003215,BR005755,C00099,2025-06-21,10:48,138,Manual,3,62,Completed
HP003216,BR002295,C00096,2025-06-12,04:07,90,Manual,4,73,Completed
HP003217,BR004941,C00005,2025-06-24,10:58,123,Manual,3,60,Completed
HP003218,BR001602,C00017,2025-06-04,14:23,90,Manual,2,50,Completed
HP003219,BR004577,C00059,2025-06-11,09:29,134,Manual,1,55,Completed
HP003220,BR005884,C00091,2025-06-01,14:39,116,Manual,2,66,Completed
HP003221,BR002109,C00098,2025-06-22,11:45,194,Manual,0,74,Completed
HP003222,BR000283,C00044,2025-06-15,13:50,264,Manual,3,45,Completed
HP003223,BR000265,C00029,2025-06-21,06:18,178,Manual,4,69,Completed
HP003224,BR004609,C00006,2025-06-17,14:47,100,Manual,2,54,Completed
HP003225,BR002217,C00059,2025-06-22,10:16,62,Manual,2,70,Completed
HP003226,BR004165,C00042,2025-06-16,14:07,188,Manual,1,46,Completed
HP003227,BR004369,C00086,2025-06-29,05:35,288,Manual,0,74,Completed
HP003228,BR002968,C00015,2025-06-01,01:47,228,Manual,0,64,Completed
HP003229,BR000204,C00032,2025-06-17,15:08,180,Manual,0,66,Completed
HP003230,BR005273,C00065,2025-06-09,15:56,215,Manual,1,63,Completed
HP003231,BR003527,C00027,2025-06-15,14:56,61,Manual,0,77,Completed
HP003232,BR003368,C00045,2025-06-29,00:17,171,Manual,0,81,Completed
HP003233,BR000915,C00001,2025-06-16,10:02,155,Manual,1,80,Completed
HP003234,BR004813,C00071,2025-06-22,04:30,79,Manual,0,65,Completed
HP003235,BR002405,C00066,2025-06-20,02:31,105,Manual,0,78,Completed
HP003236,BR004746,C00016,2025-06-14,12:27,70,Manual,4,69,Completed
HP003237,BR002557,C00088,2025-06-24,14:15,93,Manual,0,63,Completed
HP003238,BR002234,C00047,2025-06-11,12:48,257,Manual,4,69,Completed
HP003239,BR000558,C00095,2025-06-09,11:01,213,Manual,3,79,Completed
HP003240,BR003020,C00031,2025-06-07,08:07,141,Manual,0,59,Completed
HP003241,BR001960,C00006,2025-06-16,12:15,159,Manual,4,61,Completed
HP003242,BR003300,C00080,2025-06-02,04:33,310,Manual,0,85,Completed
HP003243,BR003484,C00027,2025-06-15,02:43,197,Manual,0,58,Completed
HP003244,BR004719,C00003,2025-06-19,14:05,113,Manual,1,62,Completed
HP003245,BR002702,C00081,2025-06-24,08:52,125,Manual,1,80,Completed
HP003246,BR001444,C00010,2025-06-06,01:57,90,Manual,1,81,Completed
HP003247,BR000895,C00008,2025-06-22,06:10,94,Manual,0,74,Completed
HP003248,BR000175,C00061,2025-06-30,14:52,220,Manual,0,60,Completed
HP003249,BR003190,C00025,2025-06-20,19:45,35,Manual,0,55,Completed
HP003250,BR001619,C00071,2025-06-28,00:05,186,Manual,3,70,Completed
HP003251,BR001279,C00088,2025-06-14,09:56,282,Manual,2,64,Completed
HP003252,BR002634,C00005,2025-06-06,07:02,90,Manual,2,79,Completed
HP003253,BR005773,C00013,2025-06-26,17:13,179,Manual,2,80,Completed
HP003254,BR001623,C00081,2025-06-25,05:05,179,Manual,3,64,Completed
HP003255,BR004612,C00047,2025-06-09,04:22,59,Manual,3,84,Completed
HP003256,BR004481,C00032,2025-06-25,13:33,177,Manual,3,79,Completed
HP003257,BR002169,C00075,2025-06-09,10:01,167,Manual,4,49,Completed
HP003258,BR005109,C00026,2025-06-24,09:51,159,Manual,0,59,Completed
HP003259,BR002366,C00041,2025-06-17,11:39,186,Manual,0,76,Completed
HP003260,BR002033,C00027,2025-06-01,05:28,139,Manual,1,51,Completed
HP003261,BR000940,C00037,2025-06-17,19:33,161,Manual,2,46,Completed
HP003262,BR003852,C00032,2025-06-28,07:43,88,Manual,1,47,Completed
HP003263,BR005653,C00045,2025-06-22,10:59,116,Manual,3,51,Completed
HP003264,BR000423,C00058,2025-06-04,16:46,112,Manual,4,48,Completed
HP003265,BR004021,C00014,2025-06-23,16:37,137,Manual,2,56,Completed
HP003266,BR004031,C00059,2025-06-07,04:54,162,Manual,3,61,Completed
HP003267,BR005846,C00063,2025-06-24,15:02,75,Manual,3,83,Completed
HP003268,BR003125,C00044,2025-06-20,11:44,248,Manual,2,60,Completed
HP003269,BR002712,C00036,2025-06-05,16:07,95,Manual,1,69,Completed
HP003270,BR001831,C00045,2025-06-20,07:37,142,Manual,2,82,Completed
HP003271,BR003583,C00019,2025-06-29,18:13,150,Manual,1,47,Completed
HP003272,BR002029,C00071,2025-06-11,13:13,185,Manual,1,54,Completed
HP003273,BR004515,C00030,2025-06-17,13:49,144,Manual,2,73,Completed
HP003274,BR005493,C00036,2025-06-27,18:55,160,Manual,1,64,Completed
HP003275,BR002548,C00068,2025-06-19,10:26,282,Manual,0,57,Completed
HP003276,BR001177,C00002,2025-06-27,02:46,139,Manual,0,65,Completed
HP003277,BR001866,C00052,2025-06-10,14:21,225,Manual,1,82,Completed
HP003278,BR000231,C00010,2025-06-01,19:45,175,Manual,1,84,Completed
HP003279,BR001881,C00075,2025-06-20,15:21,258,Manual,0,73,Completed
HP003280,BR001699,C00090,2025-06-15,01:33,227,Manual,0,62,Completed
HP003281,BR003333,C00060,2025-06-28,19:22,179,Manual,3,57,Completed
HP003282,BR002216,C00008,2025-06-28,05:58,49,Manual,2,51,Completed
HP003283,BR000307,C00066,2025-06-28,03:18,199,Manual,5,48,Completed
HP003284,BR000651,C00029,2025-06-21,19:25,196,Manual,1,61,Completed
HP003285,BR004188,C00064,2025-06-28,02:03,107,Manual,1,85,Completed
HP003286,BR004050,C00041,2025-06-22,19:17,147,Manual,1,55,Completed
HP003287,BR004100,C00078,2025-06-19,04:52,69,Manual,2,62,Completed
HP003288,BR004251,C00016,2025-06-15,06:29,102,Manual,1,70,Completed
HP003289,BR000228,C00051,2025-06-09,10:44,91,Manual,3,61,Completed
HP003290,BR001615,C00046,2025-06-22,06:52,159,Manual,0,60,Completed
HP003291,BR004990,C00015,2025-06-16,14:36,131,Manual,0,48,Completed
HP003292,BR005704,C00058,2025-06-02,13:03,142,Manual,0,58,Completed
HP003293,BR001093,C00100,2025-06-03,01:20,182,Manual,3,46,Completed
HP003294,BR003407,C00057,2025-06-30,17:21,85,Manual,0,70,Completed
HP003295,BR004154,C00098,2025-06-04,17:34,86,Manual,3,76,Completed
HP003296,BR001233,C00013,2025-06-03,08:03,183,Manual,4,84,Completed
HP003297,BR005500,C00065,2025-06-26,04:03,93,Manual,1,85,Completed
HP003298,BR005191,C00025,2025-06-15,00:43,119,Manual,0,63,Completed
HP003299,BR002535,C00076,2025-06-23,11:45,174,Manual,2,82,Completed
HP003300,BR001020,C00097,2025-06-20,16:50,155,Manual,1,69,Completed
HP003301,BR002904,C00014,2025-06-21,17:01,177,Manual,2,80,Completed
HP003302,BR001022,C00029,2025-06-07,00:49,248,Manual,0,47,Completed
HP003303,BR000786,C00064,2025-06-15,15:28,140,Manual,1,46,Completed
HP003304,BR005248,C00045,2025-06-18,14:24,153,Manual,1,80,Completed
HP003305,BR005848,C00090,2025-06-08,07:50,198,Manual,1,83,Completed
HP003306,BR002119,C00059,2025-06-05,14:09,46,Manual,1,85,Completed
HP003307,BR000456,C00025,2025-06-27,13:13,161,Manual,1,62,Completed
HP003308,BR005788,C00091,2025-06-23,14:08,124,Manual,2,57,Completed
HP003309,BR000917,C00042,2025-06-05,11:31,95,Manual,3,83,Completed
HP003310,BR005863,C00012,2025-06-12,05:12,165,Manual,3,48,Completed
HP003311,BR000127,C00087,2025-06-26,00:47,171,Manual,1,75,Completed
HP003312,BR000427,C00065,2025-06-05,16:35,239,Manual,3,84,Completed
HP003313,BR003686,C00012,2025-06-18,02:24,155,Manual,2,63,Completed
HP003314,BR000978,C00082,2025-06-25,03:31,31,Manual,3,65,Completed
HP003315,BR002591,C00074,2025-06-28,08:41,217,Manual,2,55,Completed
HP003316,BR001243,C00070,2025-06-22,07:26,124,Manual,3,70,Completed
HP003317,BR001961,C00006,2025-06-18,10:30,187,Manual,4,59,Completed
HP003318,BR005767,C00060,2025-06-27,00:37,151,Manual,0,72,Completed
HP003319,BR002771,C00020,2025-06-22,07:13,120,Manual,2,52,Completed
HP003320,BR000833,C00046,2025-06-21,11:27,151,Manual,2,73,Completed
HP003321,BR001636,C00086,2025-06-08,06:36,194,Manual,2,75,Completed
HP003322,BR004759,C00082,2025-06-21,17:17,139,Manual,0,47,Completed
HP003323,BR005941,C00061,2025-06-24,08:19,168,Manual,0,54,Completed
HP003324,BR001745,C00043,2025-06-23,16:44,284,Manual,1,50,Completed
HP003325,BR003100,C00049,2025-06-08,12:10,130,Manual,1,60,Completed
HP003326,BR004069,C00029,2025-06-04,19:53,230,Manual,0,68,Completed
HP003327,BR005154,C00077,2025-06-28,04:25,101,Manual,2,50,Completed
HP003328,BR000416,C00057,2025-06-21,15:55,174,Manual,0,66,Completed
HP003329,BR004794,C00031,2025-06-01,18:30,130,Manual,3,75,Completed
HP003330,BR001447,C00036,2025-06-09,12:25,111,Manual,1,62,Completed
HP003331,BR000806,C00018,2025-06-09,11:14,42,Manual,0,57,Completed
HP003332,BR002186,C00063,2025-06-22,05:49,123,Manual,1,57,Completed
HP003333,BR004962,C00028,2025-06-23,07:56,118,Manual,3,47,Completed
HP003334,BR004168,C00032,2025-06-05,11:56,98,Manual,2,52,Completed
HP003335,BR004449,C00036,2025-06-14,04:43,157,Manual,4,69,Completed
HP003336,BR000297,C00009,2025-06-12,11:33,107,Manual,2,85,Completed
HP003337,BR001934,C00033,2025-06-08,13:57,82,Manual,5,73,Completed
HP003338,BR005076,C00096,2025-06-30,00:15,81,Manual,0,74,Completed
HP003339,BR004500,C00085,2025-06-14,07:03,137,Manual,2,71,Completed
HP003340,BR001315,C00089,2025-06-11,05:33,88,Manual,1,67,Completed
HP003341,BR004690,C00096,2025-06-26,16:04,142,Manual,3,64,Completed
HP003342,BR001128,C00017,2025-06-06,02:38,142,Manual,1,56,Completed
HP003343,BR001165,C00070,2025-06-06,17:36,131,Manual,2,47,Completed
HP003344,BR000976,C00046,2025-06-13,14:21,180,Manual,3,70,Completed
HP003345,BR003856,C00057,2025-06-06,18:44,75,Manual,1,51,Completed
HP003346,BR005860,C00059,2025-06-13,13:08,108,Manual,3,79,Completed
HP003347,BR004495,C00080,2025-06-13,11:12,227,Manual,4,58,Completed
HP003348,BR004000,C00014,2025-06-23,19:11,94,Manual,3,66,Completed
HP003349,BR002508,C00004,2025-06-03,00:38,213,Manual,0,46,Completed
HP003350,BR002237,C00034,2025-06-13,16:51,163,Manual,1,64,Completed
HP003351,BR001347,C00001,2025-06-22,14:48,127,Manual,1,85,Completed
HP003352,BR003360,C00020,2025-06-29,16:07,174,Manual,3,48,Completed
HP003353,BR003009,C00039,2025-06-02,14:38,86,Manual,1,70,Completed
HP003354,BR000574,C00047,2025-06-09,19:26,220,Manual,5,76,Completed
HP003355,BR001819,C00005,2025-06-01,13:20,208,Manual,1,46,Completed
HP003356,BR000191,C00068,2025-06-18,05:06,76,Manual,2,81,Completed
HP003357,BR000212,C00068,2025-06-24,00:12,282,Manual,2,46,Completed
HP003358,BR004935,C00099,2025-06-25,00:49,175,Manual,2,68,Completed
HP003359,BR000981,C00049,2025-06-25,11:32,184,Manual,2,83,Completed
HP003360,BR004587,C00059,2025-06-19,09:42,120,Manual,1,65,Completed
HP003361,BR002055,C00058,2025-06-21,15:50,196,Manual,5,64,Completed
HP003362,BR005425,C00050,2025-06-07,13:10,140,Manual,3,46,Completed
HP003363,BR001262,C00066,2025-06-23,04:23,213,Manual,2,53,Completed
HP003364,BR002856,C00010,2025-06-05,13:04,145,Manual,3,63,Completed
HP003365,BR003923,C00055,2025-06-21,10:34,247,Manual,2,67,Completed
HP003366,BR000892,C00036,2025-06-11,12:20,168,Manual,0,68,Completed
HP003367,BR001332,C00085,2025-06-01,04:26,143,Manual,2,72,Completed
HP003368,BR005949,C00029,2025-06-07,05:16,88,Manual,1,85,Completed
HP003369,BR005776,C00013,2025-06-02,18:32,101,Manual,1,52,Completed
HP003370,BR005792,C00021,2025-06-18,05:59,191,Manual,1,54,Completed
HP003371,BR000678,C00052,2025-06-21,10:30,220,Manual,1,83,Completed
HP003372,BR003571,C00092,2025-06-27,18:26,227,Manual,2,78,Completed
HP003373,BR002948,C00035,2025-06-30,06:11,108,Manual,3,75,Completed
HP003374,BR004238,C00049,2025-06-22,03:37,35,Manual,3,85,Completed
HP003375,BR003305,C00017,2025-06-25,14:31,140,Manual,1,73,Completed
HP003376,BR001782,C00053,2025-06-02,09:11,92,Manual,2,78,Completed
HP003377,BR004882,C00039,2025-06-09,17:28,164,Manual,0,83,Completed
HP003378,BR000041,C00049,2025-06-01,19:31,163,Manual,3,65,Completed
HP003379,BR002680,C00012,2025-06-15,19:27,339,Manual,3,65,Completed
HP003380,BR004850,C00081,2025-06-18,12:10,79,Manual,2,59,Completed
HP003381,BR003207,C00085,2025-06-14,14:28,206,Manual,0,64,Completed
HP003382,BR000938,C00063,2025-06-27,16:40,265,Manual,1,48,Completed
HP003383,BR001583,C00065,2025-06-09,09:58,111,Manual,0,60,Completed
HP003384,BR003717,C00087,2025-06-18,16:59,50,Manual,4,70,Completed
HP003385,BR005710,C00087,2025-06-11,13:02,59,Manual,2,64,Completed
HP003386,BR002523,C00025,2025-06-09,10:28,116,Manual,1,67,Completed
HP003387,BR002041,C00047,2025-06-10,06:41,143,Manual,1,52,Completed
HP003388,BR001104,C00073,2025-06-07,05:08,116,Manual,4,61,Completed
HP003389,BR004902,C00037,2025-06-03,10:20,133,Manual,1,68,Completed
HP003390,BR005400,C00006,2025-06-17,14:40,170,Manual,4,45,Completed
HP003391,BR003366,C00088,2025-06-08,00:08,121,Manual,3,56,Completed
HP003392,BR000755,C00057,2025-06-26,18:02,184,Manual,3,76,Completed
HP003393,BR005554,C00073,2025-06-21,13:24,60,Manual,1,58,Completed
HP003394,BR005190,C00084,2025-06-16,00:03,122,Manual,1,65,Completed
HP003395,BR004055,C00042,2025-06-05,01:51,134,Manual,3,53,Completed
HP003396,BR002034,C00016,2025-06-04,03:56,262,Manual,1,74,Completed
HP003397,BR002870,C00040,2025-06-29,15:59,193,Manual,2,81,Completed
HP003398,BR005587,C00063,2025-06-02,02:09,41,Manual,3,72,Completed
HP003399,BR001990,C00083,2025-06-30,16:20,213,Manual,2,52,Completed
HP003400,BR002802,C00034,2025-06-16,01:50,128,Manual,0,71,Completed
HP003401,BR004156,C00048,2025-06-12,06:52,120,Manual,2,82,Completed
HP003402,BR005669,C00078,2025-06-01,08:57,203,Manual,1,55,Completed
HP003403,BR003314,C00048,2025-06-26,05:25,178,Manual,3,45,Completed
HP003404,BR003458,C00009,2025-06-03,18:29,87,Manual,2,61,Completed
HP003405,BR001026,C00088,2025-06-06,09:22,253,Manual,0,79,Completed
HP003406,BR002035,C00064,2025-06-11,00:15,101,Manual,1,55,Completed
HP003407,BR000556,C00054,2025-06-11,00:04,175,Manual,1,83,Completed
HP003408,BR004803,C00043,2025-06-27,03:10,130,Manual,4,52,Completed
HP003409,BR000133,C00097,2025-06-01,07:55,63,Manual,2,79,Completed
HP003410,BR002302,C00046,2025-06-29,05:46,45,Manual,0,81,Completed
HP003411,BR000205,C00030,2025-06-28,18:55,95,Manual,1,85,Completed
HP003412,BR004636,C00048,2025-06-22,09:20,274,Manual,0,82,Completed
HP003413,BR005674,C00065,2025-06-10,05:40,121,Manual,3,55,Completed
HP003414,BR004081,C00099,2025-06-12,00:13,357,Manual,3,71,Completed
HP003415,BR004221,C00082,2025-06-06,02:35,54,Manual,2,73,Completed
HP003416,BR004230,C00097,2025-06-25,12:25,93,Manual,1,59,Completed
HP003417,BR002547,C00012,2025-06-25,00:22,120,Manual,3,85,Completed
HP003418,BR000888,C00052,2025-06-30,05:31,254,Manual,1,83,Completed
HP003419,BR005079,C00033,2025-06-15,08:28,186,Manual,1,68,Completed
HP003420,BR004342,C00029,2025-06-08,05:41,143,Manual,0,78,Completed
HP003421,BR002089,C00062,2025-06-22,01:55,138,Manual,5,72,Completed
HP003422,BR004336,C00064,2025-06-08,07:30,98,Manual,1,56,Completed
HP003423,BR005930,C00068,2025-06-13,12:49,183,Manual,1,73,Completed
HP003424,BR004710,C00020,2025-06-27,08:11,159,Manual,0,48,Completed
HP003425,BR004683,C00095,2025-06-24,18:20,108,Manual,0,74,Completed
HP003426,BR000401,C00074,2025-06-19,04:40,45,Manual,2,61,Completed
HP003427,BR003409,C00050,2025-06-25,09:24,115,Manual,2,48,Completed
HP003428,BR004498,C00008,2025-06-08,03:11,135,Manual,0,54,Completed
HP003429,BR001419,C00037,2025-06-18,17:21,325,Manual,1,74,Completed
HP003430,BR000584,C00008,2025-06-24,16:54,249,Manual,1,58,Completed
HP003431,BR000274,C00053,2025-06-02,10:31,105,Manual,1,72,Completed
HP003432,BR004988,C00085,2025-06-12,13:46,124,Manual,1,61,Completed
HP003433,BR005287,C00056,2025-06-29,09:25,182,Manual,2,76,Completed
HP003434,BR000674,C00088,2025-06-23,13:28,145,Manual,3,53,Completed
HP003435,BR003585,C00070,2025-06-10,16:38,296,Manual,2,80,Completed
HP003436,BR001203,C00083,2025-06-08,12:28,149,Manual,3,45,Completed
HP003437,BR003287,C00091,2025-06-15,02:24,194,Manual,1,62,Completed
HP003438,BR000447,C00006,2025-06-21,05:48,191,Manual,2,51,Completed
HP003439,BR002860,C00070,2025-06-20,17:28,248,Manual,1,48,Completed
HP003440,BR003201,C00077,2025-06-04,14:39,153,Manual,2,74,Completed
HP003441,BR005870,C00095,2025-06-15,10:09,165,Manual,0,61,Completed
HP003442,BR002244,C00093,2025-06-28,18:43,48,Manual,2,69,Completed
HP003443,BR000900,C00045,2025-06-30,12:20,33,Manual,1,54,Completed
HP003444,BR001726,C00015,2025-06-12,13:27,44,Manual,3,50,Completed
HP003445,BR004937,C00086,2025-06-22,14:08,280,Manual,3,65,Completed
HP003446,BR001713,C00018,2025-06-18,12:20,225,Manual,1,69,Completed
HP003447,BR005990,C00069,2025-06-19,03:22,131,Manual,3,69,Completed
HP003448,BR004431,C00070,2025-06-10,18:51,205,Manual,2,75,Completed
HP003449,BR004398,C00052,2025-06-19,16:30,77,Manual,1,45,Completed
HP003450,BR005666,C00097,2025-06-24,12:07,185,Manual,2,47,Completed
HP003451,BR001255,C00037,2025-06-24,00:20,158,Manual,4,77,Completed
HP003452,BR005609,C00039,2025-06-18,09:22,94,Manual,2,59,Completed
HP003453,BR002058,C00006,2025-06-28,18:05,90,Manual,0,80,Completed
HP003454,BR001479,C00086,2025-06-04,10:32,109,Manual,1,52,Completed
HP003455,BR005221,C00050,2025-06-29,11:56,171,Manual,3,67,Completed
HP003456,BR004589,C00099,2025-06-23,16:20,216,Manual,2,82,Completed
HP003457,BR003445,C00086,2025-06-01,15:44,143,Manual,3,62,Completed
HP003458,BR004036,C00073,2025-06-19,08:01,182,Manual,1,73,Completed
HP003459,BR000668,C00039,2025-06-12,02:16,234,Manual,2,69,Completed
HP003460,BR004893,C00026,2025-06-10,06:59,191,Manual,1,83,Completed
HP003461,BR004799,C00062,2025-06-24,10:46,87,Manual,2,79,Completed
HP003462,BR003075,C00067,2025-06-23,07:36,224,Manual,1,45,Completed
HP003463,BR003147,C00024,2025-06-02,10:13,170,Manual,0,74,Completed
HP003464,BR003744,C00051,2025-06-08,13:45,135,Manual,6,73,Completed
HP003465,BR000567,C00030,2025-06-03,16:58,176,Manual,0,75,Completed
HP003466,BR002822,C00043,2025-06-30,09:19,251,Manual,1,59,Completed
HP003467,BR000024,C00093,2025-06-25,12:04,36,Manual,3,54,Completed
HP003468,BR002890,C00066,2025-06-15,10:43,61,Manual,4,65,Completed
HP003469,BR001007,C00044,2025-06-05,01:29,190,Manual,1,78,Completed
HP003470,BR003429,C00039,2025-06-13,18:15,197,Manual,4,83,Completed
HP003471,BR003640,C00088,2025-06-29,03:51,150,Manual,2,50,Completed
HP003472,BR001286,C00050,2025-06-06,01:52,177,Manual,2,55,Completed
HP003473,BR000474,C00031,2025-06-16,19:18,123,Manual,3,79,Completed
HP003474,BR001791,C00047,2025-06-19,06:57,97,Manual,0,62,Completed
HP003475,BR003711,C00100,2025-06-01,08:20,243,Manual,3,57,Completed
HP003476,BR002204,C00025,2025-06-09,13:24,266,Manual,1,81,Completed
HP003477,BR003339,C00088,2025-06-10,18:14,208,Manual,1,46,Completed
HP003478,BR002896,C00032,2025-06-26,19:31,302,Manual,3,46,Completed
HP003479,BR001546,C00092,2025-06-17,07:34,59,Manual,3,85,Completed
