block_request_id,task_id,corridor_id,department,requested_duration_min,requested_date,priority,request_status
BR004736,SMMS000078,C00048,Signal & Telecom,97,2025-06-01,Medium,Pending
BR004737,SMMS000080,C00063,Signal & Telecom,125,2025-06-17,Medium,Pending
BR004738,SMMS000083,C00045,Signal & Telecom,197,2025-06-21,Low,Pending
BR004739,SMMS000085,C00071,Signal & Telecom,106,2025-06-10,Medium,Pending
BR004740,SMMS000086,C00011,Signal & Telecom,71,2025-06-25,Medium,Pending
BR004741,SMMS000087,C00097,Signal & Telecom,91,2025-06-19,Low,Pending
BR004742,SMMS000088,C00066,Signal & Telecom,137,2025-06-14,Medium,Pending
BR004743,SMMS000089,C00002,Signal & Telecom,203,2025-06-12,Medium,Pending
BR004744,SMMS000093,C00011,Signal & Telecom,84,2025-06-14,Low,Pending
BR004745,SMMS000094,C00059,Signal & Telecom,95,2025-06-28,Low,Pending
BR004746,SMMS000095,C00016,Signal & Telecom,70,2025-06-14,Low,Pending
BR004747,SMMS000096,C00058,Signal & Telecom,109,2025-06-15,Medium,Pending
BR004748,SMMS000097,C00081,Signal & Telecom,156,2025-06-17,Medium,Pending
BR004749,SMMS000098,C00045,Signal & Telecom,162,2025-06-28,Critical,Pending
BR004750,SMMS000099,C00071,Signal & Telecom,135,2025-06-14,Medium,Pending
BR004751,SMMS000100,C00030,Signal & Telecom,138,2025-06-08,Medium,Pending
BR004752,SMMS000102,C00026,Signal & Telecom,187,2025-06-02,Low,Pending
BR004753,SMMS000103,C00025,Signal & Telecom,179,2025-06-07,Medium,Pending
BR004754,SMMS000104,C00028,Signal & Telecom,107,2025-06-28,Low,Pending
BR004755,SMMS000105,C00068,Signal & Telecom,115,2025-06-05,Critical,Pending
BR004756,SMMS000106,C00027,Signal & Telecom,70,2025-06-04,Low,Pending
BR004757,SMMS000108,C00039,Signal & Telecom,51,2025-06-12,Low,Pending
BR004758,SMMS000109,C00044,Signal & Telecom,100,2025-06-25,High,Pending
BR004759,SMMS000110,C00082,Signal & Telecom,139,2025-06-21,High,Pending
BR004760,SMMS000112,C00038,Signal & Telecom,114,2025-06-21,Medium,Pending
BR004761,SMMS000113,C00032,Signal & Telecom,146,2025-06-26,Low,Pending
BR004762,SMMS000114,C00047,Signal & Telecom,101,2025-06-10,High,Pending
BR004763,SMMS000115,C00071,Signal & Telecom,126,2025-06-28,High,Pending
BR004764,SMMS000118,C00038,Signal & Telecom,156,2025-06-04,Low,Pending
BR004765,SMMS000120,C00013,Signal & Telecom,87,2025-06-28,Low,Pending
BR004766,SMMS000122,C00100,Signal & Telecom,62,2025-06-01,Medium,Pending
BR004767,SMMS000123,C00086,Signal & Telecom,86,2025-06-06,Medium,Pending
BR004768,SMMS000124,C00087,Signal & Telecom,87,2025-06-03,Critical,Pending
BR004769,SMMS000125,C00093,Signal & Telecom,90,2025-06-14,High,Pending
BR004770,SMMS000126,C00095,Signal & Telecom,76,2025-06-21,High,Pending
BR004771,SMMS000127,C00097,Signal & Telecom,128,2025-06-22,High,Pending
BR004772,SMMS000128,C00045,Signal & Telecom,96,2025-06-05,Low,Pending
BR004773,SMMS000129,C00084,Signal & Telecom,161,2025-06-29,Low,Pending
BR004774,SMMS000131,C00089,Signal & Telecom,185,2025-06-29,High,Pending
BR004775,SMMS000133,C00078,Signal & Telecom,83,2025-06-20,Critical,Pending
BR004776,SMMS000135,C00002,Signal & Telecom,82,2025-06-27,Low,Pending
BR004777,SMMS000137,C00014,Signal & Telecom,108,2025-06-08,Low,Pending
BR004778,SMMS000138,C00099,Signal & Telecom,87,2025-06-24,Medium,Pending
BR004779,SMMS000139,C00088,Signal & Telecom,133,2025-06-28,Medium,Pending
BR004780,SMMS000140,C00083,Signal & Telecom,190,2025-06-22,Medium,Pending
BR004781,SMMS000141,C00084,Signal & Telecom,115,2025-06-07,Medium,Pending
BR004782,SMMS000142,C00051,Signal & Telecom,135,2025-06-07,Medium,Pending
BR004783,SMMS000143,C00083,Signal & Telecom,115,2025-06-27,Medium,Pending
BR004784,SMMS000144,C00002,Signal & Telecom,216,2025-06-27,Critical,Pending
BR004785,SMMS000146,C00091,Signal & Telecom,123,2025-06-16,High,Pending
BR004786,SMMS000149,C00040,Signal & Telecom,67,2025-06-18,Medium,Pending
BR004787,SMMS000151,C00092,Signal & Telecom,185,2025-06-30,Medium,Pending
BR004788,SMMS000152,C00057,Signal & Telecom,89,2025-06-23,High,Pending
BR004789,SMMS000153,C00019,Signal & Telecom,104,2025-06-28,High,Pending
BR004790,SMMS000157,C00043,Signal & Telecom,97,2025-06-16,Medium,Pending
BR004791,SMMS000158,C00011,Signal & Telecom,122,2025-06-19,Critical,Pending
BR004792,SMMS000159,C00065,Signal & Telecom,167,2025-06-15,Low,Pending
BR004793,SMMS000161,C00040,Signal & Telecom,161,2025-06-07,Low,Pending
BR004794,SMMS000162,C00031,Signal & Telecom,130,2025-06-01,Medium,Pending
BR004795,SMMS000163,C00023,Signal & Telecom,161,2025-06-22,High,Pending
BR004796,SMMS000164,C00036,Signal & Telecom,91,2025-06-24,Low,Pending
BR004797,SMMS000165,C00076,Signal & Telecom,147,2025-06-26,Medium,Pending
BR004798,SMMS000169,C00008,Signal & Telecom,152,2025-06-13,Critical,Pending
BR004799,SMMS000172,C00062,Signal & Telecom,87,2025-06-24,High,Pending
BR004800,SMMS000173,C00054,Signal & Telecom,202,2025-06-03,Medium,Pending
BR004801,SMMS000174,C00079,Signal & Telecom,115,2025-06-24,Medium,Pending
BR004802,SMMS000175,C00091,Signal & Telecom,106,2025-06-16,High,Pending
BR004803,SMMS000176,C00043,Signal & Telecom,130,2025-06-27,High,Pending
BR004804,SMMS000177,C00025,Signal & Telecom,233,2025-06-29,Critical,Pending
BR004805,SMMS000178,C00076,Signal & Telecom,109,2025-06-17,High,Pending
BR004806,SMMS000179,C00006,Signal & Telecom,129,2025-06-22,Low,Pending
BR004807,SMMS000180,C00050,Signal & Telecom,52,2025-06-08,Medium,Pending
BR004808,SMMS000182,C00094,Signal & Telecom,115,2025-06-05,Medium,Pending
BR004809,SMMS000183,C00068,Signal & Telecom,158,2025-06-10,Low,Pending
BR004810,SMMS000184,C00050,Signal & Telecom,135,2025-06-15,Critical,Pending
BR004811,SMMS000187,C00095,Signal & Telecom,143,2025-06-27,Critical,Pending
BR004812,SMMS000188,C00085,Signal & Telecom,135,2025-06-24,High,Pending
BR004813,SMMS000189,C00071,Signal & Telecom,79,2025-06-22,Low,Pending
BR004814,SMMS000190,C00058,Signal & Telecom,43,2025-06-25,Medium,Pending
BR004815,SMMS000191,C00068,Signal & Telecom,77,2025-06-28,Low,Pending
BR004816,SMMS000192,C00006,Signal & Telecom,122,2025-06-21,High,Pending
BR004817,SMMS000194,C00033,Signal & Telecom,174,2025-06-19,Low,Pending
BR004818,SMMS000195,C00092,Signal & Telecom,121,2025-06-10,Medium,Pending
BR004819,SMMS000196,C00100,Signal & Telecom,164,2025-06-18,High,Pending
BR004820,SMMS000197,C00085,Signal & Telecom,62,2025-06-24,Low,Pending
BR004821,SMMS000198,C00020,Signal & Telecom,168,2025-06-18,High,Pending
BR004822,SMMS000199,C00088,Signal & Telecom,234,2025-06-10,Medium,Pending
BR004823,SMMS000202,C00052,Signal & Telecom,82,2025-06-15,Medium,Pending
BR004824,SMMS000204,C00091,Signal & Telecom,103,2025-06-26,High,Pending
BR004825,SMMS000205,C00099,Signal & Telecom,217,2025-06-29,High,Pending
BR004826,SMMS000206,C00058,Signal & Telecom,156,2025-06-21,Medium,Pending
BR004827,SMMS000207,C00045,Signal & Telecom,156,2025-06-14,High,Pending
BR004828,SMMS000209,C00023,Signal & Telecom,43,2025-06-02,Low,Pending
BR004829,SMMS000210,C00027,Signal & Telecom,154,2025-06-10,Low,Pending
BR004830,SMMS000211,C00092,Signal & Telecom,134,2025-06-02,Medium,Pending
BR004831,SMMS000212,C00063,Signal & Telecom,101,2025-06-22,High,Pending
BR004832,SMMS000213,C00019,Signal & Telecom,54,2025-06-21,Medium,Pending
BR004833,SMMS000214,C00028,Signal & Telecom,126,2025-06-27,Medium,Pending
BR004834,SMMS000215,C00049,Signal & Telecom,70,2025-06-16,Medium,Pending
BR004835,SMMS000216,C00077,Signal & Telecom,117,2025-06-17,Medium,Pending
BR004836,SMMS000217,C00079,Signal & Telecom,157,2025-06-15,Medium,Pending
BR004837,SMMS000219,C00010,Signal & Telecom,201,2025-06-17,Medium,Pending
BR004838,SMMS000221,C00035,Signal & Telecom,103,2025-06-18,Medium,Pending
BR004839,SMMS000222,C00016,Signal & Telecom,88,2025-06-06,Medium,Pending
BR004840,SMMS000223,C00097,Signal & Telecom,62,2025-06-02,Low,Pending
BR004841,SMMS000224,C00048,Signal & Telecom,120,2025-06-14,Medium,Pending
BR004842,SMMS000225,C00079,Signal & Telecom,197,2025-06-26,High,Pending
BR004843,SMMS000226,C00009,Signal & Telecom,179,2025-06-08,Medium,Pending
BR004844,SMMS000227,C00038,Signal & Telecom,103,2025-06-09,High,Pending
BR004845,SMMS000228,C00026,Signal & Telecom,265,2025-06-13,High,Pending
BR004846,SMMS000229,C00030,Signal & Telecom,59,2025-06-23,Low,Pending
BR004847,SMMS000230,C00083,Signal & Telecom,243,2025-06-06,Low,Pending
BR004848,SMMS000232,C00037,Signal & Telecom,92,2025-06-15,Medium,Pending
BR004849,SMMS000233,C00023,Signal & Telecom,145,2025-06-27,Low,Pending
BR004850,SMMS000234,C00081,Signal & Telecom,79,2025-06-18,Low,Pending
BR004851,SMMS000235,C00018,Signal & Telecom,91,2025-06-03,Medium,Pending
BR004852,SMMS000236,C00093,Signal & Telecom,133,2025-06-05,High,Pending
BR004853,SMMS000237,C00069,Signal & Telecom,194,2025-06-30,Low,Pending
BR004854,SMMS000238,C00020,Signal & Telecom,199,2025-06-12,Low,Pending
BR004855,SMMS000239,C00021,Signal & Telecom,152,2025-06-18,Low,Pending
BR004856,SMMS000240,C00024,Signal & Telecom,155,2025-06-22,Medium,Pending
BR004857,SMMS000242,C00053,Signal & Telecom,67,2025-06-27,High,Pending
BR004858,SMMS000244,C00050,Signal & Telecom,144,2025-06-03,High,Pending
BR004859,SMMS000245,C00061,Signal & Telecom,113,2025-06-30,High,Pending
BR004860,SMMS000246,C00029,Signal & Telecom,315,2025-06-28,High,Pending
BR004861,SMMS000248,C00064,Signal & Telecom,342,2025-06-25,Critical,Pending
BR004862,SMMS000249,C00082,Signal & Telecom,139,2025-06-09,High,Pending
BR004863,SMMS000251,C00002,Signal & Telecom,96,2025-06-26,High,Pending
BR004864,SMMS000253,C00091,Signal & Telecom,96,2025-06-20,Medium,Pending
BR004865,SMMS000255,C00002,Signal & Telecom,104,2025-06-14,Medium,Pending
BR004866,SMMS000256,C00053,Signal & Telecom,138,2025-06-18,High,Pending
BR004867,SMMS000257,C00092,Signal & Telecom,80,2025-06-03,Medium,Pending
BR004868,SMMS000258,C00088,Signal & Telecom,151,2025-06-09,Low,Pending
BR004869,SMMS000259,C00066,Signal & Telecom,103,2025-06-16,Low,Pending
BR004870,SMMS000260,C00047,Signal & Telecom,95,2025-06-20,Medium,Pending
BR004871,SMMS000262,C00099,Signal & Telecom,91,2025-06-25,Medium,Pending
BR004872,SMMS000263,C00077,Signal & Telecom,97,2025-06-07,High,Pending
BR004873,SMMS000265,C00090,Signal & Telecom,36,2025-06-23,Medium,Pending
BR004874,SMMS000267,C00058,Signal & Telecom,176,2025-06-23,Medium,Pending
BR004875,SMMS000268,C00050,Signal & Telecom,88,2025-06-15,Medium,Pending
BR004876,SMMS000269,C00041,Signal & Telecom,216,2025-06-26,High,Pending
BR004877,SMMS000270,C00069,Signal & Telecom,131,2025-06-16,Low,Pending
BR004878,SMMS000271,C00023,Signal & Telecom,159,2025-06-28,Medium,Pending
BR004879,SMMS000272,C00030,Signal & Telecom,98,2025-06-14,Low,Pending
BR004880,SMMS000273,C00065,Signal & Telecom,181,2025-06-22,Medium,Pending
BR004881,SMMS000274,C00035,Signal & Telecom,68,2025-06-20,Critical,Pending
BR004882,SMMS000275,C00039,Signal & Telecom,164,2025-06-09,Medium,Pending
BR004883,SMMS000276,C00020,Signal & Telecom,107,2025-06-24,Low,Pending
BR004884,SMMS000277,C00052,Signal & Telecom,140,2025-06-16,Low,Pending
BR004885,SMMS000278,C00077,Signal & Telecom,184,2025-06-09,Medium,Pending
BR004886,SMMS000279,C00097,Signal & Telecom,107,2025-06-15,Low,Pending
BR004887,SMMS000280,C00078,Signal & Telecom,125,2025-06-17,High,Pending
BR004888,SMMS000281,C00030,Signal & Telecom,145,2025-06-23,High,Pending
BR004889,SMMS000282,C00034,Signal & Telecom,118,2025-06-02,Medium,Pending
BR004890,SMMS000285,C00050,Signal & Telecom,160,2025-06-01,Medium,Pending
BR004891,SMMS000287,C00050,Signal & Telecom,75,2025-06-16,Medium,Pending
BR004892,SMMS000288,C00069,Signal & Telecom,184,2025-06-24,High,Pending
BR004893,SMMS000289,C00026,Signal & Telecom,191,2025-06-10,High,Pending
BR004894,SMMS000291,C00092,Signal & Telecom,43,2025-06-16,High,Pending
BR004895,SMMS000292,C00071,Signal & Telecom,187,2025-06-08,Medium,Pending
BR004896,SMMS000293,C00071,Signal & Telecom,178,2025-06-08,Medium,Pending
BR004897,SMMS000294,C00002,Signal & Telecom,106,2025-06-09,Medium,Pending
BR004898,SMMS000296,C00004,Signal & Telecom,143,2025-06-23,High,Pending
BR004899,SMMS000297,C00087,Signal & Telecom,113,2025-06-14,Critical,Pending
BR004900,SMMS000298,C00086,Signal & Telecom,125,2025-06-06,Medium,Pending
BR004901,SMMS000300,C00078,Signal & Telecom,146,2025-06-30,Medium,Pending
BR004902,SMMS000301,C00037,Signal & Telecom,133,2025-06-03,Medium,Pending
BR004903,SMMS000302,C00016,Signal & Telecom,165,2025-06-09,Low,Pending
BR004904,SMMS000303,C00007,Signal & Telecom,68,2025-06-05,High,Pending
BR004905,SMMS000304,C00076,Signal & Telecom,45,2025-06-10,Medium,Pending
BR004906,SMMS000305,C00042,Signal & Telecom,102,2025-06-15,Medium,Pending
BR004907,SMMS000307,C00010,Signal & Telecom,95,2025-06-25,Medium,Pending
BR004908,SMMS000308,C00018,Signal & Telecom,150,2025-06-14,Medium,Pending
BR004909,SMMS000310,C00046,Signal & Telecom,69,2025-06-22,Medium,Pending
BR004910,SMMS000311,C00083,Signal & Telecom,128,2025-06-13,Low,Pending
BR004911,SMMS000314,C00022,Signal & Telecom,82,2025-06-07,High,Pending
BR004912,SMMS000315,C00042,Signal & Telecom,179,2025-06-12,Medium,Pending
BR004913,SMMS000316,C00046,Signal & Telecom,169,2025-06-08,Critical,Pending
BR004914,SMMS000317,C00076,Signal & Telecom,178,2025-06-03,Medium,Pending
BR004915,SMMS000319,C00015,Signal & Telecom,184,2025-06-21,High,Pending
BR004916,SMMS000320,C00056,Signal & Telecom,190,2025-06-25,Low,Pending
BR004917,SMMS000322,C00015,Signal & Telecom,88,2025-06-12,Medium,Pending
BR004918,SMMS000323,C00065,Signal & Telecom,112,2025-06-14,Low,Pending
BR004919,SMMS000324,C00087,Signal & Telecom,154,2025-06-06,Low,Pending
BR004920,SMMS000325,C00077,Signal & Telecom,103,2025-06-12,Critical,Pending
BR004921,SMMS000326,C00059,Signal & Telecom,99,2025-06-12,High,Pending
BR004922,SMMS000329,C00088,Signal & Telecom,144,2025-06-03,High,Pending
BR004923,SMMS000330,C00026,Signal & Telecom,108,2025-06-27,Low,Pending
BR004924,SMMS000331,C00032,Signal & Telecom,105,2025-06-02,Low,Pending
BR004925,SMMS000332,C00039,Signal & Telecom,204,2025-06-14,High,Pending
BR004926,SMMS000333,C00087,Signal & Telecom,57,2025-06-13,Low,Pending
BR004927,SMMS000334,C00048,Signal & Telecom,196,2025-06-10,High,Pending
BR004928,SMMS000335,C00057,Signal & Telecom,95,2025-06-11,Medium,Pending
BR004929,SMMS000336,C00014,Signal & Telecom,158,2025-06-25,Medium,Pending
BR004930,SMMS000337,C00030,Signal & Telecom,152,2025-06-25,Low,Pending
BR004931,SMMS000338,C00080,Signal & Telecom,161,2025-06-24,Low,Pending
BR004932,SMMS000339,C00056,Signal & Telecom,204,2025-06-02,Low,Pending
BR004933,SMMS000340,C00004,Signal & Telecom,121,2025-06-23,High,Pending
BR004934,SMMS000341,C00019,Signal & Telecom,85,2025-06-05,Low,Pending
BR004935,SMMS000342,C00099,Signal & Telecom,175,2025-06-25,Low,Pending
BR004936,SMMS000343,C00051,Signal & Telecom,87,2025-06-10,Medium,Pending
BR004937,SMMS000344,C00086,Signal & Telecom,280,2025-06-22,Critical,Pending
BR004938,SMMS000349,C00085,Signal & Telecom,145,2025-06-30,Medium,Pending
BR004939,SMMS000350,C00014,Signal & Telecom,99,2025-06-28,Medium,Pending
BR004940,SMMS000351,C00071,Signal & Telecom,145,2025-06-04,Medium,Pending
BR004941,SMMS000353,C00005,Signal & Telecom,123,2025-06-24,Low,Pending
BR004942,SMMS000354,C00032,Signal & Telecom,92,2025-06-11,Low,Pending
BR004943,SMMS000355,C00011,Signal & Telecom,122,2025-06-10,Low,Pending
BR004944,SMMS000356,C00089,Signal & Telecom,166,2025-06-18,Low,Pending
BR004945,SMMS000357,C00028,Signal & Telecom,243,2025-06-10,High,Pending
BR004946,SMMS000358,C00077,Signal & Telecom,62,2025-06-23,Medium,Pending
BR004947,SMMS000359,C00083,Signal & Telecom,32,2025-06-26,Low,Pending
BR004948,SMMS000360,C00076,Signal & Telecom,104,2025-06-27,High,Pending
BR004949,SMMS000361,C00068,Signal & Telecom,163,2025-06-07,High,Pending
BR004950,SMMS000363,C00095,Signal & Telecom,85,2025-06-17,Low,Pending
BR004951,SMMS000364,C00033,Signal & Telecom,181,2025-06-04,High,Pending
BR004952,SMMS000366,C00074,Signal & Telecom,162,2025-06-22,Low,Pending
BR004953,SMMS000368,C00009,Signal & Telecom,116,2025-06-16,Medium,Pending
BR004954,SMMS000369,C00093,Signal & Telecom,112,2025-06-24,Low,Pending
BR004955,SMMS000370,C00079,Signal & Telecom,161,2025-06-18,Critical,Pending
BR004956,SMMS000372,C00054,Signal & Telecom,175,2025-06-11,High,Pending
BR004957,SMMS000375,C00067,Signal & Telecom,68,2025-06-14,Medium,Pending
BR004958,SMMS000376,C00083,Signal & Telecom,199,2025-06-21,Medium,Pending
BR004959,SMMS000377,C00068,Signal & Telecom,65,2025-06-21,Critical,Pending
BR004960,SMMS000378,C00094,Signal & Telecom,95,2025-06-04,High,Pending
BR004961,SMMS000380,C00033,Signal & Telecom,39,2025-06-19,High,Pending
BR004962,SMMS000381,C00028,Signal & Telecom,118,2025-06-23,Medium,Pending
BR004963,SMMS000383,C00001,Signal & Telecom,151,2025-06-18,Medium,Pending
BR004964,SMMS000385,C00098,Signal & Telecom,71,2025-06-20,Low,Pending
BR004965,SMMS000386,C00092,Signal & Telecom,138,2025-06-29,High,Pending
BR004966,SMMS000387,C00057,Signal & Telecom,120,2025-06-22,Medium,Pending
BR004967,SMMS000388,C00057,Signal & Telecom,40,2025-06-12,Critical,Pending
BR004968,SMMS000389,C00029,Signal & Telecom,75,2025-06-28,Critical,Pending
BR004969,SMMS000390,C00018,Signal & Telecom,86,2025-06-17,Medium,Pending
BR004970,SMMS000392,C00070,Signal & Telecom,71,2025-06-21,Critical,Pending
BR004971,SMMS000393,C00010,Signal & Telecom,50,2025-06-18,Low,Pending
BR004972,SMMS000394,C00036,Signal & Telecom,156,2025-06-20,Low,Pending
BR004973,SMMS000396,C00085,Signal & Telecom,77,2025-06-07,Low,Pending
BR004974,SMMS000397,C00043,Signal & Telecom,121,2025-06-07,Medium,Pending
BR004975,SMMS000398,C00056,Signal & Telecom,107,2025-06-12,Low,Pending
BR004976,SMMS000399,C00046,Signal & Telecom,96,2025-06-26,Medium,Pending
BR004977,SMMS000401,C00098,Signal & Telecom,162,2025-06-28,High,Pending
BR004978,SMMS000402,C00006,Signal & Telecom,177,2025-06-25,Low,Pending
BR004979,SMMS000403,C00045,Signal & Telecom,169,2025-06-24,Low,Pending
BR004980,SMMS000404,C00092,Signal & Telecom,138,2025-06-19,Critical,Pending
BR004981,SMMS000405,C00037,Signal & Telecom,97,2025-06-17,Low,Pending
BR004982,SMMS000406,C00050,Signal & Telecom,88,2025-06-07,Medium,Pending
BR004983,SMMS000407,C00097,Signal & Telecom,88,2025-06-14,Low,Pending
BR004984,SMMS000411,C00025,Signal & Telecom,111,2025-06-28,High,Pending
BR004985,SMMS000412,C00027,Signal & Telecom,119,2025-06-15,Low,Pending
BR004986,SMMS000413,C00050,Signal & Telecom,73,2025-06-02,Medium,Pending
BR004987,SMMS000414,C00059,Signal & Telecom,122,2025-06-01,Medium,Pending
BR004988,SMMS000415,C00085,Signal & Telecom,124,2025-06-12,Low,Pending
BR004989,SMMS000416,C00053,Signal & Telecom,34,2025-06-05,Medium,Pending
BR004990,SMMS000420,C00015,Signal & Telecom,131,2025-06-16,Medium,Pending
BR004991,SMMS000421,C00010,Signal & Telecom,135,2025-06-15,High,Pending
BR004992,SMMS000424,C00098,Signal & Telecom,118,2025-06-15,Low,Pending
BR004993,SMMS000425,C00045,Signal & Telecom,132,2025-06-21,Medium,Pending
BR004994,SMMS000426,C00042,Signal & Telecom,32,2025-06-05,Low,Pending
BR004995,SMMS000429,C00058,Signal & Telecom,156,2025-06-25,Low,Pending
BR004996,SMMS000430,C00099,Signal & Telecom,178,2025-06-08,Low,Pending
BR004997,SMMS000431,C00093,Signal & Telecom,141,2025-06-10,Medium,Pending
BR004998,SMMS000432,C00043,Signal & Telecom,187,2025-06-18,High,Pending
BR004999,SMMS000433,C00051,Signal & Telecom,177,2025-06-11,Medium,Pending
BR005000,SMMS000434,C00060,Signal & Telecom,36,2025-06-21,High,Pending
BR005001,SMMS000435,C00098,Signal & Telecom,130,2025-06-18,Low,Pending
BR005002,SMMS000436,C00085,Signal & Telecom,152,2025-06-27,Critical,Pending
BR005003,SMMS000437,C00013,Signal & Telecom,158,2025-06-03,Medium,Pending
BR005004,SMMS000438,C00044,Signal & Telecom,57,2025-06-10,Medium,Pending
BR005005,SMMS000441,C00007,Signal & Telecom,113,2025-06-26,Medium,Pending
BR005006,SMMS000444,C00007,Signal & Telecom,116,2025-06-19,Medium,Pending
BR005007,SMMS000445,C00078,Signal & Telecom,108,2025-06-23,Low,Pending
BR005008,SMMS000446,C00087,Signal & Telecom,166,2025-06-21,Critical,Pending
BR005009,SMMS000447,C00064,Signal & Telecom,115,2025-06-02,Critical,Pending
BR005010,SMMS000448,C00035,Signal & Telecom,95,2025-06-18,Low,Pending
BR005011,SMMS000449,C00013,Signal & Telecom,106,2025-06-03,Low,Pending
BR005012,SMMS000450,C00047,Signal & Telecom,195,2025-06-28,Low,Pending
BR005013,SMMS000451,C00093,Signal & Telecom,50,2025-06-28,Low,Pending
BR005014,SMMS000453,C00100,Signal & Telecom,181,2025-06-25,Medium,Pending
BR005015,SMMS000454,C00079,Signal & Telecom,91,2025-06-10,Low,Pending
BR005016,SMMS000455,C00058,Signal & Telecom,216,2025-06-30,Medium,Pending
BR005017,SMMS000458,C00033,Signal & Telecom,70,2025-06-22,Medium,Pending
BR005018,SMMS000459,C00016,Signal & Telecom,53,2025-06-24,Critical,Pending
BR005019,SMMS000460,C00026,Signal & Telecom,96,2025-06-26,Low,Pending
BR005020,SMMS000461,C00014,Signal & Telecom,175,2025-06-28,Low,Pending
BR005021,SMMS000462,C00046,Signal & Telecom,131,2025-06-20,High,Pending
BR005022,SMMS000463,C00066,Signal & Telecom,62,2025-06-10,High,Pending
BR005023,SMMS000465,C00096,Signal & Telecom,203,2025-06-28,Low,Pending
BR005024,SMMS000466,C00002,Signal & Telecom,93,2025-06-17,Medium,Pending
BR005025,SMMS000467,C00093,Signal & Telecom,97,2025-06-17,Low,Pending
BR005026,SMMS000468,C00008,Signal & Telecom,191,2025-06-17,Medium,Pending
BR005027,SMMS000470,C00095,Signal & Telecom,173,2025-06-17,High,Pending
BR005028,SMMS000471,C00053,Signal & Telecom,126,2025-06-19,Medium,Pending
BR005029,SMMS000472,C00095,Signal & Telecom,136,2025-06-29,Low,Pending
BR005030,SMMS000473,C00088,Signal & Telecom,92,2025-06-14,Medium,Pending
BR005031,SMMS000474,C00028,Signal & Telecom,164,2025-06-29,Medium,Pending
BR005032,SMMS000475,C00022,Signal & Telecom,123,2025-06-24,Medium,Pending
BR005033,SMMS000476,C00068,Signal & Telecom,57,2025-06-16,High,Pending
BR005034,SMMS000478,C00066,Signal & Telecom,97,2025-06-30,Low,Pending
BR005035,SMMS000479,C00013,Signal & Telecom,56,2025-06-09,Medium,Pending
BR005036,SMMS000484,C00080,Signal & Telecom,86,2025-06-16,Medium,Pending
BR005037,SMMS000485,C00088,Signal & Telecom,139,2025-06-08,Medium,Pending
BR005038,SMMS000486,C00092,Signal & Telecom,113,2025-06-30,Medium,Pending
BR005039,SMMS000487,C00089,Signal & Telecom,133,2025-06-05,Medium,Pending
BR005040,SMMS000488,C00063,Signal & Telecom,101,2025-06-26,Low,Pending
BR005041,SMMS000489,C00005,Signal & Telecom,145,2025-06-30,Critical,Pending
BR005042,SMMS000490,C00097,Signal & Telecom,130,2025-06-15,Medium,Pending
BR005043,SMMS000491,C00061,Signal & Telecom,190,2025-06-04,High,Pending
BR005044,SMMS000493,C00009,Signal & Telecom,151,2025-06-01,Low,Pending
BR005045,SMMS000494,C00097,Signal & Telecom,99,2025-06-27,Medium,Pending
BR005046,SMMS000496,C00064,Signal & Telecom,97,2025-06-30,Low,Pending
BR005047,SMMS000498,C00034,Signal & Telecom,191,2025-06-13,Medium,Pending
BR005048,SMMS000499,C00053,Signal & Telecom,146,2025-06-12,Medium,Pending
BR005049,SMMS000500,C00009,Signal & Telecom,111,2025-06-02,Low,Pending
BR005050,SMMS000501,C00006,Signal & Telecom,88,2025-06-16,High,Pending
BR005051,SMMS000502,C00077,Signal & Telecom,134,2025-06-18,Low,Pending
BR005052,SMMS000503,C00084,Signal & Telecom,47,2025-06-18,Medium,Pending
BR005053,SMMS000504,C00074,Signal & Telecom,144,2025-06-27,High,Pending
BR005054,SMMS000505,C00019,Signal & Telecom,123,2025-06-12,Medium,Pending
BR005055,SMMS000506,C00077,Signal & Telecom,91,2025-06-14,Low,Pending
BR005056,SMMS000507,C00068,Signal & Telecom,228,2025-06-30,Medium,Pending
BR005057,SMMS000508,C00056,Signal & Telecom,83,2025-06-14,Medium,Pending
BR005058,SMMS000509,C00076,Signal & Telecom,172,2025-06-29,Low,Pending
BR005059,SMMS000510,C00066,Signal & Telecom,238,2025-06-06,High,Pending
BR005060,SMMS000511,C00066,Signal & Telecom,32,2025-06-27,Medium,Pending
BR005061,SMMS000512,C00054,Signal & Telecom,169,2025-06-22,High,Pending
BR005062,SMMS000516,C00093,Signal & Telecom,95,2025-06-24,Medium,Pending
BR005063,SMMS000517,C00091,Signal & Telecom,227,2025-06-11,Low,Pending
BR005064,SMMS000518,C00005,Signal & Telecom,165,2025-06-01,High,Pending
BR005065,SMMS000519,C00083,Signal & Telecom,149,2025-06-24,Low,Pending
BR005066,SMMS000520,C00021,Signal & Telecom,194,2025-06-18,Medium,Pending
BR005067,SMMS000521,C00020,Signal & Telecom,97,2025-06-06,Critical,Pending
BR005068,SMMS000522,C00016,Signal & Telecom,153,2025-06-23,Critical,Pending
BR005069,SMMS000523,C00079,Signal & Telecom,255,2025-06-01,Critical,Pending
BR005070,SMMS000525,C00014,Signal & Telecom,176,2025-06-30,Medium,Pending
BR005071,SMMS000526,C00059,Signal & Telecom,207,2025-06-07,Low,Pending
BR005072,SMMS000528,C00064,Signal & Telecom,95,2025-06-09,Low,Pending
BR005073,SMMS000529,C00011,Signal & Telecom,212,2025-06-25,Critical,Pending
