movement_id,train_no,from_station_sequence,corridor_id,from_station_code,to_station_code,arrival_time,next_arrival_time,movement_date,movement_type,conflict_buffer_min
MW010900,59779,22,C00039,DHN,KTH,11:00,11:49,2025-06-02,Train Movement,6
MW010901,59779,24,C00050,TATA,CKP,12:53,14:24,2025-06-07,Train Movement,7
MW010902,59779,26,C00019,GD,GKP,15:46,19:15,2025-06-28,Train Movement,6
MW010903,59779,27,C00023,GKP,CPJ,19:15,20:16,2025-06-02,Train Movement,6
MW010904,59779,29,C00092,BRC,ADI,21:13,23:27,2025-06-18,Train Movement,10
MW010905,59851,1,C00023,CPJ,GKP,08:37,09:31,2025-06-17,Train Movement,12
MW010906,59851,2,C00019,GKP,GD,09:31,12:59,2025-06-14,Train Movement,13
MW010907,59851,4,C00001,NDLS,CNB,14:01,23:57,2025-06-24,Train Movement,6
MW010908,59851,5,C00007,CNB,PRYJ,23:57,04:29,2025-06-29,Train Movement,14
MW010909,59851,6,C00010,PRYJ,MZP,04:29,06:38,2025-06-28,Train Movement,6
MW010910,59851,8,C00051,MURI,RNC,07:01,08:26,2025-06-21,Train Movement,12
MW010911,59851,10,C00079,CSMT,KYN,09:52,11:13,2025-06-26,Train Movement,10
MW010912,59851,12,C00071,TEL,GNT,11:52,12:38,2025-06-14,Train Movement,7
MW010913,59851,14,C00052,BSP,ROU,13:23,18:08,2025-06-22,Train Movement,12
MW010914,59887,1,C00034,MLDT,NFK,18:54,19:39,2025-06-07,Train Movement,15
MW010915,59887,3,C00063,TEN,MDU,20:03,23:38,2025-06-08,Train Movement,15
MW010916,59887,5,C00039,KTH,DHN,00:17,01:13,2025-06-07,Train Movement,6
MW010917,59887,6,C00036,DHN,ASN,01:13,02:39,2025-06-10,Train Movement,13
MW010918,59887,7,C00033,ASN,JSME,02:39,05:08,2025-06-23,Train Movement,12
MW010919,59887,9,C00074,UBL,DWR,06:00,06:34,2025-06-07,Train Movement,14
MW010920,59887,11,C00067,SC,KZJ,07:32,10:37,2025-06-28,Train Movement,11
MW010921,59887,13,C00052,ROU,BSP,11:46,16:34,2025-06-10,Train Movement,15
MW010922,59887,14,C00055,BSP,R,16:34,19:06,2025-06-21,Train Movement,8
MW010923,59887,15,C00056,R,DURG,19:06,19:57,2025-06-10,Train Movement,6
MW010924,59887,17,C00094,MHV,BVC,21:18,01:42,2025-06-20,Train Movement,13
MW010925,59887,19,C00064,TPJ,VM,02:45,06:52,2025-06-15,Train Movement,7
MW010926,59887,21,C00088,KTT,SWM,07:28,10:00,2025-06-22,Train Movement,9
MW010927,59887,23,C00096,JP,AII,10:52,14:04,2025-06-10,Train Movement,5
MW010928,59949,1,C00019,GD,GKP,00:38,04:03,2025-06-03,Train Movement,6
MW010929,59949,2,C00023,GKP,CPJ,04:03,04:57,2025-06-02,Train Movement,14
MW010930,59949,4,C00070,PAU,NED,05:44,06:30,2025-06-08,Train Movement,13
MW010931,59949,6,C00021,BSB,BUI,08:17,11:30,2025-06-11,Train Movement,9
MW010932,59949,8,C00007,CNB,PRYJ,12:16,16:40,2025-06-15,Train Movement,12
MW010933,59949,9,C00010,PRYJ,MZP,16:40,18:45,2025-06-23,Train Movement,11
MW010934,59949,11,C00032,KBGB,SDAH,19:36,20:13,2025-06-19,Train Movement,14
MW010935,59949,13,C00033,ASN,JSME,21:32,00:12,2025-06-18,Train Movement,12
MW010936,59949,15,C00024,LMP,MLN,01:51,04:07,2025-06-07,Train Movement,14
MW010937,59949,17,C00090,JBP,KTE,05:24,07:29,2025-06-04,Train Movement,14
MW010938,59949,19,C00087,UJN,BPL,08:26,12:39,2025-06-22,Train Movement,11
MW010939,59949,20,C00089,BPL,ET,12:39,14:47,2025-06-22,Train Movement,14
MW010940,59949,21,C00084,ET,BSL,14:47,21:39,2025-06-27,Train Movement,11
MW010941,59949,22,C00082,BSL,AK,21:39,00:50,2025-06-20,Train Movement,13
MW010942,59949,24,C00074,DWR,UBL,03:04,03:34,2025-06-25,Train Movement,12
MW010943,59963,1,C00058,RIG,JSG,11:50,13:26,2025-06-11,Train Movement,7
MW010944,59963,3,C00060,KHS,CPH,14:43,15:53,2025-06-20,Train Movement,13
MW010945,59963,5,C00082,AK,BSL,16:52,20:05,2025-06-20,Train Movement,11
MW010946,59963,6,C00084,BSL,ET,20:05,03:03,2025-06-01,Train Movement,10
MW010947,59963,7,C00089,ET,BPL,03:03,05:18,2025-06-28,Train Movement,13
MW010948,59963,8,C00087,BPL,UJN,05:18,09:30,2025-06-02,Train Movement,12
MW010949,59963,9,C00095,UJN,RTM,09:30,11:40,2025-06-26,Train Movement,11
MW010950,59963,11,C00031,BWN,HWH,12:33,14:47,2025-06-02,Train Movement,11
MW010951,59963,12,C00049,HWH,KGP,14:47,17:25,2025-06-13,Train Movement,12
MW010952,59963,13,C00053,KGP,SHM,17:25,20:22,2025-06-25,Train Movement,15
MW010953,59963,15,C00056,DURG,R,22:03,22:57,2025-06-18,Train Movement,10
MW010954,65047,1,C00076,BGM,UBL,20:50,00:15,2025-06-04,Train Movement,15
MW010955,65047,2,C00074,UBL,DWR,00:15,00:46,2025-06-03,Train Movement,15
MW010956,65047,4,C00017,UDZ,RPZ,01:23,01:33,2025-06-20,Train Movement,14
MW010957,65047,6,C00095,RTM,UJN,02:03,04:22,2025-06-25,Train Movement,9
MW010958,65047,7,C00087,UJN,BPL,04:22,08:50,2025-06-16,Train Movement,9
MW010959,65047,8,C00089,BPL,ET,08:50,11:00,2025-06-23,Train Movement,10
MW010960,65047,9,C00084,ET,BSL,11:00,18:21,2025-06-19,Train Movement,9
MW010961,65047,10,C00082,BSL,AK,18:21,21:46,2025-06-27,Train Movement,15
MW010962,65047,12,C00079,KYN,CSMT,23:07,00:28,2025-06-09,Train Movement,12
MW010963,65047,14,C00081,WR,NGP,01:52,03:51,2025-06-28,Train Movement,10
MW010964,65083,1,C00022,IZN,KSJ,06:35,11:26,2025-06-18,Train Movement,7
MW010965,65083,3,C00010,MZP,PRYJ,12:19,14:31,2025-06-11,Train Movement,14
MW010966,65083,4,C00007,PRYJ,CNB,14:31,19:14,2025-06-26,Train Movement,9
MW010967,65083,5,C00001,CNB,NDLS,19:14,05:43,2025-06-04,Train Movement,10
MW010968,65083,7,C00030,RPAN,RNY,07:03,10:02,2025-06-05,Train Movement,10
MW010969,65083,9,C00032,SDAH,KBGB,11:11,11:50,2025-06-19,Train Movement,13
MW010970,65083,11,C00050,TATA,CKP,12:22,13:54,2025-06-22,Train Movement,9
MW010971,65083,13,C00045,TIG,SBP,14:49,19:09,2025-06-30,Train Movement,5
MW010972,65083,15,C00006,GZB,DLI,20:46,21:18,2025-06-04,Train Movement,15
MW010973,65083,17,C00067,KZJ,SC,22:18,01:28,2025-06-04,Train Movement,6
MW010974,65083,18,C00072,SC,BIDR,01:28,04:13,2025-06-21,Train Movement,6
MW010975,65091,1,C00011,ALJN,CNB,07:31,14:54,2025-06-05,Train Movement,12
MW010976,65091,2,C00001,CNB,NDLS,14:54,01:27,2025-06-23,Train Movement,13
MW010977,65091,4,C00078,HPT,UBL,03:01,06:32,2025-06-13,Train Movement,15
MW010978,65091,5,C00076,UBL,BGM,06:32,09:59,2025-06-24,Train Movement,14
MW010979,65091,7,C00016,RE,AWR,10:59,12:48,2025-06-24,Train Movement,8
MW010980,65091,9,C00055,BSP,R,13:12,15:56,2025-06-30,Train Movement,12
MW010981,65091,10,C00056,R,DURG,15:56,16:52,2025-06-14,Train Movement,5
MW010982,65091,12,C00081,WR,NGP,17:46,19:37,2025-06-14,Train Movement,15
MW010983,65091,13,C00057,NGP,G,19:37,22:47,2025-06-28,Train Movement,13
MW010984,65091,15,C00094,BVC,MHV,00:01,04:34,2025-06-12,Train Movement,15
MW010985,65091,17,C00053,KGP,SHM,06:00,09:07,2025-06-18,Train Movement,11
MW010986,65091,19,C00085,BTE,KTT,10:50,16:36,2025-06-08,Train Movement,12
MW010987,65091,20,C00088,KTT,SWM,16:36,19:11,2025-06-27,Train Movement,14
MW010988,65091,22,C00099,ESPL,JOKA,20:20,20:42,2025-06-22,Train Movement,15
MW010989,65094,1,C00048,RGDA,VZM,07:16,10:14,2025-06-02,Train Movement,15
MW010990,65094,2,C00044,VZM,WAT,10:14,11:41,2025-06-28,Train Movement,11
MW010991,65094,4,C00015,SOG,BKN,12:33,16:57,2025-06-29,Train Movement,11
MW010992,65094,6,C00027,NBQ,APDJ,18:02,21:51,2025-06-06,Train Movement,12
MW010993,65094,8,C00046,CTC,BBS,23:37,00:19,2025-06-24,Train Movement,11
MW010994,65094,9,C00043,BBS,KUR,00:19,00:47,2025-06-15,Train Movement,7
MW010995,65094,11,C00034,NFK,MLDT,02:05,02:58,2025-06-15,Train Movement,6
MW010996,65094,13,C00016,RE,AWR,04:30,06:16,2025-06-03,Train Movement,8
MW010997,65094,16,C00029,KIR,NJP,09:26,11:58,2025-06-24,Train Movement,11
MW010998,65094,17,C00026,NJP,GHY,11:58,21:47,2025-06-22,Train Movement,13
MW010999,65094,18,C00025,GHY,DBRG,21:47,07:25,2025-06-09,Train Movement,5
MW011000,65094,20,C00021,BUI,BSB,08:53,12:15,2025-06-19,Train Movement,13
MW011001,65103,1,C00044,VZM,WAT,17:43,19:09,2025-06-18,Train Movement,10
MW011002,65103,3,C00005,FZR,ASR,20:42,23:45,2025-06-23,Train Movement,15
MW011003,65103,5,C00049,HWH,KGP,00:48,03:37,2025-06-27,Train Movement,14
MW011004,65103,6,C00053,KGP,SHM,03:37,06:42,2025-06-05,Train Movement,15
MW011005,65103,8,C00003,MB,BE,07:42,09:49,2025-06-21,Train Movement,5
MW011006,65103,10,C00092,BRC,ADI,11:50,14:13,2025-06-24,Train Movement,6
MW011007,65103,12,C00001,CNB,NDLS,15:34,02:11,2025-06-05,Train Movement,13
MW011008,65103,14,C00016,AWR,RE,03:17,05:10,2025-06-13,Train Movement,13
MW011009,65104,1,C00009,GWL,JHS,23:38,01:59,2025-06-10,Train Movement,9
MW011010,65104,3,C00051,RNC,MURI,03:21,04:51,2025-06-20,Train Movement,13
MW011011,65104,5,C00045,TIG,SBP,06:22,10:46,2025-06-28,Train Movement,13
MW011012,65104,7,C00064,TPJ,VM,12:04,16:18,2025-06-18,Train Movement,8
MW011013,65104,9,C00043,KUR,BBS,17:54,18:28,2025-06-04,Train Movement,10
MW011014,65104,10,C00046,BBS,CTC,18:28,19:09,2025-06-17,Train Movement,12
MW011015,65104,12,C00090,JBP,KTE,20:44,22:54,2025-06-27,Train Movement,13
MW011016,65104,14,C00079,CSMT,KYN,00:28,01:47,2025-06-14,Train Movement,7
MW011017,65104,16,C00100,HWHB,SDSD,02:58,03:15,2025-06-08,Train Movement,14
MW011018,65104,18,C00031,HWH,BWN,04:37,06:56,2025-06-21,Train Movement,6
MW011019,65106,1,C00015,BKN,SOG,04:39,09:01,2025-06-23,Train Movement,7
MW011020,65106,3,C00091,ST,BVI,09:51,15:20,2025-06-15,Train Movement,13
MW011021,65106,5,C00095,RTM,UJN,16:26,18:42,2025-06-28,Train Movement,9
MW011022,65106,6,C00087,UJN,BPL,18:42,23:07,2025-06-11,Train Movement,9
MW011023,65106,7,C00089,BPL,ET,23:07,01:25,2025-06-16,Train Movement,9
MW011024,65106,8,C00084,ET,BSL,01:25,08:44,2025-06-30,Train Movement,13
MW011025,65106,9,C00082,BSL,AK,08:44,12:08,2025-06-10,Train Movement,11
MW011026,65106,11,C00092,ADI,BRC,13:42,16:08,2025-06-06,Train Movement,12
MW011027,65106,13,C00083,KWV,SUR,17:19,19:55,2025-06-13,Train Movement,7
MW011028,65106,15,C00100,HWHB,SDSD,21:12,21:25,2025-06-15,Train Movement,12
MW011029,65106,17,C00068,BZA,RJY,22:44,02:21,2025-06-24,Train Movement,11
MW011030,65111,1,C00075,ASK,MYS,03:19,06:47,2025-06-27,Train Movement,15
MW011031,65111,2,C00073,MYS,SBC,06:47,10:11,2025-06-17,Train Movement,7
MW011032,65111,3,C00077,SBC,TK,10:11,11:53,2025-06-19,Train Movement,13
MW011033,65111,5,C00024,LMP,MLN,13:11,15:32,2025-06-29,Train Movement,9
MW011034,65111,7,C00010,MZP,PRYJ,16:14,18:27,2025-06-04,Train Movement,11
MW011035,65111,8,C00007,PRYJ,CNB,18:27,23:03,2025-06-29,Train Movement,13
MW011036,65111,9,C00001,CNB,NDLS,23:03,09:36,2025-06-30,Train Movement,12
MW011037,65111,11,C00082,AK,BSL,10:04,13:27,2025-06-17,Train Movement,5
MW011038,65111,12,C00084,BSL,ET,13:27,20:46,2025-06-06,Train Movement,11
MW011039,65111,13,C00089,ET,BPL,20:46,22:59,2025-06-11,Train Movement,9
MW011040,65111,14,C00087,BPL,UJN,22:59,03:26,2025-06-21,Train Movement,14
MW011041,65111,15,C00095,UJN,RTM,03:26,05:44,2025-06-04,Train Movement,12
MW011042,65111,17,C00043,BBS,KUR,07:41,08:10,2025-06-04,Train Movement,7
MW011043,65190,1,C00002,LDH,UMB,20:48,23:28,2025-06-21,Train Movement,6
MW011044,65190,3,C00086,ET,JBP,00:55,06:49,2025-06-29,Train Movement,12
MW011045,65190,4,C00090,JBP,KTE,06:49,08:57,2025-06-05,Train Movement,8
MW011046,65190,6,C00071,TEL,GNT,09:58,10:39,2025-06-28,Train Movement,14
MW011047,65190,8,C00011,ALJN,CNB,11:55,19:15,2025-06-06,Train Movement,10
MW011048,65190,9,C00001,CNB,NDLS,19:15,05:46,2025-06-19,Train Movement,13
MW011049,65190,11,C00074,DWR,UBL,06:33,07:07,2025-06-05,Train Movement,6
MW011050,65190,12,C00078,UBL,HPT,07:07,10:31,2025-06-10,Train Movement,12
MW011051,65190,14,C00085,BTE,KTT,12:12,18:01,2025-06-23,Train Movement,8
MW011052,65190,15,C00088,KTT,SWM,18:01,20:39,2025-06-04,Train Movement,11
MW011053,65190,17,C00053,KGP,SHM,21:26,00:32,2025-06-10,Train Movement,14
MW011054,65190,19,C00019,GD,GKP,01:16,04:58,2025-06-13,Train Movement,11
MW011055,65193,1,C00002,UMB,LDH,11:51,14:35,2025-06-24,Train Movement,8
MW011056,65193,3,C00070,NED,PAU,15:32,16:21,2025-06-21,Train Movement,15
MW011057,65193,5,C00071,TEL,GNT,16:52,17:32,2025-06-19,Train Movement,7
MW011058,65193,7,C00028,LMG,BPB,19:16,22:39,2025-06-17,Train Movement,12
MW011059,65193,9,C00051,MURI,RNC,00:15,01:45,2025-06-16,Train Movement,5
MW011060,65193,11,C00022,KSJ,IZN,02:41,07:36,2025-06-16,Train Movement,15
MW011061,65193,13,C00098,DAWN,NOAP,08:57,09:05,2025-06-16,Train Movement,10
MW011062,65193,14,C00097,NOAP,KAVI,09:05,09:53,2025-06-12,Train Movement,10
MW011063,65193,16,C00087,BPL,UJN,10:40,15:07,2025-06-24,Train Movement,8
MW011064,65193,17,C00095,UJN,RTM,15:07,17:24,2025-06-15,Train Movement,5
MW011065,65193,19,C00059,NIR,MIB,18:26,00:17,2025-06-09,Train Movement,9
MW011066,65238,1,C00071,TEL,GNT,15:57,16:32,2025-06-03,Train Movement,6
MW011067,65238,3,C00048,VZM,RGDA,17:17,20:23,2025-06-24,Train Movement,12
MW011068,65238,5,C00099,JOKA,ESPL,22:03,22:26,2025-06-17,Train Movement,7
MW011069,65238,7,C00041,DBG,SPJ,23:40,00:33,2025-06-15,Train Movement,12
MW011070,65238,9,C00047,PURI,BBS,01:07,02:40,2025-06-03,Train Movement,9
MW011071,65238,10,C00043,BBS,KUR,02:40,03:05,2025-06-23,Train Movement,10
MW011072,65238,12,C00020,LJN,STP,04:04,06:17,2025-06-22,Train Movement,14
MW011073,65274,1,C00028,BPB,LMG,04:46,08:06,2025-06-24,Train Movement,10
MW011074,65274,3,C00017,UDZ,RPZ,09:13,09:25,2025-06-08,Train Movement,14
MW011075,65274,5,C00012,BNDA,MKP,10:14,13:11,2025-06-30,Train Movement,10
MW011076,65274,7,C00037,DNR,MKA,14:20,16:30,2025-06-19,Train Movement,11
MW011077,65274,9,C00100,HWHB,SDSD,17:54,18:08,2025-06-16,Train Movement,15
MW011078,65274,11,C00094,MHV,BVC,18:41,23:18,2025-06-11,Train Movement,14
MW011079,65274,13,C00057,G,NGP,23:40,02:49,2025-06-03,Train Movement,15
MW011080,65274,14,C00081,NGP,WR,02:49,04:44,2025-06-26,Train Movement,14
MW011081,65274,16,C00002,LDH,UMB,06:00,08:45,2025-06-19,Train Movement,12
MW011082,65274,18,C00082,BSL,AK,09:34,12:55,2025-06-09,Train Movement,10
MW011083,65296,1,C00019,GKP,GD,21:47,01:28,2025-06-07,Train Movement,15
MW011084,65296,3,C00097,NOAP,KAVI,02:23,03:11,2025-06-22,Train Movement,7
MW011085,65296,5,C00083,KWV,SUR,04:01,06:37,2025-06-05,Train Movement,12
MW011086,65296,7,C00009,JHS,GWL,06:58,09:22,2025-06-16,Train Movement,9
MW011087,65296,9,C00082,AK,BSL,10:30,13:51,2025-06-17,Train Movement,14
MW011088,65296,10,C00084,BSL,ET,13:51,21:11,2025-06-25,Train Movement,11
MW011089,65296,11,C00086,ET,JBP,21:11,03:03,2025-06-09,Train Movement,10
MW011090,65296,12,C00090,JBP,KTE,03:03,05:15,2025-06-30,Train Movement,6
MW011091,65296,14,C00064,TPJ,VM,05:42,09:58,2025-06-27,Train Movement,5
MW011092,65296,16,C00099,JOKA,ESPL,11:45,12:05,2025-06-27,Train Movement,6
MW011093,65296,18,C00071,GNT,TEL,13:02,13:39,2025-06-08,Train Movement,6
MW011094,65324,1,C00076,BGM,UBL,06:55,10:18,2025-06-13,Train Movement,15
MW011095,65324,2,C00074,UBL,DWR,10:18,10:51,2025-06-16,Train Movement,12
MW011096,65324,4,C00083,SUR,KWV,13:03,15:38,2025-06-21,Train Movement,13
MW011097,65324,6,C00072,SC,BIDR,16:41,19:19,2025-06-02,Train Movement,7
MW011098,65324,8,C00012,BNDA,MKP,20:26,23:24,2025-06-25,Train Movement,12
MW011099,65324,10,C00039,DHN,KTH,00:57,01:47,2025-06-20,Train Movement,15
MW011100,65324,12,C00060,KHS,CPH,02:36,03:46,2025-06-03,Train Movement,13
MW011101,65324,14,C00070,NED,PAU,04:33,05:19,2025-06-09,Train Movement,15
MW011102,65324,16,C00079,CSMT,KYN,06:01,07:22,2025-06-03,Train Movement,9
MW011103,65324,18,C00017,UDZ,RPZ,08:09,08:23,2025-06-17,Train Movement,6
MW011104,65324,20,C00045,SBP,TIG,09:53,14:15,2025-06-21,Train Movement,7
MW011105,65324,22,C00061,MAS,AJJ,15:47,17:30,2025-06-24,Train Movement,8
MW011106,65324,24,C00018,FA,ABR,18:22,20:48,2025-06-12,Train Movement,5
MW011107,65338,1,C00008,AGC,ETW,03:24,06:42,2025-06-14,Train Movement,11
MW011108,65338,3,C00073,SBC,MYS,07:38,10:59,2025-06-22,Train Movement,13
MW011109,65338,4,C00075,MYS,ASK,10:59,14:33,2025-06-23,Train Movement,12
MW011110,65338,6,C00037,DNR,MKA,15:21,17:34,2025-06-04,Train Movement,8
MW011111,65338,8,C00024,LMP,MLN,17:54,20:10,2025-06-25,Train Movement,10
MW011112,65338,10,C00060,KHS,CPH,21:06,22:13,2025-06-10,Train Movement,13
MW011113,65338,12,C00057,G,NGP,23:40,02:48,2025-06-28,Train Movement,7
MW011114,65338,13,C00081,NGP,WR,02:48,04:38,2025-06-25,Train Movement,9
MW011115,65338,15,C00076,BGM,UBL,06:43,10:09,2025-06-08,Train Movement,12
MW011116,65338,16,C00078,UBL,HPT,10:09,13:39,2025-06-01,Train Movement,12
MW011117,65338,18,C00058,RIG,JSG,14:09,15:56,2025-06-11,Train Movement,8
MW011118,65338,21,C00010,MZP,PRYJ,18:42,20:53,2025-06-18,Train Movement,6
MW011119,65338,22,C00007,PRYJ,CNB,20:53,01:35,2025-06-17,Train Movement,11
MW011120,65338,23,C00001,CNB,NDLS,01:35,12:06,2025-06-28,Train Movement,7
MW011121,65338,25,C00096,AII,JP,12:52,16:09,2025-06-06,Train Movement,11
MW011122,65338,27,C00098,DAWN,NOAP,17:47,17:52,2025-06-03,Train Movement,10
MW011123,65357,1,C00001,CNB,NDLS,17:58,04:25,2025-06-11,Train Movement,7
MW011124,65357,3,C00034,NFK,MLDT,05:50,06:47,2025-06-10,Train Movement,11
MW011125,65357,5,C00040,BJU,SEE,08:10,10:47,2025-06-09,Train Movement,5
MW011126,65357,7,C00096,AII,JP,11:54,15:11,2025-06-04,Train Movement,8
MW011127,65357,9,C00089,ET,BPL,15:32,17:45,2025-06-04,Train Movement,10
MW011128,65357,10,C00087,BPL,UJN,17:45,22:10,2025-06-23,Train Movement,13
MW011129,65357,11,C00095,UJN,RTM,22:10,00:29,2025-06-11,Train Movement,5
MW011130,65357,13,C00099,JOKA,ESPL,01:47,02:08,2025-06-17,Train Movement,13
MW011131,65357,15,C00085,BTE,KTT,02:46,08:37,2025-06-10,Train Movement,12
MW011132,65357,16,C00088,KTT,SWM,08:37,11:18,2025-06-16,Train Movement,11
MW011133,65357,18,C00064,VM,TPJ,13:02,17:20,2025-06-14,Train Movement,13
MW011134,65357,20,C00071,TEL,GNT,17:46,18:22,2025-06-22,Train Movement,11
MW011135,65357,22,C00032,KBGB,SDAH,19:01,19:34,2025-06-07,Train Movement,8
MW011136,65357,24,C00094,BVC,MHV,20:22,00:58,2025-06-06,Train Movement,6
MW011137,65366,1,C00083,SUR,KWV,02:14,04:46,2025-06-02,Train Movement,5
MW011138,65366,3,C00051,MURI,RNC,06:18,07:48,2025-06-23,Train Movement,5
MW011139,65366,5,C00008,AGC,ETW,08:39,11:57,2025-06-07,Train Movement,6
MW011140,65366,7,C00019,GD,GKP,13:14,16:56,2025-06-15,Train Movement,6
MW011141,65366,8,C00023,GKP,CPJ,16:56,17:52,2025-06-24,Train Movement,14
MW011142,65366,10,C00058,JSG,RIG,19:43,21:29,2025-06-13,Train Movement,8
MW011143,65366,12,C00001,NDLS,CNB,22:34,09:04,2025-06-30,Train Movement,9
MW011144,65366,13,C00007,CNB,PRYJ,09:04,13:45,2025-06-03,Train Movement,12
MW011145,65366,14,C00010,PRYJ,MZP,13:45,15:52,2025-06-18,Train Movement,14
MW011146,65366,16,C00017,RPZ,UDZ,16:27,16:32,2025-06-04,Train Movement,11
MW011147,65374,1,C00016,AWR,RE,18:21,20:08,2025-06-15,Train Movement,6
MW011148,65374,3,C00086,ET,JBP,21:07,02:56,2025-06-05,Train Movement,10
MW011149,65374,4,C00090,JBP,KTE,02:56,05:13,2025-06-15,Train Movement,6
MW011150,65374,6,C00094,MHV,BVC,06:39,11:15,2025-06-03,Train Movement,5
MW011151,65374,8,C00079,KYN,CSMT,12:43,14:02,2025-06-09,Train Movement,12
MW011152,65374,10,C00045,SBP,TIG,14:43,19:04,2025-06-17,Train Movement,9
MW011153,65374,12,C00043,KUR,BBS,20:08,20:35,2025-06-27,Train Movement,5
MW011154,65374,13,C00047,BBS,PURI,20:35,22:07,2025-06-21,Train Movement,7
MW011155,65374,15,C00018,FA,ABR,23:11,01:32,2025-06-26,Train Movement,12
MW011156,65374,17,C00027,APDJ,NBQ,02:23,06:14,2025-06-20,Train Movement,12
MW011157,65374,19,C00093,RJT,JAM,07:26,09:26,2025-06-26,Train Movement,5
MW011158,65374,21,C00025,GHY,DBRG,10:14,19:53,2025-06-19,Train Movement,15
MW011159,65374,23,C00008,ETW,AGC,21:43,00:59,2025-06-24,Train Movement,5
MW011160,65374,25,C00039,KTH,DHN,02:13,03:04,2025-06-18,Train Movement,9
MW011161,65374,26,C00036,DHN,ASN,03:04,04:30,2025-06-01,Train Movement,6
MW011162,65374,27,C00033,ASN,JSME,04:30,07:11,2025-06-06,Train Movement,9
MW011163,65396,1,C00017,UDZ,RPZ,21:27,21:33,2025-06-21,Train Movement,13
MW011164,65396,3,C00032,SDAH,KBGB,23:20,23:56,2025-06-19,Train Movement,13
MW011165,65396,5,C00095,RTM,UJN,00:22,02:43,2025-06-01,Train Movement,5
MW011166,65396,6,C00087,UJN,BPL,02:43,07:12,2025-06-23,Train Movement,8
MW011167,65396,7,C00089,BPL,ET,07:12,09:30,2025-06-30,Train Movement,5
MW011168,65396,8,C00086,ET,JBP,09:30,15:21,2025-06-24,Train Movement,11
MW011169,65396,9,C00090,JBP,KTE,15:21,17:36,2025-06-13,Train Movement,9
MW011170,65396,11,C00034,MLDT,NFK,19:57,20:55,2025-06-26,Train Movement,8
MW011171,65396,13,C00027,NBQ,APDJ,22:33,02:23,2025-06-14,Train Movement,9
MW011172,65528,1,C00004,SLN,LKO,19:38,22:59,2025-06-26,Train Movement,12
MW011173,65528,3,C00067,KZJ,SC,23:46,02:55,2025-06-29,Train Movement,5
MW011174,65528,4,C00072,SC,BIDR,02:55,05:35,2025-06-24,Train Movement,15
MW011175,65528,6,C00037,MKA,DNR,06:46,08:57,2025-06-09,Train Movement,12
MW011176,65528,8,C00032,KBGB,SDAH,10:32,11:08,2025-06-29,Train Movement,9
MW011177,65528,10,C00014,MTD,JU,11:58,14:27,2025-06-28,Train Movement,7
MW011178,65528,12,C00093,RJT,JAM,15:32,17:32,2025-06-14,Train Movement,15
MW011179,65528,14,C00094,BVC,MHV,18:36,23:07,2025-06-03,Train Movement,12
MW011180,65528,16,C00092,ADI,BRC,00:06,02:27,2025-06-05,Train Movement,13
MW011181,65528,18,C00098,DAWN,NOAP,04:06,04:16,2025-06-10,Train Movement,12
MW011182,65528,19,C00097,NOAP,KAVI,04:16,05:00,2025-06-01,Train Movement,9
MW011183,65528,21,C00052,BSP,ROU,07:05,12:03,2025-06-15,Train Movement,12
MW011184,65528,23,C00034,MLDT,NFK,13:05,13:59,2025-06-05,Train Movement,5
MW011185,65541,1,C00078,HPT,UBL,21:29,00:57,2025-06-07,Train Movement,12
MW011186,65541,2,C00076,UBL,BGM,00:57,04:22,2025-06-05,Train Movement,5
MW011187,65541,4,C00084,BSL,ET,05:43,13:06,2025-06-25,Train Movement,11
MW011188,65541,5,C00089,ET,BPL,13:06,15:23,2025-06-10,Train Movement,8
MW011189,65541,6,C00087,BPL,UJN,15:23,19:46,2025-06-18,Train Movement,6
MW011190,65541,7,C00095,UJN,RTM,19:46,22:08,2025-06-14,Train Movement,11
MW011191,65541,9,C00068,RJY,BZA,23:00,02:39,2025-06-14,Train Movement,11
MW011192,65541,11,C00050,CKP,TATA,03:07,04:37,2025-06-04,Train Movement,14
MW011193,65541,13,C00017,RPZ,UDZ,06:01,06:08,2025-06-22,Train Movement,8
MW011194,65541,15,C00041,SPJ,DBG,07:22,08:18,2025-06-13,Train Movement,10
MW011195,65541,17,C00066,SA,ED,09:11,10:39,2025-06-22,Train Movement,12
MW011196,65585,1,C00028,LMG,BPB,18:43,22:03,2025-06-24,Train Movement,15
MW011197,65585,3,C00007,CNB,PRYJ,23:01,03:42,2025-06-25,Train Movement,6
MW011198,65585,4,C00010,PRYJ,MZP,03:42,05:49,2025-06-27,Train Movement,9
MW011199,65585,6,C00033,JSME,ASN,07:11,09:53,2025-06-07,Train Movement,14
MW011200,65585,7,C00036,ASN,DHN,09:53,11:18,2025-06-11,Train Movement,11
MW011201,65585,8,C00039,DHN,KTH,11:18,12:06,2025-06-28,Train Movement,11
MW011202,65585,10,C00072,SC,BIDR,13:29,16:06,2025-06-26,Train Movement,7
MW011203,65585,12,C00049,HWH,KGP,16:40,19:31,2025-06-24,Train Movement,10
MW011204,65585,13,C00053,KGP,SHM,19:31,22:37,2025-06-17,Train Movement,7
MW011205,65585,15,C00083,KWV,SUR,23:22,01:55,2025-06-04,Train Movement,15
MW011206,65585,17,C00087,BPL,UJN,02:23,06:46,2025-06-20,Train Movement,15
MW011207,65585,18,C00095,UJN,RTM,06:46,09:03,2025-06-24,Train Movement,6
