schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH0025784,16516,Hazur Sahib Nanded - Sonpur Junction Express,Express,NED,Hazur Sahib Nanded,SEE,Sonpur Junction,24,NIR,Nawapur,02:17,02:22,1938.6,Daily,DOWN
SCH0025785,16516,Hazur Sahib Nanded - Sonpur Junction Express,Express,NED,Hazur Sahib Nanded,SEE,Sonpur Junction,25,MIB,Manmad In Yard,06:01,06:06,2184.2,Daily,DOWN
SCH0025786,16516,Hazur Sahib Nanded - Sonpur Junction Express,Express,NED,Hazur Sahib Nanded,SEE,Sonpur Junction,26,BJU,Barauni Junction,07:10,07:15,2256.2,Daily,DOWN
SCH0025787,16516,Hazur Sahib Nanded - Sonpur Junction Express,Express,NED,Hazur Sahib Nanded,SEE,Sonpur Junction,27,SEE,Sonpur Junction,08:51,08:51,2362.6,Daily,DOWN
SCH0025788,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,1,MB,Moradabad,12:10,12:10,0.0,Weekly (Wed),DOWN
SCH0025789,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,2,BE,Bareilly Junction,13:08,13:10,90.2,Weekly (Wed),DOWN
SCH0025790,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,3,JP,Jaipur Junction,13:38,13:41,131.2,Weekly (Wed),DOWN
SCH0025791,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,4,AII,Ajmer Junction,15:08,15:10,265.9,Weekly (Wed),DOWN
SCH0025792,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,5,MAS,MGR Chennai Central,15:58,16:02,341.9,Weekly (Wed),DOWN
SCH0025793,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,6,AJJ,Arakkonam Junction,16:51,16:53,410.4,Weekly (Wed),DOWN
SCH0025794,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,7,SBP,Sambalpur Junction,17:18,17:20,449.4,Weekly (Wed),DOWN
SCH0025795,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,8,TIG,Titlagarh Junction,19:18,19:23,631.8,Weekly (Wed),DOWN
SCH0025796,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,9,MURI,Muri Junction,20:15,20:17,708.8,Weekly (Wed),DOWN
SCH0025797,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,10,RNC,Ranchi Junction,20:54,20:57,769.6,Weekly (Wed),DOWN
SCH0025798,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,11,R,Raipur Junction,21:27,21:29,818.6,Weekly (Wed),DOWN
SCH0025799,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,12,DURG,Durg Junction,21:56,22:01,855.8,Weekly (Wed),DOWN
SCH0025800,17078,Moradabad - Borivali Premium Express,Premium,MB,Moradabad,BVI,Borivali,13,BVI,Borivali,22:47,22:47,920.8,Weekly (Wed),DOWN
SCH0025801,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,1,AJJ,Arakkonam Junction,10:54,10:54,0.0,Weekly (Wed),DOWN
SCH0025802,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,2,MAS,MGR Chennai Central,12:27,12:36,68.5,Weekly (Wed),DOWN
SCH0025803,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,3,HPT,Hosapete Junction,13:33,13:43,111.5,Weekly (Wed),DOWN
SCH0025804,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,4,UBL,SSS Hubballi Junction,16:55,16:58,255.1,Weekly (Wed),DOWN
SCH0025805,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,5,BGM,Belagavi,20:05,20:09,397.1,Weekly (Wed),DOWN
SCH0025806,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,6,BVC,Bhavnagar Terminus,21:01,21:04,437.1,Weekly (Wed),DOWN
SCH0025807,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,7,MHV,Mahuva Junction,01:18,01:21,628.4,Weekly (Wed),DOWN
SCH0025808,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,8,DNR,Danapur,03:20,03:23,719.4,Weekly (Wed),DOWN
SCH0025809,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,9,MKA,Mokama,05:23,05:28,808.9,Weekly (Wed),DOWN
SCH0025810,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,10,KQR,Koderma Junction,06:07,06:17,838.9,Weekly (Wed),DOWN
SCH0025811,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,11,GAYA,Gaya Junction,07:57,08:01,916.7,Weekly (Wed),DOWN
SCH0025812,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,12,DDU,Pt. Deen Dayal Upadhyaya Junction,12:32,12:37,1121.9,Weekly (Wed),DOWN
SCH0025813,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,13,JU,Jodhpur Junction,14:14,14:22,1195.9,Weekly (Wed),DOWN
SCH0025814,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,14,MTD,Merta Road Junction,16:39,16:47,1299.0,Weekly (Wed),DOWN
SCH0025815,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,15,TATA,Tatanagar Junction,17:48,17:54,1343.0,Weekly (Wed),DOWN
SCH0025816,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,16,CKP,Chakradharpur,19:14,19:22,1405.1,Weekly (Wed),DOWN
SCH0025817,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,17,KTH,Katrasgarh,19:41,19:50,1420.1,Weekly (Wed),DOWN
SCH0025818,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,18,DHN,Dhanbad Junction,20:37,20:47,1452.8,Weekly (Wed),DOWN
SCH0025819,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,19,ASN,Asansol Junction,22:03,22:12,1511.7,Weekly (Wed),DOWN
SCH0025820,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,20,JSME,Jasidih Junction,00:38,00:45,1622.5,Weekly (Wed),DOWN
SCH0025821,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,21,KSJ,Kasganj Junction,01:10,01:17,1642.5,Weekly (Wed),DOWN
SCH0025822,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,22,IZN,Izzatnagar,05:48,05:55,1847.0,Weekly (Wed),DOWN
SCH0025823,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,23,ABR,Abu Road,06:47,06:56,1885.0,Weekly (Wed),DOWN
SCH0025824,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,24,FA,Falna,09:07,09:17,1983.9,Weekly (Wed),DOWN
SCH0025825,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,25,GD,Gonda Junction,09:54,09:57,2013.9,Weekly (Wed),DOWN
SCH0025826,50904,Arakkonam Junction - Gorakhpur Junction Passenger,Passenger,AJJ,Arakkonam Junction,GKP,Gorakhpur Junction,26,GKP,Gorakhpur Junction,13:19,13:19,2166.3,Weekly (Wed),DOWN
SCH0025827,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,1,CTC,Cuttack Junction,12:24,12:24,0.0,Mon-Sat,DOWN
SCH0025828,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,2,BBS,Bhubaneswar,13:13,13:43,27.8,Mon-Sat,DOWN
SCH0025829,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,3,KUR,Khurda Road Junction,14:16,14:50,47.3,Mon-Sat,DOWN
SCH0025830,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,4,KTH,Katrasgarh,16:35,16:49,107.3,Mon-Sat,DOWN
SCH0025831,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,5,DHN,Dhanbad Junction,17:44,18:01,140.0,Mon-Sat,DOWN
SCH0025832,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,6,ASN,Asansol Junction,19:43,20:12,198.9,Mon-Sat,DOWN
SCH0025833,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,7,JSME,Jasidih Junction,23:19,23:59,309.7,Mon-Sat,DOWN
SCH0025834,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,8,RNY,Rangiya Junction,00:53,01:07,342.7,Mon-Sat,DOWN
SCH0025835,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,9,RPAN,Rangapara North,04:41,05:10,466.3,Mon-Sat,DOWN
SCH0025836,95738,Cuttack Junction - Sonpur Junction Goods,Goods,CTC,Cuttack Junction,SEE,Sonpur Junction,10,SEE,Sonpur Junction,06:10,06:10,502.3,Mon-Sat,DOWN
SCH0025837,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,1,SA,Salem Junction,08:33,08:33,0.0,Daily,DOWN
SCH0025838,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,2,ED,Erode Junction,09:28,09:36,59.8,Daily,DOWN
SCH0025839,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,3,NFK,New Farakka Junction,10:03,10:11,91.8,Daily,DOWN
SCH0025840,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,4,MLDT,Malda Town,10:44,10:52,127.4,Daily,DOWN
SCH0025841,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,5,JBP,Jabalpur Junction,12:08,12:14,213.4,Daily,DOWN
SCH0025842,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,6,KTE,Katni Junction,13:34,13:39,304.8,Daily,DOWN
SCH0025843,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,7,ALJN,Aligarh Junction,13:59,14:07,323.8,Daily,DOWN
SCH0025844,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,8,CNB,Kanpur Central,18:38,18:41,632.9,Daily,DOWN
SCH0025845,16868,Salem Junction - Prayagraj Junction Express,Express,SA,Salem Junction,PRYJ,Prayagraj Junction,9,PRYJ,Prayagraj Junction,21:34,21:34,827.4,Daily,DOWN
SCH0025846,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,1,MLDT,Malda Town,11:57,11:57,0.0,Daily,UP
SCH0025847,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,2,NFK,New Farakka Junction,12:21,12:27,35.6,Daily,UP
SCH0025848,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,3,MDU,Madurai Junction,12:47,12:51,63.6,Daily,UP
SCH0025849,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,4,TEN,Tirunelveli Junction,14:40,14:42,220.6,Daily,UP
SCH0025850,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,5,BE,Bareilly Junction,15:26,15:32,280.6,Daily,UP
SCH0025851,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,6,MB,Moradabad,16:33,16:38,370.8,Daily,UP
SCH0025852,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,7,RNC,Ranchi Junction,16:50,16:56,386.8,Daily,UP
SCH0025853,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,8,MURI,Muri Junction,17:38,17:44,447.6,Daily,UP
SCH0025854,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,9,DWR,Dharwad,18:21,18:25,498.6,Daily,UP
SCH0025855,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,10,UBL,SSS Hubballi Junction,18:41,18:47,519.0,Daily,UP
SCH0025856,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,11,BGM,Belagavi,20:30,20:36,661.0,Daily,UP
SCH0025857,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,12,WAT,Visakhapatnam Junction,21:21,21:23,726.0,Daily,UP
SCH0025858,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,13,VZM,Vizianagaram Junction,22:04,22:09,787.2,Daily,UP
SCH0025859,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,14,RGDA,Rayagada,23:36,23:39,912.8,Daily,UP
SCH0025860,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,15,BVI,Borivali,23:46,23:50,920.8,Daily,UP
SCH0025861,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,16,ST,Surat,02:32,02:37,1151.3,Daily,UP
SCH0025862,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,17,RNY,Rangiya Junction,03:12,03:15,1205.3,Daily,UP
SCH0025863,12521,Malda Town - Rangapara North Superfast Express,Superfast,MLDT,Malda Town,RPAN,Rangapara North,18,RPAN,Rangapara North,04:39,04:39,1328.9,Daily,UP
SCH0025864,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,1,KSJ,Kasganj Junction,16:27,16:27,0.0,Daily,DOWN
SCH0025865,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,2,IZN,Izzatnagar,19:25,19:32,204.5,Daily,DOWN
SCH0025866,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,3,NBQ,New Bongaigaon,19:53,20:00,231.5,Daily,DOWN
SCH0025867,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,4,APDJ,Alipur Duar Junction,22:19,22:27,390.5,Daily,DOWN
SCH0025868,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,5,PURI,Puri,23:11,23:15,439.5,Daily,DOWN
SCH0025869,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,6,BBS,Bhubaneswar,00:11,00:17,502.6,Daily,DOWN
SCH0025870,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,7,KUR,Khurda Road Junction,00:33,00:37,522.1,Daily,DOWN
SCH0025871,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,8,LKO,Lucknow Charbagh,01:09,01:14,559.1,Daily,DOWN
SCH0025872,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,9,SLN,Sultanpur Junction,03:18,03:26,698.5,Daily,DOWN
SCH0025873,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,10,SUR,Solapur,04:17,04:24,757.5,Daily,DOWN
SCH0025874,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,11,KWV,Kurduwadi Junction,05:57,06:00,865.9,Daily,DOWN
SCH0025875,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,12,NIR,Nawapur,06:22,06:30,891.9,Daily,DOWN
SCH0025876,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,13,MIB,Manmad In Yard,10:10,10:17,1137.5,Daily,DOWN
SCH0025877,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,14,AWR,Alwar Junction,10:35,10:42,1159.5,Daily,DOWN
SCH0025878,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,15,RE,Rewari Junction,11:45,11:52,1233.7,Daily,DOWN
SCH0025879,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,16,CSMT,Chhatrapati Shivaji Maharaj Terminus,13:02,13:06,1311.7,Daily,DOWN
SCH0025880,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,17,KYN,Kalyan Junction,13:56,14:00,1365.9,Daily,DOWN
SCH0025881,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,18,ST,Surat,14:34,14:41,1405.9,Daily,DOWN
SCH0025882,16859,Kasganj Junction - Borivali Express,Express,KSJ,Kasganj Junction,BVI,Borivali,19,BVI,Borivali,18:05,18:05,1636.4,Daily,DOWN
SCH0025883,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,1,KUR,Khurda Road Junction,19:51,19:51,0.0,Daily,DOWN
SCH0025884,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,2,BBS,Bhubaneswar,20:20,20:22,19.5,Daily,DOWN
SCH0025885,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,3,CTC,Cuttack Junction,21:02,21:05,47.3,Daily,DOWN
SCH0025886,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,4,JP,Jaipur Junction,21:52,21:55,82.3,Daily,DOWN
SCH0025887,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,5,AII,Ajmer Junction,01:08,01:11,217.0,Daily,DOWN
SCH0025888,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,6,ROU,Rourkela Junction,02:02,02:06,254.0,Daily,DOWN
SCH0025889,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,7,BSP,Bilaspur Junction,07:06,07:08,462.5,Daily,DOWN
SCH0025890,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,8,R,Raipur Junction,09:47,09:49,574.0,Daily,DOWN
SCH0025891,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,9,DURG,Durg Junction,10:39,10:43,611.2,Daily,DOWN
SCH0025892,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,10,NBQ,New Bongaigaon,12:11,12:12,674.2,Daily,DOWN
SCH0025893,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,11,APDJ,Alipur Duar Junction,15:58,16:01,833.2,Daily,DOWN
SCH0025894,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,12,GAYA,Gaya Junction,17:19,17:22,887.2,Daily,DOWN
SCH0025895,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,13,KQR,Koderma Junction,19:12,19:16,965.0,Daily,DOWN
SCH0025896,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,14,ST,Surat,21:09,21:11,1042.0,Daily,DOWN
SCH0025897,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,15,BVI,Borivali,02:37,02:40,1272.5,Daily,DOWN
SCH0025898,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,16,RTM,Ratlam Junction,04:31,04:34,1351.5,Daily,DOWN
SCH0025899,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,17,UJN,Ujjain Junction,06:54,06:57,1447.9,Daily,DOWN
SCH0025900,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,18,BPL,Bhopal Junction,11:18,11:22,1631.1,Daily,DOWN
SCH0025901,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,19,ET,Itarsi Junction,13:33,13:36,1723.2,Daily,DOWN
SCH0025902,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,20,BSL,Bhusawal Junction,20:57,21:01,2030.0,Daily,DOWN
SCH0025903,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,21,AK,Akola Junction,00:19,00:22,2169.6,Daily,DOWN
SCH0025904,66349,Khurda Road Junction - Dibrugarh MEMU,MEMU,KUR,Khurda Road Junction,DBRG,Dibrugarh,22,DBRG,Dibrugarh,01:21,01:21,2210.6,Daily,DOWN
SCH0025905,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,1,BGM,Belagavi,22:37,22:37,0.0,Daily,UP
SCH0025906,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,2,UBL,SSS Hubballi Junction,02:41,03:21,142.0,Daily,UP
SCH0025907,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,3,HPT,Hosapete Junction,07:25,07:38,285.6,Daily,UP
SCH0025908,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,4,RIG,Raigarh,09:31,09:52,353.6,Daily,UP
SCH0025909,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,5,JSG,Jharsuguda Junction,11:52,12:22,425.0,Daily,UP
SCH0025910,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,6,TK,Tumakuru,13:08,13:42,451.0,Daily,UP
SCH0025911,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,7,SBC,KSR Bengaluru,15:39,16:14,520.1,Daily,UP
SCH0025912,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,8,MYS,Mysuru Junction,20:14,20:34,658.6,Daily,UP
SCH0025913,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,9,ASK,Arsikere Junction,00:48,01:10,805.8,Daily,UP
SCH0025914,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,10,FA,Falna,02:37,03:12,855.8,Daily,UP
SCH0025915,94529,Belagavi - Abu Road Goods,Goods,BGM,Belagavi,ABR,Abu Road,11,ABR,Abu Road,05:59,05:59,954.7,Daily,UP
SCH0025916,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,1,NIR,Nawapur,02:48,02:48,0.0,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025917,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,2,MIB,Manmad In Yard,06:24,06:28,245.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025918,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,3,MLDT,Malda Town,07:01,07:05,286.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025919,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,4,NFK,New Farakka Junction,07:37,07:40,322.2,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025920,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,5,JP,Jaipur Junction,08:24,08:31,375.2,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025921,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,6,AII,Ajmer Junction,10:30,10:34,510.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025922,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,7,LMP,Lakhimpur,10:49,10:56,530.6,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025923,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,8,MLN,Mailani Junction,12:23,12:28,626.7,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025924,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,9,R,Raipur Junction,13:07,13:13,672.7,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025925,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,10,DURG,Durg Junction,13:43,13:51,709.9,"Tri-Weekly (Tue,Fri,Sun)",UP
SCH0025926,15082,Nawapur - Khurda Road Junction Express,Express,NIR,Nawapur,KUR,Khurda Road Junction,11,BSP,Bilaspur Junction,14:22,14:26,740.9,"Tri-Weekly (Tue,Fri,Sun)",UP
