block_window_id,corridor_id,block_date,window_start,window_end,available_duration_min,availability_status,source
COA001095,C00021,2025-06-06,05:59,07:28,89,Available,COA synthetic availability
COA001096,C00016,2025-06-13,00:13,01:13,60,Available,COA synthetic availability
COA001097,C00064,2025-06-23,02:58,04:51,113,Available,COA synthetic availability
COA001098,C00010,2025-06-28,15:16,15:56,40,Available,COA synthetic availability
COA001099,C00087,2025-06-11,14:41,16:28,107,Restricted,COA synthetic availability
COA001100,C00055,2025-06-28,03:12,04:25,73,Available,COA synthetic availability
COA001101,C00035,2025-06-01,17:00,19:55,175,Available,COA synthetic availability
COA001102,C00086,2025-06-16,04:23,06:42,139,Available,COA synthetic availability
COA001103,C00090,2025-06-03,15:56,17:47,111,Restricted,COA synthetic availability
COA001104,C00028,2025-06-03,10:16,11:22,66,Available,COA synthetic availability
COA001105,C00028,2025-06-05,13:40,15:00,80,Available,COA synthetic availability
COA001106,C00018,2025-06-13,13:01,15:34,153,Available,COA synthetic availability
COA001107,C00005,2025-06-23,07:22,08:22,60,Available,COA synthetic availability
COA001108,C00013,2025-06-15,00:36,02:46,130,Available,COA synthetic availability
COA001109,C00031,2025-06-23,15:21,15:58,37,Available,COA synthetic availability
COA001110,C00080,2025-06-14,02:14,04:34,140,Available,COA synthetic availability
COA001111,C00023,2025-06-08,08:39,11:24,165,Available,COA synthetic availability
COA001112,C00024,2025-06-22,19:04,20:12,68,Available,COA synthetic availability
COA001113,C00019,2025-06-28,13:56,15:22,86,Restricted,COA synthetic availability
COA001114,C00066,2025-06-28,13:05,15:45,160,Available,COA synthetic availability
COA001115,C00025,2025-06-26,02:31,05:06,155,Restricted,COA synthetic availability
COA001116,C00090,2025-06-23,09:45,10:40,55,Available,COA synthetic availability
COA001117,C00029,2025-06-16,14:05,14:41,36,Available,COA synthetic availability
COA001118,C00078,2025-06-22,19:07,21:17,130,Restricted,COA synthetic availability
COA001119,C00056,2025-06-17,16:59,18:16,77,Available,COA synthetic availability
COA001120,C00016,2025-06-21,15:49,16:20,31,Available,COA synthetic availability
COA001121,C00050,2025-06-19,17:23,20:07,164,Available,COA synthetic availability
COA001122,C00002,2025-06-13,18:19,20:23,124,Restricted,COA synthetic availability
COA001123,C00015,2025-06-19,15:05,17:50,165,Available,COA synthetic availability
COA001124,C00095,2025-06-04,10:30,11:23,53,Available,COA synthetic availability
COA001125,C00052,2025-06-13,18:26,21:01,155,Restricted,COA synthetic availability
COA001126,C00089,2025-06-03,07:39,09:10,91,Available,COA synthetic availability
COA001127,C00078,2025-06-20,12:51,14:56,125,Available,COA synthetic availability
COA001128,C00042,2025-06-08,14:23,16:37,134,Available,COA synthetic availability
COA001129,C00094,2025-06-24,07:35,08:22,47,Available,COA synthetic availability
COA001130,C00097,2025-06-22,18:35,21:18,163,Available,COA synthetic availability
COA001131,C00045,2025-06-10,03:30,05:06,96,Available,COA synthetic availability
COA001132,C00059,2025-06-29,03:03,05:43,160,Available,COA synthetic availability
COA001133,C00064,2025-06-02,06:49,08:26,97,Available,COA synthetic availability
COA001134,C00074,2025-06-24,06:57,09:23,146,Restricted,COA synthetic availability
COA001135,C00003,2025-06-14,07:36,10:05,149,Restricted,COA synthetic availability
COA001136,C00085,2025-06-12,06:51,08:03,72,Available,COA synthetic availability
COA001137,C00032,2025-06-26,03:42,05:00,78,Available,COA synthetic availability
COA001138,C00028,2025-06-14,12:55,14:29,94,Available,COA synthetic availability
COA001139,C00088,2025-06-27,08:41,10:50,129,Available,COA synthetic availability
COA001140,C00059,2025-06-22,06:45,07:17,32,Available,COA synthetic availability
COA001141,C00077,2025-06-13,07:18,08:19,61,Available,COA synthetic availability
COA001142,C00083,2025-06-26,02:42,05:30,168,Restricted,COA synthetic availability
COA001143,C00030,2025-06-06,17:45,19:43,118,Available,COA synthetic availability
COA001144,C00009,2025-06-10,09:01,11:29,148,Available,COA synthetic availability
COA001145,C00038,2025-06-29,03:06,03:48,42,Available,COA synthetic availability
COA001146,C00066,2025-06-14,06:01,08:54,173,Available,COA synthetic availability
COA001147,C00024,2025-06-04,07:42,10:36,174,Available,COA synthetic availability
COA001148,C00046,2025-06-15,12:39,13:59,80,Available,COA synthetic availability
COA001149,C00078,2025-06-23,04:39,05:34,55,Available,COA synthetic availability
COA001150,C00057,2025-06-10,09:32,10:44,72,Available,COA synthetic availability
COA001151,C00011,2025-06-17,16:29,18:13,104,Available,COA synthetic availability
COA001152,C00075,2025-06-30,18:29,21:06,157,Available,COA synthetic availability
COA001153,C00083,2025-06-27,10:22,11:31,69,Available,COA synthetic availability
COA001154,C00091,2025-06-20,16:05,18:20,135,Available,COA synthetic availability
COA001155,C00088,2025-06-28,12:58,15:28,150,Available,COA synthetic availability
COA001156,C00001,2025-06-12,01:48,03:31,103,Available,COA synthetic availability
COA001157,C00068,2025-06-11,10:08,11:36,88,Available,COA synthetic availability
COA001158,C00079,2025-06-26,09:47,10:50,63,Available,COA synthetic availability
COA001159,C00026,2025-06-14,08:47,09:25,38,Available,COA synthetic availability
COA001160,C00002,2025-06-24,07:27,08:04,37,Available,COA synthetic availability
COA001161,C00045,2025-06-11,05:19,08:00,161,Restricted,COA synthetic availability
COA001162,C00039,2025-06-27,07:08,08:19,71,Available,COA synthetic availability
COA001163,C00042,2025-06-25,14:40,15:12,32,Available,COA synthetic availability
COA001164,C00027,2025-06-20,15:39,17:07,88,Available,COA synthetic availability
COA001165,C00057,2025-06-08,19:26,20:05,39,Available,COA synthetic availability
COA001166,C00061,2025-06-08,14:41,17:38,177,Available,COA synthetic availability
COA001167,C00037,2025-06-16,06:49,08:25,96,Available,COA synthetic availability
COA001168,C00001,2025-06-02,08:57,10:01,64,Available,COA synthetic availability
COA001169,C00020,2025-06-22,07:44,10:30,166,Available,COA synthetic availability
COA001170,C00072,2025-06-11,12:35,15:27,172,Available,COA synthetic availability
COA001171,C00071,2025-06-03,04:46,06:57,131,Available,COA synthetic availability
COA001172,C00020,2025-06-04,04:43,06:06,83,Available,COA synthetic availability
COA001173,C00017,2025-06-30,03:21,05:49,148,Restricted,COA synthetic availability
COA001174,C00004,2025-06-16,06:05,08:46,161,Available,COA synthetic availability
COA001175,C00039,2025-06-16,18:44,20:01,77,Available,COA synthetic availability
COA001176,C00014,2025-06-08,11:39,13:32,113,Restricted,COA synthetic availability
COA001177,C00001,2025-06-05,11:04,12:19,75,Available,COA synthetic availability
COA001178,C00052,2025-06-17,00:53,02:28,95,Available,COA synthetic availability
COA001179,C00029,2025-06-06,00:44,03:03,139,Available,COA synthetic availability
COA001180,C00050,2025-06-21,18:42,21:08,146,Available,COA synthetic availability
COA001181,C00056,2025-06-13,02:43,03:38,55,Available,COA synthetic availability
COA001182,C00012,2025-06-21,08:17,11:00,163,Available,COA synthetic availability
COA001183,C00021,2025-06-22,19:19,21:30,131,Available,COA synthetic availability
COA001184,C00080,2025-06-02,01:29,02:54,85,Available,COA synthetic availability
COA001185,C00057,2025-06-21,10:11,10:54,43,Available,COA synthetic availability
COA001186,C00024,2025-06-13,11:17,12:30,73,Available,COA synthetic availability
COA001187,C00081,2025-06-11,06:52,09:03,131,Available,COA synthetic availability
COA001188,C00037,2025-06-22,17:07,17:39,32,Available,COA synthetic availability
COA001189,C00055,2025-06-12,01:21,03:35,134,Available,COA synthetic availability
COA001190,C00063,2025-06-10,14:54,17:34,160,Available,COA synthetic availability
COA001191,C00030,2025-06-05,19:49,21:39,110,Available,COA synthetic availability
COA001192,C00006,2025-06-01,00:40,02:02,82,Available,COA synthetic availability
COA001193,C00018,2025-06-15,09:59,11:40,101,Available,COA synthetic availability
COA001194,C00065,2025-06-18,04:14,04:56,42,Available,COA synthetic availability
COA001195,C00074,2025-06-06,07:28,09:57,149,Available,COA synthetic availability
COA001196,C00003,2025-06-24,19:29,22:27,178,Available,COA synthetic availability
COA001197,C00100,2025-06-05,06:28,09:15,167,Available,COA synthetic availability
COA001198,C00026,2025-06-07,19:27,21:05,98,Available,COA synthetic availability
COA001199,C00001,2025-06-02,13:23,14:45,82,Available,COA synthetic availability
COA001200,C00030,2025-06-13,18:26,21:15,169,Available,COA synthetic availability
COA001201,C00023,2025-06-24,09:24,11:46,142,Available,COA synthetic availability
COA001202,C00036,2025-06-10,13:04,14:23,79,Available,COA synthetic availability
COA001203,C00040,2025-06-22,09:02,09:54,52,Restricted,COA synthetic availability
COA001204,C00093,2025-06-19,02:12,04:01,109,Restricted,COA synthetic availability
COA001205,C00044,2025-06-07,03:29,05:36,127,Available,COA synthetic availability
COA001206,C00057,2025-06-20,18:32,20:57,145,Available,COA synthetic availability
COA001207,C00021,2025-06-19,18:08,20:26,138,Available,COA synthetic availability
COA001208,C00055,2025-06-04,06:15,08:21,126,Available,COA synthetic availability
COA001209,C00055,2025-06-11,16:34,19:32,178,Available,COA synthetic availability
COA001210,C00041,2025-06-05,16:12,17:47,95,Available,COA synthetic availability
COA001211,C00005,2025-06-05,08:20,11:05,165,Available,COA synthetic availability
COA001212,C00029,2025-06-08,04:07,06:50,163,Available,COA synthetic availability
COA001213,C00059,2025-06-28,08:50,10:00,70,Available,COA synthetic availability
COA001214,C00015,2025-06-29,16:29,18:06,97,Available,COA synthetic availability
COA001215,C00095,2025-06-13,02:20,04:06,106,Available,COA synthetic availability
COA001216,C00077,2025-06-16,09:18,11:45,147,Available,COA synthetic availability
COA001217,C00044,2025-06-23,08:14,10:49,155,Available,COA synthetic availability
COA001218,C00065,2025-06-03,05:36,07:23,107,Restricted,COA synthetic availability
COA001219,C00067,2025-06-05,16:59,18:33,94,Available,COA synthetic availability
COA001220,C00019,2025-06-09,14:37,16:18,101,Available,COA synthetic availability
COA001221,C00098,2025-06-20,09:00,11:42,162,Available,COA synthetic availability
COA001222,C00093,2025-06-09,01:37,04:09,152,Available,COA synthetic availability
COA001223,C00034,2025-06-11,11:36,14:35,179,Available,COA synthetic availability
COA001224,C00015,2025-06-24,18:11,20:23,132,Available,COA synthetic availability
COA001225,C00085,2025-06-23,02:12,02:45,33,Available,COA synthetic availability
COA001226,C00014,2025-06-06,04:48,06:25,97,Available,COA synthetic availability
COA001227,C00089,2025-06-02,10:59,13:33,154,Available,COA synthetic availability
COA001228,C00050,2025-06-16,19:05,19:39,34,Available,COA synthetic availability
COA001229,C00078,2025-06-30,02:52,03:45,53,Available,COA synthetic availability
COA001230,C00012,2025-06-20,04:44,07:23,159,Available,COA synthetic availability
COA001231,C00037,2025-06-06,08:45,09:20,35,Available,COA synthetic availability
COA001232,C00003,2025-06-30,04:18,05:21,63,Available,COA synthetic availability
COA001233,C00058,2025-06-24,06:51,08:29,98,Available,COA synthetic availability
COA001234,C00003,2025-06-20,16:58,19:17,139,Available,COA synthetic availability
COA001235,C00079,2025-06-22,19:05,20:55,110,Restricted,COA synthetic availability
COA001236,C00084,2025-06-01,10:40,11:16,36,Available,COA synthetic availability
COA001237,C00040,2025-06-16,14:34,16:02,88,Available,COA synthetic availability
COA001238,C00079,2025-06-01,19:46,21:55,129,Available,COA synthetic availability
COA001239,C00070,2025-06-12,09:18,11:40,142,Restricted,COA synthetic availability
COA001240,C00096,2025-06-10,08:02,10:40,158,Available,COA synthetic availability
COA001241,C00065,2025-06-22,17:42,19:27,105,Available,COA synthetic availability
COA001242,C00019,2025-06-04,19:51,20:41,50,Available,COA synthetic availability
COA001243,C00052,2025-06-22,14:57,17:06,129,Available,COA synthetic availability
COA001244,C00016,2025-06-23,11:47,12:37,50,Restricted,COA synthetic availability
COA001245,C00089,2025-06-28,19:46,20:34,48,Available,COA synthetic availability
COA001246,C00057,2025-06-12,19:52,22:43,171,Available,COA synthetic availability
COA001247,C00094,2025-06-09,16:28,18:12,104,Available,COA synthetic availability
COA001248,C00084,2025-06-23,08:41,09:29,48,Available,COA synthetic availability
COA001249,C00083,2025-06-12,00:16,03:04,168,Available,COA synthetic availability
COA001250,C00035,2025-06-19,10:22,12:04,102,Available,COA synthetic availability
COA001251,C00092,2025-06-08,12:24,13:10,46,Available,COA synthetic availability
COA001252,C00011,2025-06-28,18:13,21:00,167,Available,COA synthetic availability
COA001253,C00014,2025-06-26,06:02,08:54,172,Available,COA synthetic availability
COA001254,C00037,2025-06-17,03:55,04:32,37,Available,COA synthetic availability
COA001255,C00077,2025-06-13,06:30,07:42,72,Available,COA synthetic availability
COA001256,C00080,2025-06-06,18:44,21:33,169,Restricted,COA synthetic availability
COA001257,C00070,2025-06-27,11:18,13:03,105,Available,COA synthetic availability
COA001258,C00097,2025-06-08,00:41,01:48,67,Available,COA synthetic availability
COA001259,C00077,2025-06-09,05:05,06:36,91,Available,COA synthetic availability
COA001260,C00075,2025-06-11,10:41,13:41,180,Available,COA synthetic availability
COA001261,C00049,2025-06-11,04:35,07:01,146,Available,COA synthetic availability
COA001262,C00079,2025-06-21,01:19,02:41,82,Available,COA synthetic availability
COA001263,C00032,2025-06-16,16:41,19:34,173,Available,COA synthetic availability
COA001264,C00041,2025-06-29,06:11,07:18,67,Available,COA synthetic availability
COA001265,C00086,2025-06-11,08:12,10:58,166,Available,COA synthetic availability
COA001266,C00032,2025-06-07,04:51,05:57,66,Available,COA synthetic availability
COA001267,C00066,2025-06-15,18:04,18:56,52,Available,COA synthetic availability
COA001268,C00010,2025-06-05,02:55,03:57,62,Available,COA synthetic availability
COA001269,C00024,2025-06-12,09:14,11:57,163,Available,COA synthetic availability
COA001270,C00061,2025-06-14,13:06,13:51,45,Available,COA synthetic availability
COA001271,C00044,2025-06-25,18:50,20:22,92,Available,COA synthetic availability
COA001272,C00055,2025-06-15,08:43,11:36,173,Available,COA synthetic availability
COA001273,C00028,2025-06-22,10:36,13:11,155,Available,COA synthetic availability
COA001274,C00004,2025-06-30,15:51,17:10,79,Available,COA synthetic availability
COA001275,C00054,2025-06-12,12:40,13:55,75,Available,COA synthetic availability
COA001276,C00099,2025-06-10,06:46,08:04,78,Available,COA synthetic availability
COA001277,C00033,2025-06-13,01:31,03:12,101,Available,COA synthetic availability
COA001278,C00048,2025-06-13,10:19,12:54,155,Restricted,COA synthetic availability
COA001279,C00058,2025-06-15,17:53,20:13,140,Available,COA synthetic availability
COA001280,C00023,2025-06-13,06:46,09:45,179,Available,COA synthetic availability
COA001281,C00073,2025-06-01,15:01,17:43,162,Available,COA synthetic availability
COA001282,C00090,2025-06-25,07:50,09:36,106,Available,COA synthetic availability
COA001283,C00062,2025-06-26,04:11,05:06,55,Available,COA synthetic availability
COA001284,C00054,2025-06-02,09:28,11:53,145,Available,COA synthetic availability
COA001285,C00001,2025-06-11,18:26,19:51,85,Available,COA synthetic availability
COA001286,C00080,2025-06-21,15:30,18:18,168,Available,COA synthetic availability
COA001287,C00013,2025-06-16,06:00,08:34,154,Available,COA synthetic availability
COA001288,C00085,2025-06-22,11:29,14:04,155,Available,COA synthetic availability
COA001289,C00051,2025-06-09,09:51,11:25,94,Available,COA synthetic availability
COA001290,C00075,2025-06-29,14:23,15:03,40,Available,COA synthetic availability
COA001291,C00093,2025-06-13,12:48,14:22,94,Available,COA synthetic availability
COA001292,C00068,2025-06-12,17:07,18:00,53,Available,COA synthetic availability
COA001293,C00030,2025-06-06,17:19,20:07,168,Available,COA synthetic availability
COA001294,C00077,2025-06-01,11:25,13:54,149,Available,COA synthetic availability
COA001295,C00097,2025-06-27,06:51,09:16,145,Available,COA synthetic availability
COA001296,C00086,2025-06-21,16:40,18:32,112,Available,COA synthetic availability
COA001297,C00098,2025-06-15,07:56,09:53,117,Available,COA synthetic availability
COA001298,C00086,2025-06-16,13:23,14:06,43,Available,COA synthetic availability
COA001299,C00013,2025-06-01,17:16,19:18,122,Available,COA synthetic availability
COA001300,C00008,2025-06-30,17:46,20:06,140,Available,COA synthetic availability
COA001301,C00066,2025-06-03,00:55,01:35,40,Available,COA synthetic availability
COA001302,C00016,2025-06-14,05:10,07:57,167,Available,COA synthetic availability
COA001303,C00090,2025-06-05,15:32,17:32,120,Available,COA synthetic availability
COA001304,C00073,2025-06-22,15:27,18:26,179,Available,COA synthetic availability
COA001305,C00082,2025-06-03,05:20,07:33,133,Available,COA synthetic availability
COA001306,C00045,2025-06-27,02:13,03:55,102,Available,COA synthetic availability
COA001307,C00054,2025-06-19,16:29,17:10,41,Available,COA synthetic availability
COA001308,C00090,2025-06-17,03:18,05:10,112,Available,COA synthetic availability
COA001309,C00063,2025-06-04,12:08,14:00,112,Available,COA synthetic availability
COA001310,C00081,2025-06-30,14:31,17:19,168,Available,COA synthetic availability
COA001311,C00014,2025-06-28,03:27,04:53,86,Restricted,COA synthetic availability
COA001312,C00023,2025-06-29,13:07,14:09,62,Available,COA synthetic availability
COA001313,C00070,2025-06-30,02:42,05:36,174,Available,COA synthetic availability
COA001314,C00009,2025-06-10,00:13,00:45,32,Available,COA synthetic availability
COA001315,C00053,2025-06-19,11:58,14:11,133,Available,COA synthetic availability
COA001316,C00007,2025-06-16,06:43,08:45,122,Available,COA synthetic availability
COA001317,C00091,2025-06-02,04:52,06:39,107,Available,COA synthetic availability
COA001318,C00056,2025-06-09,06:29,07:42,73,Available,COA synthetic availability
COA001319,C00050,2025-06-02,18:07,19:46,99,Available,COA synthetic availability
COA001320,C00071,2025-06-18,12:16,14:28,132,Available,COA synthetic availability
COA001321,C00010,2025-06-29,05:00,05:39,39,Available,COA synthetic availability
COA001322,C00068,2025-06-12,15:42,18:24,162,Restricted,COA synthetic availability
COA001323,C00020,2025-06-10,12:21,15:12,171,Available,COA synthetic availability
COA001324,C00029,2025-06-09,10:27,12:39,132,Available,COA synthetic availability
COA001325,C00006,2025-06-05,15:10,17:28,138,Available,COA synthetic availability
COA001326,C00053,2025-06-21,15:48,18:06,138,Available,COA synthetic availability
COA001327,C00081,2025-06-13,17:01,18:57,116,Available,COA synthetic availability
COA001328,C00024,2025-06-18,09:51,10:31,40,Available,COA synthetic availability
COA001329,C00039,2025-06-06,03:32,04:05,33,Available,COA synthetic availability
COA001330,C00007,2025-06-29,18:39,21:35,176,Available,COA synthetic availability
COA001331,C00002,2025-06-19,11:08,13:07,119,Available,COA synthetic availability
COA001332,C00013,2025-06-25,02:04,03:06,62,Available,COA synthetic availability
COA001333,C00026,2025-06-15,18:43,20:48,125,Available,COA synthetic availability
COA001334,C00081,2025-06-13,10:05,12:22,137,Available,COA synthetic availability
COA001335,C00074,2025-06-04,03:29,04:46,77,Available,COA synthetic availability
COA001336,C00053,2025-06-11,01:26,03:44,138,Available,COA synthetic availability
COA001337,C00030,2025-06-04,06:50,08:49,119,Available,COA synthetic availability
COA001338,C00052,2025-06-30,10:13,11:59,106,Available,COA synthetic availability
COA001339,C00045,2025-06-20,09:03,10:40,97,Available,COA synthetic availability
COA001340,C00059,2025-06-03,16:36,17:56,80,Available,COA synthetic availability
COA001341,C00024,2025-06-27,10:48,12:08,80,Available,COA synthetic availability
COA001342,C00065,2025-06-15,01:08,02:16,68,Available,COA synthetic availability
COA001343,C00079,2025-06-29,07:39,09:11,92,Available,COA synthetic availability
COA001344,C00019,2025-06-20,11:39,13:17,98,Available,COA synthetic availability
COA001345,C00074,2025-06-13,04:13,05:23,70,Available,COA synthetic availability
COA001346,C00085,2025-06-14,14:29,16:55,146,Available,COA synthetic availability
COA001347,C00057,2025-06-02,07:43,09:15,92,Restricted,COA synthetic availability
COA001348,C00066,2025-06-12,06:35,08:45,130,Available,COA synthetic availability
COA001349,C00098,2025-06-22,13:50,14:52,62,Available,COA synthetic availability
COA001350,C00023,2025-06-16,19:02,19:54,52,Restricted,COA synthetic availability
COA001351,C00043,2025-06-25,11:27,14:27,180,Available,COA synthetic availability
COA001352,C00069,2025-06-15,15:24,17:40,136,Available,COA synthetic availability
COA001353,C00028,2025-06-28,08:25,09:49,84,Available,COA synthetic availability
COA001354,C00080,2025-06-06,10:24,12:09,105,Available,COA synthetic availability
COA001355,C00045,2025-06-25,07:45,08:55,70,Available,COA synthetic availability
COA001356,C00098,2025-06-18,10:48,11:29,41,Available,COA synthetic availability
COA001357,C00008,2025-06-05,11:24,13:29,125,Available,COA synthetic availability
COA001358,C00078,2025-06-28,03:38,04:22,44,Available,COA synthetic availability
COA001359,C00063,2025-06-29,00:34,01:07,33,Available,COA synthetic availability
COA001360,C00081,2025-06-17,03:31,06:26,175,Available,COA synthetic availability
COA001361,C00083,2025-06-21,05:44,08:09,145,Available,COA synthetic availability
COA001362,C00043,2025-06-24,12:04,14:51,167,Available,COA synthetic availability
COA001363,C00096,2025-06-29,04:59,06:08,69,Available,COA synthetic availability
COA001364,C00013,2025-06-01,19:28,20:37,69,Available,COA synthetic availability
COA001365,C00031,2025-06-02,08:00,09:58,118,Available,COA synthetic availability
COA001366,C00048,2025-06-27,00:30,01:30,60,Available,COA synthetic availability
COA001367,C00056,2025-06-25,15:47,17:33,106,Available,COA synthetic availability
COA001368,C00034,2025-06-11,12:06,12:36,30,Available,COA synthetic availability
COA001369,C00036,2025-06-29,03:42,05:50,128,Available,COA synthetic availability
COA001370,C00083,2025-06-03,13:44,14:59,75,Available,COA synthetic availability
COA001371,C00039,2025-06-30,14:39,16:53,134,Available,COA synthetic availability
COA001372,C00051,2025-06-15,14:33,17:16,163,Available,COA synthetic availability
COA001373,C00039,2025-06-30,09:32,10:57,85,Available,COA synthetic availability
COA001374,C00095,2025-06-05,18:49,20:49,120,Available,COA synthetic availability
COA001375,C00064,2025-06-08,08:47,11:28,161,Available,COA synthetic availability
COA001376,C00030,2025-06-18,19:09,20:19,70,Available,COA synthetic availability
COA001377,C00090,2025-06-24,10:39,12:20,101,Available,COA synthetic availability
COA001378,C00013,2025-06-03,19:44,21:01,77,Available,COA synthetic availability
COA001379,C00092,2025-06-09,14:00,14:49,49,Available,COA synthetic availability
COA001380,C00072,2025-06-24,13:19,15:16,117,Available,COA synthetic availability
COA001381,C00018,2025-06-11,17:41,18:37,56,Available,COA synthetic availability
COA001382,C00029,2025-06-30,03:54,04:47,53,Available,COA synthetic availability
COA001383,C00088,2025-06-12,15:14,16:29,75,Available,COA synthetic availability
COA001384,C00094,2025-06-11,18:17,20:05,108,Available,COA synthetic availability
COA001385,C00027,2025-06-05,07:42,08:48,66,Available,COA synthetic availability
COA001386,C00048,2025-06-16,17:07,18:39,92,Available,COA synthetic availability
COA001387,C00072,2025-06-22,11:02,13:04,122,Available,COA synthetic availability
COA001388,C00009,2025-06-17,02:18,03:09,51,Restricted,COA synthetic availability
COA001389,C00092,2025-06-01,08:04,10:00,116,Available,COA synthetic availability
COA001390,C00094,2025-06-10,17:37,20:24,167,Available,COA synthetic availability
COA001391,C00063,2025-06-16,15:56,16:44,48,Available,COA synthetic availability
COA001392,C00005,2025-06-23,07:10,09:52,162,Available,COA synthetic availability
COA001393,C00068,2025-06-23,11:45,14:16,151,Available,COA synthetic availability
COA001394,C00071,2025-06-02,18:30,19:04,34,Available,COA synthetic availability
COA001395,C00086,2025-06-25,01:41,02:53,72,Available,COA synthetic availability
COA001396,C00086,2025-06-24,05:21,07:47,146,Restricted,COA synthetic availability
COA001397,C00097,2025-06-29,19:08,19:46,38,Available,COA synthetic availability
COA001398,C00036,2025-06-08,18:43,19:48,65,Available,COA synthetic availability
COA001399,C00052,2025-06-16,17:08,19:14,126,Available,COA synthetic availability
COA001400,C00009,2025-06-18,16:04,18:32,148,Available,COA synthetic availability
COA001401,C00029,2025-06-10,15:45,16:39,54,Available,COA synthetic availability
COA001402,C00055,2025-06-05,17:13,17:51,38,Available,COA synthetic availability
COA001403,C00088,2025-06-26,19:39,20:09,30,Available,COA synthetic availability
COA001404,C00025,2025-06-07,02:14,03:32,78,Available,COA synthetic availability
COA001405,C00076,2025-06-02,19:06,21:56,170,Available,COA synthetic availability
COA001406,C00026,2025-06-15,06:27,09:15,168,Available,COA synthetic availability
COA001407,C00080,2025-06-28,11:49,13:32,103,Restricted,COA synthetic availability
COA001408,C00046,2025-06-27,08:29,09:46,77,Restricted,COA synthetic availability
COA001409,C00052,2025-06-14,16:04,17:05,61,Available,COA synthetic availability
COA001410,C00067,2025-06-02,15:11,17:49,158,Restricted,COA synthetic availability
COA001411,C00093,2025-06-22,15:03,16:01,58,Available,COA synthetic availability
COA001412,C00034,2025-06-07,07:28,09:23,115,Available,COA synthetic availability
COA001413,C00002,2025-06-29,01:29,03:43,134,Available,COA synthetic availability
COA001414,C00038,2025-06-30,11:06,13:37,151,Available,COA synthetic availability
COA001415,C00013,2025-06-30,13:30,16:30,180,Available,COA synthetic availability
COA001416,C00037,2025-06-02,19:13,21:31,138,Restricted,COA synthetic availability
COA001417,C00024,2025-06-19,08:18,09:50,92,Restricted,COA synthetic availability
COA001418,C00021,2025-06-19,12:24,13:35,71,Restricted,COA synthetic availability
COA001419,C00031,2025-06-08,07:47,08:55,68,Available,COA synthetic availability
COA001420,C00021,2025-06-09,04:02,05:15,73,Available,COA synthetic availability
COA001421,C00060,2025-06-09,10:06,11:27,81,Available,COA synthetic availability
COA001422,C00095,2025-06-14,04:12,07:05,173,Available,COA synthetic availability
COA001423,C00049,2025-06-07,05:20,08:06,166,Available,COA synthetic availability
COA001424,C00022,2025-06-26,12:53,13:31,38,Available,COA synthetic availability
COA001425,C00100,2025-06-24,01:29,02:40,71,Available,COA synthetic availability
COA001426,C00081,2025-06-02,15:53,18:04,131,Available,COA synthetic availability
COA001427,C00095,2025-06-30,03:13,05:01,108,Available,COA synthetic availability
COA001428,C00062,2025-06-14,01:50,03:10,80,Available,COA synthetic availability
COA001429,C00046,2025-06-05,05:27,07:01,94,Available,COA synthetic availability
COA001430,C00051,2025-06-12,06:05,07:56,111,Available,COA synthetic availability
COA001431,C00014,2025-06-09,00:17,02:16,119,Available,COA synthetic availability
COA001432,C00046,2025-06-12,16:44,19:10,146,Available,COA synthetic availability
COA001433,C00024,2025-06-13,05:17,07:39,142,Available,COA synthetic availability
COA001434,C00072,2025-06-26,18:44,20:02,78,Available,COA synthetic availability
COA001435,C00050,2025-06-26,09:21,10:29,68,Restricted,COA synthetic availability
COA001436,C00087,2025-06-16,19:05,21:16,131,Available,COA synthetic availability
COA001437,C00066,2025-06-11,05:06,05:51,45,Available,COA synthetic availability
COA001438,C00005,2025-06-04,19:53,20:44,51,Available,COA synthetic availability
COA001439,C00026,2025-06-06,13:51,14:49,58,Available,COA synthetic availability
COA001440,C00052,2025-06-30,13:21,13:53,32,Available,COA synthetic availability
COA001441,C00030,2025-06-30,06:34,07:19,45,Available,COA synthetic availability
COA001442,C00069,2025-06-13,16:31,18:12,101,Available,COA synthetic availability
COA001443,C00052,2025-06-30,16:19,17:28,69,Available,COA synthetic availability
COA001444,C00044,2025-06-16,15:59,18:54,175,Available,COA synthetic availability
COA001445,C00021,2025-06-02,17:34,18:06,32,Available,COA synthetic availability
COA001446,C00032,2025-06-25,16:26,18:56,150,Available,COA synthetic availability
COA001447,C00036,2025-06-20,12:32,14:08,96,Available,COA synthetic availability
COA001448,C00044,2025-06-22,19:35,21:56,141,Restricted,COA synthetic availability
COA001449,C00040,2025-06-10,03:58,06:02,124,Available,COA synthetic availability
COA001450,C00053,2025-06-19,08:25,09:06,41,Available,COA synthetic availability
COA001451,C00094,2025-06-01,05:19,07:25,126,Available,COA synthetic availability
COA001452,C00039,2025-06-19,02:19,05:09,170,Available,COA synthetic availability
COA001453,C00069,2025-06-03,15:12,16:10,58,Restricted,COA synthetic availability
COA001454,C00024,2025-06-05,05:27,07:07,100,Available,COA synthetic availability
COA001455,C00003,2025-06-09,16:55,19:22,147,Available,COA synthetic availability
COA001456,C00062,2025-06-26,11:14,14:07,173,Available,COA synthetic availability
COA001457,C00026,2025-06-10,14:00,16:57,177,Available,COA synthetic availability
COA001458,C00059,2025-06-28,18:58,21:49,171,Available,COA synthetic availability
COA001459,C00033,2025-06-06,14:16,16:32,136,Available,COA synthetic availability
