block_request_id,task_id,asset_id,corridor_id,block_window_id,block_date,start_min,end_min,duration_min,predicted_priority,priority_category,department,possession_required,candidate_id,train_conflicts,total_conflict_duration_min,forecast_date,forecast_goods_trains,peak_period,confidence_pct
BR002475,TMS003175,AST003098,C00064,COA001016,2025-06-17,1153,1193,40,39.68883514404297,Low,Engineering,No,351,0,0.0,,0.0,,0.0
BR002479,TMS003179,AST004266,C00009,COA000753,2025-06-09,909,1003,94,46.940731048583984,Medium,Engineering,No,352,0,0.0,2025-06-09,5.0,Peak,79.0
BR002480,TMS003180,AST001116,C00008,COA001300,2025-06-30,1066,1120,54,26.33311653137207,Low,Engineering,Yes,353,1,35.0,,0.0,,0.0
BR002490,TMS003191,AST001777,C00068,COA001393,2025-06-23,705,848,143,31.966766357421875,Low,Engineering,Yes,354,1,31.0,,0.0,,0.0
BR002504,TMS003209,AST002424,C00045,COA000239,2025-06-22,696,804,108,61.301177978515625,High,Engineering,Yes,355,0,0.0,2025-06-22,9.0,Peak,95.0
BR002528,TMS003241,AST002141,C00020,COA001323,2025-06-10,741,878,137,40.13140869140625,Medium,Engineering,Yes,356,0,0.0,,0.0,,0.0
BR002558,TMS003278,AST005194,C00033,COA001025,2025-06-14,1002,1088,86,81.80567169189453,Critical,Engineering,Yes,357,2,126.0,2025-06-14,12.0,Off-Peak,78.0
BR002558,TMS003278,AST005194,C00033,COA001025,2025-06-14,1002,1088,86,81.80567169189453,Critical,Engineering,Yes,357,2,126.0,2025-06-14,2.0,Normal,84.0
BR002558,TMS003278,AST005194,C00033,COA001025,2025-06-14,1002,1088,86,81.80567169189453,Critical,Engineering,Yes,357,2,126.0,2025-06-14,9.0,Off-Peak,86.0
BR002558,TMS003278,AST005194,C00033,COA001025,2025-06-14,1002,1088,86,81.80567169189453,Critical,Engineering,Yes,357,2,126.0,2025-06-14,4.0,Normal,95.0
BR002558,TMS003278,AST005194,C00033,COA001025,2025-06-14,1002,1088,86,81.80567169189453,Critical,Engineering,Yes,357,2,126.0,2025-06-14,8.0,Normal,71.0
BR002561,TMS003284,AST003554,C00088,COA001139,2025-06-27,521,608,87,63.57626724243164,High,Engineering,Yes,358,1,87.0,2025-06-27,5.0,Normal,88.0
BR002561,TMS003284,AST003554,C00088,COA001139,2025-06-27,521,608,87,63.57626724243164,High,Engineering,Yes,358,1,87.0,2025-06-27,7.0,Normal,75.0
BR002561,TMS003284,AST003554,C00088,COA001139,2025-06-27,521,608,87,63.57626724243164,High,Engineering,Yes,358,1,87.0,2025-06-27,4.0,Off-Peak,72.0
BR002565,TMS003289,AST000208,C00008,COA000655,2025-06-26,283,438,155,38.239173889160156,Low,Engineering,Yes,359,1,42.0,,0.0,,0.0
BR002574,TMS003301,AST000073,C00021,COA000435,2025-06-20,1047,1175,128,27.46466827392578,Low,Engineering,No,360,0,0.0,,0.0,,0.0
BR002575,TMS003302,AST005156,C00093,COA001487,2025-06-11,472,569,97,66.01826477050781,High,Engineering,No,361,2,117.0,,0.0,,0.0
BR002583,TMS003310,AST003798,C00026,COA001333,2025-06-15,1123,1217,94,39.68210983276367,Low,Engineering,Yes,362,3,282.0,2025-06-15,4.0,Normal,94.0
BR002583,TMS003310,AST003798,C00026,COA001406,2025-06-15,387,481,94,39.68210983276367,Low,Engineering,Yes,363,3,282.0,2025-06-15,4.0,Normal,94.0
BR002587,TMS003318,AST000386,C00072,COA000751,2025-06-16,332,440,108,26.820322036743164,Low,Engineering,Yes,364,3,144.0,2025-06-16,7.0,Peak,70.0
BR002601,TMS003334,AST000014,C00094,COA001390,2025-06-10,1057,1213,156,87.45694732666016,Critical,Engineering,No,365,1,66.0,2025-06-10,3.0,Off-Peak,86.0
BR002601,TMS003334,AST000014,C00094,COA001390,2025-06-10,1057,1213,156,87.45694732666016,Critical,Engineering,No,365,1,66.0,2025-06-10,4.0,Off-Peak,76.0
BR002601,TMS003334,AST000014,C00094,COA001390,2025-06-10,1057,1213,156,87.45694732666016,Critical,Engineering,No,365,1,66.0,2025-06-10,2.0,Peak,95.0
BR002608,TMS003342,AST004184,C00013,COA000620,2025-06-12,378,497,119,40.9100227355957,Medium,Engineering,Yes,366,0,0.0,2025-06-12,7.0,Off-Peak,75.0
BR002608,TMS003342,AST004184,C00013,COA000620,2025-06-12,378,497,119,40.9100227355957,Medium,Engineering,Yes,366,0,0.0,2025-06-12,5.0,Normal,88.0
BR002608,TMS003342,AST004184,C00013,COA000620,2025-06-12,378,497,119,40.9100227355957,Medium,Engineering,Yes,366,0,0.0,2025-06-12,4.0,Off-Peak,95.0
BR002611,TMS003347,AST004770,C00064,COA000151,2025-06-22,1028,1124,96,50.09159851074219,Medium,Engineering,Yes,367,1,22.0,2025-06-22,8.0,Normal,82.0
BR002614,TMS003352,AST002409,C00080,COA001286,2025-06-21,930,1036,106,72.92066955566406,High,Engineering,Yes,368,1,8.0,,0.0,,0.0
BR002642,TMS003391,AST002839,C00014,COA000289,2025-06-11,375,503,128,38.00676345825195,Low,Engineering,Yes,369,1,124.0,2025-06-11,3.0,Normal,79.0
BR002645,TMS003395,AST001998,C00025,COA000528,2025-06-07,755,853,98,76.28248596191406,High,Engineering,No,370,5,306.0,2025-06-07,6.0,Off-Peak,94.0
BR002647,TMS003398,AST002744,C00025,COA000528,2025-06-07,755,837,82,48.270233154296875,Medium,Engineering,Yes,371,4,257.0,2025-06-07,6.0,Off-Peak,94.0
BR002653,TMS003408,AST004239,C00035,COA000866,2025-06-07,165,253,88,28.38641929626465,Low,Engineering,Yes,372,0,0.0,2025-06-07,2.0,Peak,82.0
BR002653,TMS003408,AST004239,C00035,COA000866,2025-06-07,165,253,88,28.38641929626465,Low,Engineering,Yes,372,0,0.0,2025-06-07,7.0,Off-Peak,84.0
BR002657,TMS003412,AST001419,C00008,COA000243,2025-06-09,605,639,34,52.5659294128418,Medium,Engineering,No,373,1,20.0,2025-06-09,3.0,Normal,86.0
BR002657,TMS003412,AST001419,C00008,COA000243,2025-06-09,605,639,34,52.5659294128418,Medium,Engineering,No,373,1,20.0,2025-06-09,8.0,Normal,93.0
BR002657,TMS003412,AST001419,C00008,COA000243,2025-06-09,605,639,34,52.5659294128418,Medium,Engineering,No,373,1,20.0,2025-06-09,8.0,Peak,87.0
BR002657,TMS003412,AST001419,C00008,COA000315,2025-06-09,45,79,34,52.5659294128418,Medium,Engineering,No,374,0,0.0,2025-06-09,3.0,Normal,86.0
BR002657,TMS003412,AST001419,C00008,COA000315,2025-06-09,45,79,34,52.5659294128418,Medium,Engineering,No,374,0,0.0,2025-06-09,8.0,Normal,93.0
BR002657,TMS003412,AST001419,C00008,COA000315,2025-06-09,45,79,34,52.5659294128418,Medium,Engineering,No,374,0,0.0,2025-06-09,8.0,Peak,87.0
BR002658,TMS003413,AST004989,C00077,COA000344,2025-06-07,265,309,44,57.190460205078125,Medium,Engineering,Yes,375,0,0.0,2025-06-07,6.0,Off-Peak,85.0
BR002658,TMS003413,AST004989,C00077,COA000344,2025-06-07,265,309,44,57.190460205078125,Medium,Engineering,Yes,375,0,0.0,2025-06-07,8.0,Off-Peak,70.0
BR002658,TMS003413,AST004989,C00077,COA000344,2025-06-07,265,309,44,57.190460205078125,Medium,Engineering,Yes,375,0,0.0,2025-06-07,7.0,Normal,92.0
BR002661,TMS003416,AST003309,C00019,COA001087,2025-06-24,511,661,150,46.963680267333984,Medium,Engineering,Yes,376,1,150.0,,0.0,,0.0
BR002678,TMS003440,AST004491,C00011,COA000056,2025-06-13,703,765,62,79.89630889892578,High,Engineering,No,377,2,94.0,,0.0,,0.0
BR002678,TMS003440,AST004491,C00011,COA000909,2025-06-13,542,604,62,79.89630889892578,High,Engineering,No,378,2,124.0,,0.0,,0.0
BR002684,TMS003446,AST004597,C00044,COA001205,2025-06-07,209,259,50,54.28020095825195,Medium,Engineering,Yes,379,0,0.0,2025-06-07,7.0,Peak,88.0
BR002684,TMS003446,AST004597,C00044,COA001205,2025-06-07,209,259,50,54.28020095825195,Medium,Engineering,Yes,379,0,0.0,2025-06-07,6.0,Peak,91.0
BR002684,TMS003446,AST004597,C00044,COA001205,2025-06-07,209,259,50,54.28020095825195,Medium,Engineering,Yes,379,0,0.0,2025-06-07,5.0,Normal,94.0
BR002687,TMS003450,AST003274,C00008,COA000770,2025-06-12,71,107,36,20.422527313232422,Low,Engineering,Yes,380,0,0.0,2025-06-12,4.0,Peak,85.0
BR002687,TMS003450,AST003274,C00008,COA000770,2025-06-12,71,107,36,20.422527313232422,Low,Engineering,Yes,380,0,0.0,2025-06-12,2.0,Off-Peak,79.0
BR002687,TMS003450,AST003274,C00008,COA000770,2025-06-12,71,107,36,20.422527313232422,Low,Engineering,Yes,380,0,0.0,2025-06-12,4.0,Normal,89.0
BR002688,TMS003451,AST004442,C00097,COA000738,2025-06-26,458,577,119,40.6878662109375,Medium,Engineering,Yes,381,1,63.0,,0.0,,0.0
BR002703,TMS003472,AST003872,C00062,COA000110,2025-06-05,163,202,39,56.4355354309082,Medium,Engineering,Yes,382,0,0.0,2025-06-05,2.0,Normal,92.0
BR002731,TMS003510,AST004718,C00028,COA000942,2025-06-21,750,835,85,45.12865447998047,Medium,Engineering,Yes,383,2,110.0,2025-06-21,4.0,Normal,70.0
BR002746,TMS003531,AST001789,C00023,COA000068,2025-06-01,419,518,99,47.714637756347656,Medium,Engineering,Yes,384,2,170.0,2025-06-01,6.0,Normal,86.0
BR002749,TMS003535,AST003702,C00063,COA000973,2025-06-13,1161,1254,93,60.632476806640625,High,Engineering,No,385,1,93.0,2025-06-13,6.0,Normal,85.0
BR002749,TMS003535,AST003702,C00063,COA000973,2025-06-13,1161,1254,93,60.632476806640625,High,Engineering,No,385,1,93.0,2025-06-13,4.0,Normal,76.0
BR002749,TMS003535,AST003702,C00063,COA000973,2025-06-13,1161,1254,93,60.632476806640625,High,Engineering,No,385,1,93.0,2025-06-13,5.0,Normal,76.0
BR002767,TMS003558,AST001981,C00033,COA000649,2025-06-27,718,750,32,38.10184860229492,Low,Engineering,No,386,0,0.0,2025-06-27,5.0,Peak,91.0
BR002771,TMS003564,AST002459,C00020,COA001169,2025-06-22,464,584,120,40.37401580810547,Medium,Engineering,Yes,387,0,0.0,2025-06-22,7.0,Normal,84.0
BR002771,TMS003564,AST002459,C00020,COA001169,2025-06-22,464,584,120,40.37401580810547,Medium,Engineering,Yes,387,0,0.0,2025-06-22,8.0,Normal,82.0
BR002772,TMS003565,AST003682,C00023,COA000340,2025-06-09,976,1012,36,72.37390899658203,High,Engineering,Yes,388,1,36.0,2025-06-09,8.0,Normal,94.0
BR002772,TMS003565,AST003682,C00023,COA000340,2025-06-09,976,1012,36,72.37390899658203,High,Engineering,Yes,388,1,36.0,2025-06-09,7.0,Off-Peak,90.0
BR002798,TMS003599,AST003117,C00094,COA000254,2025-06-07,936,1017,81,28.972705841064453,Low,Engineering,Yes,389,1,81.0,,0.0,,0.0
BR002798,TMS003599,AST003117,C00094,COA000851,2025-06-07,213,294,81,28.972705841064453,Low,Engineering,Yes,390,1,74.0,,0.0,,0.0
BR002803,TMS003606,AST000303,C00065,COA000298,2025-06-07,72,129,57,42.81236267089844,Medium,Engineering,No,391,3,86.0,2025-06-07,5.0,Peak,90.0
BR002803,TMS003606,AST000303,C00065,COA000298,2025-06-07,72,129,57,42.81236267089844,Medium,Engineering,No,391,3,86.0,2025-06-07,6.0,Off-Peak,71.0
BR002812,TMS003616,AST002999,C00022,COA000884,2025-06-05,875,1012,137,35.968570709228516,Low,Engineering,Yes,392,1,137.0,2025-06-05,6.0,Normal,72.0
BR002817,TMS003624,AST000880,C00014,COA000899,2025-06-18,269,393,124,36.260948181152344,Low,Engineering,Yes,393,1,61.0,2025-06-18,6.0,Off-Peak,81.0
BR002817,TMS003624,AST000880,C00014,COA000899,2025-06-18,269,393,124,36.260948181152344,Low,Engineering,Yes,393,1,61.0,2025-06-18,2.0,Peak,92.0
BR002819,TMS003627,AST004684,C00066,COA001146,2025-06-14,361,526,165,35.2562141418457,Low,Engineering,Yes,394,0,0.0,2025-06-14,7.0,Normal,82.0
BR002839,TMS003650,AST004620,C00002,COA000229,2025-06-11,520,597,77,40.4484977722168,Medium,Engineering,No,395,1,77.0,2025-06-11,3.0,Normal,88.0
BR002850,TMS003666,AST003445,C00085,COA000993,2025-06-20,902,973,71,64.79852294921875,High,Engineering,Yes,396,0,0.0,2025-06-20,4.0,Peak,85.0
BR002857,TMS003674,AST002058,C00001,COA000752,2025-06-24,338,449,111,51.093788146972656,Medium,Engineering,Yes,397,2,222.0,,0.0,,0.0
BR002866,TMS003685,AST000375,C00069,COA000936,2025-06-29,814,936,122,52.9931640625,Medium,Engineering,Yes,398,1,122.0,2025-06-29,6.0,Peak,76.0
BR002866,TMS003685,AST000375,C00069,COA000936,2025-06-29,814,936,122,52.9931640625,Medium,Engineering,Yes,398,1,122.0,2025-06-29,6.0,Peak,84.0
BR002866,TMS003685,AST000375,C00069,COA000936,2025-06-29,814,936,122,52.9931640625,Medium,Engineering,Yes,398,1,122.0,2025-06-29,2.0,Peak,71.0
BR002869,TMS003688,AST004085,C00058,COA000129,2025-06-15,248,285,37,30.52291488647461,Low,Engineering,Yes,399,1,37.0,2025-06-15,3.0,Peak,81.0
BR002869,TMS003688,AST004085,C00058,COA001279,2025-06-15,1073,1110,37,30.52291488647461,Low,Engineering,Yes,400,0,0.0,2025-06-15,3.0,Peak,81.0
BR002871,TMS003690,AST003440,C00065,COA000250,2025-06-21,685,784,99,36.62614822387695,Low,Engineering,No,401,0,0.0,,0.0,,0.0
BR002882,TMS003702,AST000743,C00012,COA001230,2025-06-20,284,401,117,33.21297836303711,Low,Engineering,Yes,402,2,82.0,,0.0,,0.0
BR002885,TMS003705,AST002298,C00088,COA001155,2025-06-28,778,908,130,34.78293228149414,Low,Engineering,Yes,403,1,7.0,2025-06-28,2.0,Normal,92.0
BR002898,TMS003722,AST002827,C00072,COA001387,2025-06-22,662,767,105,59.75829315185547,Medium,Engineering,Yes,404,2,210.0,2025-06-22,3.0,Normal,70.0
BR002910,TMS003736,AST002215,C00025,COA000412,2025-06-16,324,453,129,38.92150115966797,Low,Engineering,Yes,405,1,8.0,2025-06-16,2.0,Peak,89.0
BR002910,TMS003736,AST002215,C00025,COA000412,2025-06-16,324,453,129,38.92150115966797,Low,Engineering,Yes,405,1,8.0,2025-06-16,3.0,Normal,80.0
BR002912,TMS003739,AST003458,C00065,COA000090,2025-06-15,667,795,128,31.163843154907227,Low,Engineering,Yes,406,0,0.0,2025-06-15,7.0,Off-Peak,86.0
BR002912,TMS003739,AST003458,C00065,COA000090,2025-06-15,667,795,128,31.163843154907227,Low,Engineering,Yes,406,0,0.0,2025-06-15,4.0,Normal,75.0
BR002921,TMS003750,AST004592,C00043,COA001351,2025-06-25,687,755,68,24.11656379699707,Low,Engineering,No,407,1,12.0,,0.0,,0.0
BR002934,TMS003767,AST003649,C00019,COA000111,2025-06-29,569,723,154,71.56749725341797,High,Engineering,Yes,408,3,150.0,2025-06-29,5.0,Off-Peak,80.0
BR002936,TMS003770,AST004607,C00098,COA001044,2025-06-28,938,1094,156,28.589412689208984,Low,Engineering,Yes,409,1,36.0,,0.0,,0.0
BR002945,TMS003779,AST001233,C00049,COA001028,2025-06-03,848,923,75,29.41857147216797,Low,Engineering,Yes,410,0,0.0,,0.0,,0.0
BR002946,TMS003780,AST004079,C00054,COA000651,2025-06-17,1070,1214,144,37.316837310791016,Low,Engineering,Yes,411,0,0.0,,0.0,,0.0
BR002948,TMS003782,AST000513,C00035,COA001014,2025-06-30,924,1032,108,23.867368698120117,Low,Engineering,Yes,412,0,0.0,2025-06-30,5.0,Normal,70.0
BR002948,TMS003782,AST000513,C00035,COA001014,2025-06-30,924,1032,108,23.867368698120117,Low,Engineering,Yes,412,0,0.0,2025-06-30,4.0,Normal,87.0
BR002978,TMS003830,AST001666,C00001,COA000882,2025-06-13,1035,1081,46,72.2404556274414,High,Engineering,No,413,2,40.0,2025-06-13,9.0,Peak,79.0
BR002978,TMS003830,AST001666,C00001,COA000882,2025-06-13,1035,1081,46,72.2404556274414,High,Engineering,No,413,2,40.0,2025-06-13,3.0,Normal,71.0
BR002986,TMS003840,AST005220,C00041,COA000189,2025-06-24,253,290,37,52.87538528442383,Medium,Engineering,Yes,414,1,37.0,,0.0,,0.0
BR002993,TMS003847,AST004115,C00078,COA001127,2025-06-20,771,859,88,68.09571838378906,High,Engineering,Yes,415,2,81.0,2025-06-20,5.0,Off-Peak,94.0
BR002994,TMS003848,AST000201,C00003,COA001023,2025-06-06,41,126,85,41.83925247192383,Medium,Engineering,Yes,416,0,0.0,2025-06-06,4.0,Normal,93.0
BR002994,TMS003848,AST000201,C00003,COA001023,2025-06-06,41,126,85,41.83925247192383,Medium,Engineering,Yes,416,0,0.0,2025-06-06,4.0,Peak,70.0
BR003002,TMS003858,AST001694,C00009,COA000318,2025-06-03,13,119,106,70.98066711425781,High,Engineering,No,417,0,0.0,,0.0,,0.0
BR003004,TMS003860,AST003568,C00017,COA000618,2025-06-28,332,385,53,71.34403228759766,High,Engineering,No,418,0,0.0,2025-06-28,4.0,Peak,74.0
BR003004,TMS003860,AST003568,C00017,COA000618,2025-06-28,332,385,53,71.34403228759766,High,Engineering,No,418,0,0.0,2025-06-28,6.0,Normal,74.0
BR003006,TMS003865,AST003445,C00085,COA000503,2025-06-30,618,681,63,44.965476989746094,Medium,Engineering,Yes,419,0,0.0,,0.0,,0.0
BR003013,TMS003873,AST002766,C00067,COA000669,2025-06-11,129,225,96,21.339155197143555,Low,Engineering,Yes,420,1,96.0,,0.0,,0.0
BR003030,TMS003898,AST000465,C00070,COA000791,2025-06-17,1147,1197,50,59.691192626953125,Medium,Engineering,No,421,0,0.0,,0.0,,0.0
BR003038,TMS003908,AST004556,C00051,COA001372,2025-06-15,873,1035,162,57.10578918457031,Medium,Engineering,Yes,422,1,124.0,2025-06-15,5.0,Normal,93.0
BR003038,TMS003908,AST004556,C00051,COA001372,2025-06-15,873,1035,162,57.10578918457031,Medium,Engineering,Yes,422,1,124.0,2025-06-15,9.0,Off-Peak,80.0
BR003039,TMS003909,AST005225,C00061,COA000488,2025-06-17,559,610,51,26.48268699645996,Low,Engineering,No,423,1,4.0,,0.0,,0.0
BR003043,TMS003913,AST005104,C00072,COA001170,2025-06-11,755,908,153,59.95424270629883,Medium,Engineering,Yes,424,2,155.0,2025-06-11,6.0,Off-Peak,86.0
BR003044,TMS003914,AST002734,C00094,COA000310,2025-06-09,862,994,132,34.51018524169922,Low,Engineering,Yes,425,1,129.0,2025-06-09,7.0,Normal,79.0
BR003044,TMS003914,AST002734,C00094,COA000310,2025-06-09,862,994,132,34.51018524169922,Low,Engineering,Yes,425,1,129.0,2025-06-09,8.0,Peak,86.0
BR003044,TMS003914,AST002734,C00094,COA000310,2025-06-09,862,994,132,34.51018524169922,Low,Engineering,Yes,425,1,129.0,2025-06-09,4.0,Normal,92.0
BR003057,TMS003929,AST003689,C00047,COA001053,2025-06-20,1082,1161,79,55.190147399902344,Medium,Engineering,Yes,426,0,0.0,2025-06-20,9.0,Normal,94.0
BR003060,TMS003932,AST003395,C00023,COA000353,2025-06-06,84,207,123,32.360618591308594,Low,Engineering,Yes,427,0,0.0,,0.0,,0.0
BR003073,TMS003947,AST002787,C00072,COA001170,2025-06-11,755,926,171,42.91895294189453,Medium,Engineering,Yes,428,2,173.0,2025-06-11,6.0,Off-Peak,86.0
BR003088,TMS003965,AST003096,C00037,COA000104,2025-06-10,1059,1204,145,68.30370330810547,High,Engineering,Yes,429,0,0.0,2025-06-10,4.0,Normal,94.0
BR003093,TMS003970,AST002582,C00001,COA001156,2025-06-12,108,176,68,62.827796936035156,High,Engineering,Yes,430,0,0.0,,0.0,,0.0
BR003096,TMS003973,AST004146,C00068,COA001393,2025-06-23,705,846,141,42.49027633666992,Medium,Engineering,Yes,431,1,31.0,,0.0,,0.0
BR003098,TMS003975,AST000308,C00063,COA000030,2025-06-04,683,754,71,29.83359718322754,Low,Engineering,No,432,1,11.0,2025-06-04,6.0,Peak,78.0
BR003098,TMS003975,AST000308,C00063,COA001309,2025-06-04,728,799,71,29.83359718322754,Low,Engineering,No,433,0,0.0,2025-06-04,6.0,Peak,78.0
BR003101,TMS003978,AST004804,C00066,COA001021,2025-06-13,39,182,143,56.17666244506836,Medium,Engineering,Yes,434,1,69.0,2025-06-13,7.0,Peak,84.0
BR003101,TMS003978,AST004804,C00066,COA001021,2025-06-13,39,182,143,56.17666244506836,Medium,Engineering,Yes,434,1,69.0,2025-06-13,2.0,Normal,90.0
BR003107,TMS003986,AST005087,C00046,COA001432,2025-06-12,1004,1120,116,25.544315338134766,Low,Engineering,Yes,435,0,0.0,,0.0,,0.0
BR003107,TMS003986,AST005087,C00046,COA001500,2025-06-12,710,826,116,25.544315338134766,Low,Engineering,Yes,436,1,36.0,,0.0,,0.0
BR003131,TMS004020,AST000287,C00014,COA000564,2025-06-18,692,769,77,30.091768264770508,Low,Engineering,Yes,437,0,0.0,2025-06-18,6.0,Off-Peak,81.0
BR003131,TMS004020,AST000287,C00014,COA000564,2025-06-18,692,769,77,30.091768264770508,Low,Engineering,Yes,437,0,0.0,2025-06-18,2.0,Peak,92.0
BR003131,TMS004020,AST000287,C00014,COA000899,2025-06-18,269,346,77,30.091768264770508,Low,Engineering,Yes,438,1,14.0,2025-06-18,6.0,Off-Peak,81.0
BR003131,TMS004020,AST000287,C00014,COA000899,2025-06-18,269,346,77,30.091768264770508,Low,Engineering,Yes,438,1,14.0,2025-06-18,2.0,Peak,92.0
BR003136,TMS004025,AST003015,C00091,COA001317,2025-06-02,292,357,65,29.824365615844727,Low,Engineering,Yes,439,2,122.0,,0.0,,0.0
BR003145,TMS004038,AST003091,C00065,COA000298,2025-06-07,72,183,111,56.386688232421875,Medium,Engineering,Yes,440,3,170.0,2025-06-07,5.0,Peak,90.0
BR003145,TMS004038,AST003091,C00065,COA000298,2025-06-07,72,183,111,56.386688232421875,Medium,Engineering,Yes,440,3,170.0,2025-06-07,6.0,Off-Peak,71.0
BR003155,TMS004052,AST000656,C00005,COA000311,2025-06-30,156,262,106,69.84490203857422,High,Engineering,Yes,441,1,31.0,,0.0,,0.0
BR003159,TMS004057,AST003998,C00069,COA001442,2025-06-13,991,1083,92,48.11680221557617,Medium,Engineering,Yes,442,2,184.0,2025-06-13,6.0,Normal,91.0
BR003179,TMS004086,AST002565,C00040,COA000276,2025-06-24,1079,1189,110,33.10318374633789,Low,Engineering,Yes,443,0,0.0,,0.0,,0.0
BR003180,TMS004087,AST004015,C00090,COA001303,2025-06-05,932,1050,118,47.0257682800293,Medium,Engineering,Yes,444,4,200.0,2025-06-05,2.0,Peak,80.0
BR003190,TMS004102,AST004512,C00025,COA000878,2025-06-20,642,677,35,46.704532623291016,Medium,Engineering,Yes,445,5,170.0,2025-06-20,3.0,Off-Peak,88.0
BR003195,TMS004108,AST004472,C00054,COA001284,2025-06-02,568,664,96,35.40476989746094,Low,Engineering,No,446,2,54.0,2025-06-02,5.0,Normal,73.0
BR003195,TMS004108,AST004472,C00054,COA001284,2025-06-02,568,664,96,35.40476989746094,Low,Engineering,No,446,2,54.0,2025-06-02,6.0,Normal,82.0
BR003196,TMS004109,AST000745,C00031,COA001070,2025-06-23,894,1049,155,39.33103561401367,Low,Engineering,Yes,447,2,153.0,,0.0,,0.0
BR003197,TMS004110,AST004547,C00099,COA000614,2025-06-04,604,676,72,46.80860900878906,Medium,Engineering,No,448,0,0.0,2025-06-04,5.0,Off-Peak,70.0
BR003204,TMS004118,AST002459,C00020,COA000569,2025-06-19,475,619,144,58.147151947021484,Medium,Engineering,Yes,449,0,0.0,2025-06-19,8.0,Off-Peak,88.0
BR003209,TMS004123,AST002310,C00092,COA000589,2025-06-17,54,142,88,49.68241500854492,Medium,Engineering,Yes,450,0,0.0,2025-06-17,3.0,Peak,82.0
BR003209,TMS004123,AST002310,C00092,COA000589,2025-06-17,54,142,88,49.68241500854492,Medium,Engineering,Yes,450,0,0.0,2025-06-17,7.0,Off-Peak,82.0
BR003214,TMS004133,AST003344,C00037,COA001000,2025-06-15,442,544,102,63.41973114013672,High,Engineering,Yes,451,0,0.0,,0.0,,0.0
BR003220,TMS004143,AST004323,C00100,COA000685,2025-06-29,310,462,152,41.3612060546875,Medium,Engineering,Yes,452,1,36.0,2025-06-29,2.0,Normal,75.0
BR003220,TMS004143,AST004323,C00100,COA000685,2025-06-29,310,462,152,41.3612060546875,Medium,Engineering,Yes,452,1,36.0,2025-06-29,6.0,Normal,85.0
BR003228,TMS004151,AST004910,C00066,COA000080,2025-06-05,1124,1223,99,39.167232513427734,Low,Engineering,Yes,453,2,100.0,,0.0,,0.0
BR003229,TMS004152,AST000189,C00001,COA001020,2025-06-09,441,507,66,48.23752975463867,Medium,Engineering,No,454,2,132.0,2025-06-09,6.0,Normal,80.0
BR003229,TMS004152,AST000189,C00001,COA001020,2025-06-09,441,507,66,48.23752975463867,Medium,Engineering,No,454,2,132.0,2025-06-09,5.0,Normal,80.0
BR003235,TMS004163,AST000974,C00098,COA000959,2025-06-15,1161,1241,80,60.138607025146484,High,Engineering,Yes,455,0,0.0,2025-06-15,4.0,Peak,85.0
BR003235,TMS004163,AST000974,C00098,COA000959,2025-06-15,1161,1241,80,60.138607025146484,High,Engineering,Yes,455,0,0.0,2025-06-15,4.0,Off-Peak,79.0
BR003235,TMS004163,AST000974,C00098,COA001297,2025-06-15,476,556,80,60.138607025146484,High,Engineering,Yes,456,0,0.0,2025-06-15,4.0,Peak,85.0
BR003235,TMS004163,AST000974,C00098,COA001297,2025-06-15,476,556,80,60.138607025146484,High,Engineering,Yes,456,0,0.0,2025-06-15,4.0,Off-Peak,79.0
BR003249,TMS004182,AST002571,C00060,COA000178,2025-06-25,644,725,81,57.678619384765625,Medium,Engineering,Yes,457,0,0.0,2025-06-25,7.0,Normal,72.0
BR003256,TMS004192,AST002971,C00003,COA000955,2025-06-29,482,634,152,39.49056625366211,Low,Engineering,Yes,458,0,0.0,,0.0,,0.0
BR003261,TMS004200,AST001098,C00093,COA000026,2025-06-18,87,133,46,75.21611022949219,High,Engineering,Yes,459,1,46.0,2025-06-18,6.0,Off-Peak,87.0
BR003273,TMS004212,AST002539,C00024,COA001341,2025-06-27,648,726,78,26.96534538269043,Low,Engineering,Yes,460,0,0.0,2025-06-27,10.0,Normal,95.0
BR003273,TMS004212,AST002539,C00024,COA001341,2025-06-27,648,726,78,26.96534538269043,Low,Engineering,Yes,460,0,0.0,2025-06-27,1.0,Off-Peak,82.0
BR003274,TMS004214,AST002689,C00088,COA000517,2025-06-28,1189,1307,118,32.350318908691406,Low,Engineering,Yes,461,0,0.0,2025-06-28,2.0,Normal,92.0
BR003274,TMS004214,AST002689,C00088,COA001155,2025-06-28,778,896,118,32.350318908691406,Low,Engineering,Yes,462,0,0.0,2025-06-28,2.0,Normal,92.0
BR003279,TMS004222,AST004972,C00024,COA001433,2025-06-13,317,428,111,47.899967193603516,Medium,Engineering,Yes,463,2,137.0,2025-06-13,2.0,Normal,86.0
BR003279,TMS004222,AST004972,C00024,COA001433,2025-06-13,317,428,111,47.899967193603516,Medium,Engineering,Yes,463,2,137.0,2025-06-13,1.0,Normal,75.0
BR003279,TMS004222,AST004972,C00024,COA001433,2025-06-13,317,428,111,47.899967193603516,Medium,Engineering,Yes,463,2,137.0,2025-06-13,4.0,Peak,72.0
BR003288,TMS004236,AST004888,C00065,COA000031,2025-06-10,546,620,74,26.415849685668945,Low,Engineering,Yes,464,0,0.0,,0.0,,0.0
BR003290,TMS004238,AST000201,C00003,COA000948,2025-06-23,132,260,128,64.4883041381836,High,Engineering,Yes,465,0,0.0,,0.0,,0.0
