block_request_id,task_id,asset_id,department,corridor_id,predicted_priority,priority_category,requested_duration_min,recommended_date,recommended_start,recommended_end,recommended_duration_min,train_conflict_count,conflict_duration_min,forecast_goods_trains,affected_trains,feasibility,request_status,reason_for_recommendation
BR005313,SMMS000837,AST005340,,C00064,28.3,Low,156.0,,,,156,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005314,SMMS000838,AST005737,,C00074,47.0,Medium,158.0,,,,158,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005315,SMMS000839,AST006446,,C00049,53.1,Medium,196.0,,,,196,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005316,SMMS000841,AST005417,,C00034,60.1,High,123.0,,,,123,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005317,SMMS000842,AST006119,,C00076,55.6,Medium,154.0,,,,154,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005318,SMMS000843,AST006631,,C00098,38.2,Low,97.0,,,,97,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005319,SMMS000844,AST007130,,C00087,31.6,Low,167.0,,,,167,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005320,SMMS000845,AST008478,,C00044,27.5,Low,39.0,,,,39,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005321,SMMS000846,AST008326,,C00032,29.4,Low,107.0,,,,107,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005322,SMMS000847,AST006671,,C00038,70.0,High,218.0,,,,218,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005323,SMMS000848,AST007629,,C00089,64.0,High,245.0,,,,245,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005324,SMMS000849,AST006099,,C00066,19.8,Low,129.0,,,,129,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005325,SMMS000852,AST008034,,C00095,54.3,Medium,40.0,,,,40,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005326,SMMS000853,AST008598,,C00079,29.7,Low,79.0,,,,79,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005328,SMMS000855,AST006144,,C00030,35.2,Low,197.0,,,,197,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005329,SMMS000860,AST007288,,C00097,77.2,High,147.0,,,,147,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005330,SMMS000861,AST008121,,C00078,25.4,Low,107.0,,,,107,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005331,SMMS000862,AST008597,,C00004,22.5,Low,100.0,,,,100,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005332,SMMS000863,AST006624,,C00007,32.6,Low,111.0,,,,111,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005333,SMMS000864,AST007520,,C00056,51.4,Medium,175.0,,,,175,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005334,SMMS000865,AST007825,,C00088,68.8,High,179.0,,,,179,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005335,SMMS000866,AST008248,,C00077,17.7,Low,126.0,,,,126,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005336,SMMS000867,AST006543,,C00074,29.6,Low,201.0,,,,201,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005337,SMMS000868,AST006688,,C00013,24.5,Low,86.0,,,,86,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005338,SMMS000869,AST007670,,C00028,31.1,Low,189.0,,,,189,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005340,SMMS000871,AST005427,,C00036,24.9,Low,122.0,,,,122,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005341,SMMS000872,AST008508,,C00060,50.6,Medium,170.0,,,,170,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005342,SMMS000873,AST005730,,C00055,28.3,Low,106.0,,,,106,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005343,SMMS000874,AST006212,,C00060,28.3,Low,139.0,,,,139,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005344,SMMS000875,AST008483,,C00070,40.8,Medium,133.0,,,,133,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005346,SMMS000877,AST005872,,C00067,49.3,Medium,169.0,,,,169,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005347,SMMS000878,AST007837,,C00083,24.8,Low,154.0,,,,154,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005348,SMMS000879,AST007085,,C00004,43.5,Medium,267.0,,,,267,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005349,SMMS000880,AST007594,,C00020,67.0,High,135.0,,,,135,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005350,SMMS000881,AST007768,,C00049,55.9,Medium,164.0,,,,164,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005351,SMMS000883,AST005607,,C00042,40.5,Medium,184.0,,,,184,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005352,SMMS000884,AST007629,,C00089,37.3,Low,130.0,,,,130,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005353,SMMS000885,AST007630,,C00045,34.8,Low,126.0,,,,126,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005354,SMMS000886,AST006972,,C00062,57.3,Medium,96.0,,,,96,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005355,SMMS000887,AST007833,,C00014,25.7,Low,118.0,,,,118,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005357,SMMS000889,AST005406,,C00032,36.8,Low,81.0,,,,81,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005358,SMMS000890,AST008291,,C00088,33.5,Low,160.0,,,,160,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005359,SMMS000891,AST006693,,C00041,29.6,Low,156.0,,,,156,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005360,SMMS000892,AST005778,,C00035,40.3,Medium,142.0,,,,142,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005361,SMMS000893,AST007992,,C00020,56.2,Medium,187.0,,,,187,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005362,SMMS000894,AST006468,,C00075,42.4,Medium,128.0,,,,128,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005363,SMMS000896,AST006121,,C00056,44.7,Medium,95.0,,,,95,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005365,SMMS000901,AST006583,,C00020,49.0,Medium,66.0,,,,66,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005366,SMMS000904,AST006553,,C00055,35.6,Low,131.0,,,,131,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005368,SMMS000906,AST007115,,C00093,48.9,Medium,239.0,,,,239,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005369,SMMS000907,AST006479,,C00042,21.9,Low,168.0,,,,168,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005370,SMMS000908,AST006260,,C00008,39.1,Low,151.0,,,,151,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005371,SMMS000909,AST008120,,C00078,54.6,Medium,240.0,,,,240,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005372,SMMS000910,AST006609,,C00005,44.5,Medium,130.0,,,,130,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005375,SMMS000913,AST005534,,C00018,64.2,High,158.0,,,,158,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005376,SMMS000914,AST007553,,C00087,31.4,Low,64.0,,,,64,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005377,SMMS000915,AST005649,,C00077,33.5,Low,73.0,,,,73,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005378,SMMS000916,AST006884,,C00041,31.9,Low,156.0,,,,156,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005379,SMMS000917,AST007380,,C00020,35.6,Low,157.0,,,,157,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005381,SMMS000919,AST008351,,C00064,55.6,Medium,110.0,,,,110,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005382,SMMS000920,AST005893,,C00023,65.3,High,228.0,,,,228,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005383,SMMS000922,AST007295,,C00033,51.0,Medium,75.0,,,,75,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005384,SMMS000924,AST007267,,C00068,27.3,Low,119.0,,,,119,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005385,SMMS000925,AST008574,,C00080,37.3,Low,210.0,,,,210,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005386,SMMS000926,AST007194,,C00059,29.1,Low,60.0,,,,60,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005387,SMMS000927,AST006195,,C00034,21.9,Low,74.0,,,,74,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005388,SMMS000928,AST005969,,C00056,27.7,Low,44.0,,,,44,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005389,SMMS000929,AST006653,,C00018,32.1,Low,161.0,,,,161,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005390,SMMS000930,AST005557,,C00034,39.5,Low,109.0,,,,109,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005391,SMMS000932,AST006975,,C00024,48.4,Medium,155.0,,,,155,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005392,SMMS000933,AST007745,,C00030,34.3,Low,37.0,,,,37,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005395,SMMS000937,AST007961,,C00004,25.7,Low,54.0,,,,54,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005396,SMMS000938,AST008564,,C00090,73.3,High,62.0,,,,62,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005397,SMMS000940,AST007202,,C00072,52.7,Medium,125.0,,,,125,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005398,SMMS000941,AST006616,,C00051,67.8,High,64.0,,,,64,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005399,SMMS000943,AST007947,,C00091,45.6,Medium,137.0,,,,137,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005400,SMMS000944,AST007513,,C00006,31.7,Low,170.0,,,,170,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005402,SMMS000946,AST008229,,C00023,28.9,Low,229.0,,,,229,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005403,SMMS000947,AST007168,,C00004,62.1,High,168.0,,,,168,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005406,SMMS000951,AST006659,,C00031,49.7,Medium,58.0,,,,58,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005407,SMMS000952,AST005536,,C00010,29.7,Low,139.0,,,,139,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005409,SMMS000954,AST006190,,C00006,28.9,Low,55.0,,,,55,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005410,SMMS000955,AST007731,,C00050,26.1,Low,175.0,,,,175,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005411,SMMS000956,AST007578,,C00017,75.2,High,159.0,,,,159,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005412,SMMS000957,AST005389,,C00056,50.8,Medium,159.0,,,,159,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005413,SMMS000958,AST006730,,C00047,29.3,Low,79.0,,,,79,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005414,SMMS000959,AST005557,,C00034,50.3,Medium,116.0,,,,116,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005415,SMMS000960,AST006248,,C00017,53.3,Medium,223.0,,,,223,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005416,SMMS000961,AST006590,,C00081,39.1,Low,129.0,,,,129,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005417,SMMS000962,AST006363,,C00044,43.2,Medium,163.0,,,,163,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005418,SMMS000963,AST007383,,C00002,34.4,Low,178.0,,,,178,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005419,SMMS000964,AST006065,,C00003,73.3,High,95.0,,,,95,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005420,SMMS000965,AST008381,,C00065,38.7,Low,87.0,,,,87,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005421,SMMS000966,AST005631,,C00015,30.6,Low,106.0,,,,106,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005422,SMMS000967,AST005710,,C00006,38.2,Low,152.0,,,,152,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005423,SMMS000968,AST006875,,C00069,22.4,Low,172.0,,,,172,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005424,SMMS000969,AST005743,,C00088,54.4,Medium,192.0,,,,192,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005425,SMMS000970,AST005751,,C00050,43.4,Medium,140.0,,,,140,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005426,SMMS000971,AST005452,,C00012,33.0,Low,170.0,,,,170,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005427,SMMS000972,AST008036,,C00057,33.0,Low,95.0,,,,95,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005428,SMMS000973,AST007160,,C00032,57.9,Medium,308.0,,,,308,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005430,SMMS000975,AST005606,,C00040,52.8,Medium,121.0,,,,121,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005434,SMMS000982,AST006975,,C00024,48.3,Medium,192.0,,,,192,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005435,SMMS000983,AST006893,,C00064,32.2,Low,131.0,,,,131,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005437,SMMS000985,AST007952,,C00054,69.9,High,205.0,,,,205,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005438,SMMS000986,AST007254,,C00066,55.6,Medium,87.0,,,,87,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005439,SMMS000987,AST006638,,C00073,37.4,Low,117.0,,,,117,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005440,SMMS000988,AST006368,,C00017,55.3,Medium,87.0,,,,87,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005441,SMMS000989,AST008394,,C00047,42.5,Medium,174.0,,,,174,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005442,SMMS000990,AST008508,,C00060,52.9,Medium,136.0,,,,136,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005443,SMMS000991,AST007661,,C00073,27.9,Low,99.0,,,,99,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005446,SMMS000994,AST007151,,C00039,33.6,Low,156.0,,,,156,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005447,SMMS000995,AST006660,,C00063,35.6,Low,163.0,,,,163,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005448,SMMS000996,AST007542,,C00082,28.9,Low,83.0,,,,83,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005449,SMMS000997,AST008111,,C00024,29.3,Low,190.0,,,,190,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005451,SMMS001001,AST006304,,C00042,40.2,Medium,129.0,,,,129,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005452,SMMS001002,AST005646,,C00074,25.9,Low,178.0,,,,178,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005453,SMMS001003,AST005905,,C00037,35.6,Low,144.0,,,,144,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005454,SMMS001004,AST008516,,C00063,36.1,Low,188.0,,,,188,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005455,SMMS001006,AST005763,,C00038,51.9,Medium,171.0,,,,171,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005456,SMMS001007,AST006046,,C00052,56.3,Medium,84.0,,,,84,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005457,SMMS001008,AST008523,,C00023,44.7,Medium,168.0,,,,168,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005458,SMMS001010,AST007279,,C00046,63.2,High,123.0,,,,123,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005459,SMMS001012,AST005345,,C00078,24.1,Low,99.0,,,,99,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005460,SMMS001013,AST006104,,C00086,37.7,Low,128.0,,,,128,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005461,SMMS001014,AST006106,,C00085,48.2,Medium,203.0,,,,203,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005462,SMMS001015,AST007243,,C00080,63.3,High,159.0,,,,159,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005463,SMMS001016,AST007096,,C00085,59.6,Medium,101.0,,,,101,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005464,SMMS001017,AST005472,,C00005,27.6,Low,140.0,,,,140,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005465,SMMS001018,AST007003,,C00058,35.3,Low,205.0,,,,205,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005467,SMMS001021,AST006040,,C00059,21.3,Low,155.0,,,,155,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005468,SMMS001022,AST008275,,C00046,86.3,Critical,206.0,,,,206,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
BR005470,SMMS001025,AST006420,,C00081,41.5,Medium,177.0,,,,177,0,0.0,0.0,,NO FEASIBLE BLOCK,NO FEASIBLE BLOCK,No candidate block window satisfying the current candidate-generation conditions was available.
