movement_id,train_no,from_station_sequence,corridor_id,from_station_code,to_station_code,arrival_time,next_arrival_time,movement_date,movement_type,conflict_buffer_min
MOV-14001,12951,6,COR-055,SBC,KGP,09:45,10:35,2026-09-22,Suburban Local,22
MOV-14002,12301,7,COR-059,SBC,BE,19:45,19:35,2026-09-29,Special Freight,10
MOV-14003,22436,3,COR-043,SBC,CNB,20:45,21:05,2026-09-18,Freight Heavy,14
MOV-14004,12951,6,COR-013,SC,BE,15:15,16:50,2026-09-21,Suburban Local,19
MOV-14005,12301,7,COR-021,NDLS,PUNE,03:00,04:50,2026-09-11,Freight Heavy,12
MOV-14006,58901,7,COR-059,PRYJ,CNB,09:15,10:05,2026-09-14,Special Freight,16
MOV-14007,12951,1,COR-003,PRYJ,KZJ,16:00,17:20,2026-09-12,Suburban Local,27
MOV-14008,12002,4,COR-077,NDLS,DDU,02:30,03:50,2026-09-17,Freight Heavy,14
MOV-14009,12301,6,COR-086,MAS,KZJ,12:45,13:05,2026-09-29,Special Freight,22
MOV-14010,12626,6,COR-009,SC,MYS,00:15,01:50,2026-09-18,Suburban Local,21
MOV-14011,22436,5,COR-002,MAS,CNB,20:00,21:35,2026-09-21,Suburban Local,6
MOV-14012,22436,8,COR-019,LKO,BZA,15:30,15:05,2026-09-27,Special Freight,7
MOV-14013,58901,8,COR-042,CSMT,MYS,12:15,12:50,2026-09-19,Freight Heavy,12
MOV-14014,12301,4,COR-077,SBC,DDU,20:30,21:05,2026-09-26,Freight Heavy,11
MOV-14015,54321,3,COR-039,NDLS,PUNE,17:15,17:35,2026-09-11,Suburban Local,13
MOV-14016,54321,1,COR-039,NDLS,BE,21:00,21:35,2026-09-20,Suburban Local,30
MOV-14017,12002,6,COR-011,HWH,KZJ,07:15,07:05,2026-09-22,Passenger Express,20
MOV-14018,12301,1,COR-078,NDLS,BZA,12:30,13:20,2026-09-17,Passenger Express,32
MOV-14019,22436,2,COR-006,SC,PUNE,15:15,16:05,2026-09-12,Suburban Local,19
MOV-14020,12002,4,COR-077,MAS,BE,04:15,04:05,2026-09-17,Special Freight,31
MOV-14021,54321,3,COR-051,MAS,PUNE,04:15,04:35,2026-09-20,Suburban Local,14
MOV-14022,12301,5,COR-022,PRYJ,BE,15:15,15:35,2026-09-25,Freight Heavy,3
MOV-14023,12951,5,COR-040,SBC,BZA,03:30,03:20,2026-09-29,Freight Heavy,6
MOV-14024,54321,8,COR-020,SC,KGP,15:15,15:05,2026-09-17,Special Freight,13
MOV-14025,12002,3,COR-033,HWH,KZJ,06:45,06:35,2026-09-09,Special Freight,7
MOV-14026,54321,8,COR-053,HWH,PUNE,14:30,14:05,2026-09-13,Special Freight,28
MOV-14027,54321,8,COR-085,MAS,KZJ,21:15,22:05,2026-09-12,Suburban Local,33
MOV-14028,12301,7,COR-046,SC,CNB,15:00,16:20,2026-09-24,Suburban Local,26
MOV-14029,12951,7,COR-053,NDLS,MYS,19:00,20:50,2026-09-25,Special Freight,18
MOV-14030,12626,5,COR-021,LKO,CNB,16:00,17:50,2026-09-16,Special Freight,2
MOV-14031,12301,5,COR-004,HWH,DDU,22:30,23:20,2026-09-27,Passenger Express,10
MOV-14032,12951,3,COR-095,HWH,KZJ,18:30,19:50,2026-09-09,Freight Heavy,27
MOV-14033,12951,2,COR-024,MAS,KZJ,03:45,03:35,2026-09-23,Special Freight,26
MOV-14034,12951,2,COR-067,LKO,DDU,10:00,11:35,2026-09-12,Passenger Express,6
MOV-14035,12002,7,COR-065,PRYJ,KZJ,18:15,19:35,2026-09-25,Freight Heavy,20
MOV-14036,12951,3,COR-068,LKO,DDU,09:45,10:05,2026-09-18,Suburban Local,19
MOV-14037,12002,5,COR-052,LKO,PUNE,20:45,20:35,2026-09-28,Freight Heavy,3
MOV-14038,12626,3,COR-009,CSMT,DDU,11:00,11:50,2026-09-09,Special Freight,28
MOV-14039,58901,5,COR-010,SBC,MYS,16:00,16:50,2026-09-14,Passenger Express,4
MOV-14040,12301,7,COR-035,SBC,BE,02:30,02:05,2026-09-09,Suburban Local,17
MOV-14041,54321,8,COR-012,PRYJ,MYS,07:15,08:50,2026-09-12,Freight Heavy,32
MOV-14042,22436,7,COR-038,MAS,MYS,00:45,00:35,2026-09-11,Freight Heavy,5
MOV-14043,12301,1,COR-023,SC,BE,11:15,11:50,2026-09-11,Passenger Express,35
MOV-14044,58901,4,COR-008,NDLS,PUNE,02:45,03:20,2026-09-12,Freight Heavy,17
MOV-14045,12301,8,COR-086,NDLS,KGP,15:30,16:20,2026-09-24,Passenger Express,31
MOV-14046,12002,1,COR-066,SC,KZJ,02:00,03:35,2026-09-17,Special Freight,9
MOV-14047,22436,7,COR-050,SBC,KZJ,05:30,06:50,2026-09-12,Special Freight,23
MOV-14048,12951,7,COR-035,SC,BE,12:15,13:35,2026-09-25,Suburban Local,10
MOV-14049,22436,7,COR-077,MAS,DDU,10:30,11:50,2026-09-11,Freight Heavy,5
MOV-14050,12301,6,COR-040,MAS,BZA,21:00,22:50,2026-09-14,Freight Heavy,17
MOV-14051,54321,5,COR-083,MAS,KZJ,09:30,09:05,2026-09-26,Freight Heavy,27
MOV-14052,12951,4,COR-024,CSMT,KZJ,02:15,03:50,2026-09-26,Passenger Express,5
MOV-14053,54321,6,COR-055,PRYJ,PUNE,04:00,05:20,2026-09-14,Suburban Local,7
MOV-14054,58901,5,COR-050,PRYJ,CNB,11:15,11:50,2026-09-17,Passenger Express,8
MOV-14055,12002,7,COR-074,NDLS,BE,00:45,01:35,2026-09-19,Special Freight,13
MOV-14056,12301,5,COR-045,PRYJ,BE,01:15,02:05,2026-09-20,Special Freight,34
MOV-14057,12002,2,COR-071,PRYJ,MYS,17:45,17:05,2026-09-13,Passenger Express,27
MOV-14058,22436,6,COR-068,MAS,DDU,01:30,01:50,2026-09-12,Suburban Local,24
MOV-14059,12951,7,COR-008,SBC,BE,13:15,13:50,2026-09-21,Special Freight,33
MOV-14060,54321,2,COR-008,SBC,BZA,06:45,06:35,2026-09-20,Suburban Local,2
MOV-14061,58901,1,COR-021,SC,BE,18:45,18:20,2026-09-24,Special Freight,24
MOV-14062,22436,5,COR-032,SBC,DDU,21:15,22:50,2026-09-26,Freight Heavy,18
MOV-14063,12626,2,COR-031,PRYJ,MYS,01:45,01:20,2026-09-17,Special Freight,35
MOV-14064,58901,8,COR-006,MAS,MYS,03:00,04:20,2026-09-22,Special Freight,14
MOV-14065,22436,7,COR-083,CSMT,CNB,08:45,09:05,2026-09-23,Suburban Local,32
MOV-14066,12951,6,COR-063,SBC,PUNE,08:30,09:05,2026-09-09,Freight Heavy,3
MOV-14067,58901,1,COR-001,SBC,MYS,11:45,11:20,2026-09-14,Passenger Express,16
MOV-14068,54321,6,COR-008,HWH,DDU,07:45,07:05,2026-09-24,Freight Heavy,16
MOV-14069,22436,7,COR-092,LKO,KGP,06:45,06:20,2026-09-18,Suburban Local,22
MOV-14070,12626,1,COR-052,LKO,KZJ,14:45,14:20,2026-09-29,Freight Heavy,26
MOV-14071,22436,6,COR-064,SC,PUNE,04:45,05:20,2026-09-10,Special Freight,35
MOV-14072,58901,1,COR-017,PRYJ,CNB,21:00,21:35,2026-09-18,Special Freight,15
MOV-14073,12951,5,COR-071,HWH,BE,18:30,19:20,2026-09-18,Passenger Express,32
MOV-14074,12626,5,COR-053,PRYJ,KZJ,00:00,01:20,2026-09-16,Special Freight,18
MOV-14075,12951,3,COR-080,LKO,MYS,11:15,12:05,2026-09-21,Suburban Local,4
MOV-14076,12301,8,COR-093,PRYJ,BE,04:45,04:35,2026-09-28,Passenger Express,19
MOV-14077,12951,3,COR-056,MAS,MYS,11:00,12:20,2026-09-22,Passenger Express,26
MOV-14078,58901,6,COR-042,NDLS,BZA,18:30,19:50,2026-09-19,Freight Heavy,21
MOV-14079,12002,1,COR-069,MAS,DDU,14:45,14:35,2026-09-16,Freight Heavy,8
MOV-14080,22436,1,COR-061,HWH,DDU,03:15,03:05,2026-09-25,Passenger Express,34
MOV-14081,54321,1,COR-064,NDLS,CNB,21:30,22:05,2026-09-09,Suburban Local,15
MOV-14082,12951,3,COR-004,SBC,CNB,03:45,04:20,2026-09-20,Special Freight,3
MOV-14083,58901,2,COR-012,PRYJ,BE,21:15,22:05,2026-09-09,Passenger Express,9
MOV-14084,54321,7,COR-018,HWH,BE,04:15,05:05,2026-09-23,Freight Heavy,19
MOV-14085,12301,2,COR-074,LKO,PUNE,19:45,19:35,2026-09-19,Passenger Express,22
MOV-14086,58901,6,COR-054,LKO,PUNE,17:15,17:35,2026-09-12,Passenger Express,28
MOV-14087,12002,2,COR-090,MAS,BZA,20:15,21:05,2026-09-15,Suburban Local,10
MOV-14088,54321,2,COR-053,PRYJ,CNB,06:15,06:35,2026-09-23,Freight Heavy,13
MOV-14089,54321,8,COR-055,LKO,DDU,00:30,01:05,2026-09-09,Freight Heavy,23
MOV-14090,54321,5,COR-079,PRYJ,BZA,21:00,21:50,2026-09-20,Suburban Local,24
MOV-14091,22436,2,COR-051,MAS,CNB,17:30,18:05,2026-09-14,Freight Heavy,10
MOV-14092,12951,8,COR-045,SC,PUNE,21:00,22:35,2026-09-24,Special Freight,24
MOV-14093,12951,6,COR-074,MAS,KGP,11:00,11:50,2026-09-09,Suburban Local,3
MOV-14094,22436,4,COR-063,SBC,CNB,04:15,04:50,2026-09-11,Passenger Express,3
MOV-14095,58901,5,COR-055,LKO,KGP,19:30,19:20,2026-09-19,Special Freight,28
MOV-14096,12951,2,COR-038,SC,BZA,02:15,02:05,2026-09-10,Freight Heavy,15
MOV-14097,22436,1,COR-020,NDLS,DDU,16:30,16:50,2026-09-10,Special Freight,28
MOV-14098,12951,1,COR-061,SBC,KGP,13:45,14:20,2026-09-09,Passenger Express,32
MOV-14099,58901,4,COR-057,MAS,DDU,15:00,15:50,2026-09-21,Passenger Express,24
MOV-14100,22436,5,COR-060,MAS,PUNE,20:45,21:35,2026-09-24,Passenger Express,8
MOV-14101,12951,2,COR-015,CSMT,KZJ,07:00,07:50,2026-09-28,Suburban Local,21
MOV-14102,12301,5,COR-086,SC,MYS,13:30,14:20,2026-09-21,Freight Heavy,23
MOV-14103,12626,7,COR-063,PRYJ,BE,22:15,22:50,2026-09-20,Special Freight,29
MOV-14104,58901,6,COR-017,CSMT,KZJ,09:30,10:50,2026-09-20,Suburban Local,9
MOV-14105,22436,3,COR-016,CSMT,DDU,04:45,05:05,2026-09-24,Special Freight,9
MOV-14106,58901,3,COR-100,LKO,BZA,01:15,02:35,2026-09-22,Freight Heavy,17
MOV-14107,12002,2,COR-022,SBC,DDU,20:30,20:20,2026-09-18,Special Freight,15
MOV-14108,12002,4,COR-064,MAS,KZJ,07:30,08:50,2026-09-11,Passenger Express,6
MOV-14109,22436,8,COR-037,SBC,CNB,15:45,16:35,2026-09-18,Special Freight,7
MOV-14110,58901,6,COR-064,NDLS,BE,06:30,07:20,2026-09-13,Special Freight,4
MOV-14111,12951,8,COR-013,LKO,KZJ,22:00,23:20,2026-09-20,Freight Heavy,3
MOV-14112,12301,6,COR-064,CSMT,CNB,20:00,20:35,2026-09-23,Special Freight,10
MOV-14113,22436,6,COR-075,NDLS,DDU,14:45,15:05,2026-09-25,Suburban Local,6
MOV-14114,22436,5,COR-073,PRYJ,BZA,07:30,07:50,2026-09-21,Special Freight,8
MOV-14115,12002,5,COR-064,PRYJ,MYS,15:00,15:20,2026-09-09,Passenger Express,7
MOV-14116,12951,3,COR-043,PRYJ,PUNE,18:15,19:05,2026-09-11,Special Freight,5
MOV-14117,54321,1,COR-080,SBC,DDU,06:15,06:05,2026-09-26,Freight Heavy,2
MOV-14118,12951,5,COR-057,HWH,MYS,16:30,16:05,2026-09-21,Special Freight,27
MOV-14119,12951,8,COR-025,SC,KZJ,01:00,02:20,2026-09-17,Passenger Express,8
MOV-14120,58901,4,COR-048,MAS,BZA,03:45,04:05,2026-09-24,Freight Heavy,13
MOV-14121,12301,1,COR-090,SC,PUNE,08:15,09:50,2026-09-28,Freight Heavy,27
MOV-14122,58901,1,COR-044,PRYJ,DDU,20:15,20:35,2026-09-19,Freight Heavy,8
MOV-14123,22436,1,COR-059,PRYJ,MYS,11:00,11:50,2026-09-21,Freight Heavy,23
MOV-14124,22436,8,COR-036,LKO,MYS,07:45,07:20,2026-09-19,Passenger Express,9
MOV-14125,12951,1,COR-019,NDLS,PUNE,10:45,11:35,2026-09-17,Passenger Express,35
MOV-14126,12626,7,COR-033,LKO,PUNE,02:00,02:50,2026-09-14,Freight Heavy,9
MOV-14127,12951,3,COR-041,CSMT,KGP,21:15,21:05,2026-09-11,Passenger Express,7
MOV-14128,12626,6,COR-075,SBC,BE,04:15,04:50,2026-09-27,Special Freight,34
MOV-14129,22436,8,COR-065,NDLS,BZA,20:30,21:20,2026-09-24,Passenger Express,11
MOV-14130,12951,8,COR-082,PRYJ,CNB,06:45,07:05,2026-09-15,Passenger Express,24
MOV-14131,12951,5,COR-006,MAS,CNB,05:00,06:20,2026-09-23,Passenger Express,34
MOV-14132,58901,8,COR-039,MAS,PUNE,16:30,16:50,2026-09-28,Passenger Express,19
MOV-14133,12002,7,COR-015,SBC,KZJ,18:15,19:05,2026-09-23,Special Freight,5
MOV-14134,58901,6,COR-022,CSMT,MYS,08:45,09:20,2026-09-23,Special Freight,2
MOV-14135,12951,8,COR-083,CSMT,PUNE,21:30,22:50,2026-09-14,Special Freight,13
MOV-14136,54321,1,COR-086,CSMT,MYS,02:30,03:20,2026-09-21,Suburban Local,11
MOV-14137,12002,4,COR-012,CSMT,PUNE,17:30,17:05,2026-09-09,Passenger Express,29
MOV-14138,12626,7,COR-085,HWH,BE,08:00,08:35,2026-09-13,Passenger Express,30
MOV-14139,22436,5,COR-037,NDLS,KZJ,18:45,18:05,2026-09-26,Freight Heavy,32
MOV-14140,12951,7,COR-011,NDLS,DDU,09:00,09:50,2026-09-09,Freight Heavy,7
MOV-14141,12626,1,COR-069,MAS,BE,02:45,03:35,2026-09-14,Special Freight,4
MOV-14142,58901,6,COR-053,HWH,MYS,08:30,08:05,2026-09-16,Special Freight,22
MOV-14143,12951,3,COR-047,SBC,PUNE,04:30,04:20,2026-09-17,Passenger Express,6
MOV-14144,22436,8,COR-095,PRYJ,MYS,09:45,10:05,2026-09-27,Passenger Express,25
MOV-14145,58901,5,COR-001,SBC,DDU,12:00,12:50,2026-09-22,Passenger Express,27
MOV-14146,12626,8,COR-092,SC,KZJ,09:15,09:35,2026-09-29,Passenger Express,5
MOV-14147,12626,4,COR-030,CSMT,BE,14:45,15:05,2026-09-09,Passenger Express,22
MOV-14148,58901,1,COR-013,NDLS,MYS,21:00,22:50,2026-09-21,Passenger Express,20
MOV-14149,22436,2,COR-020,MAS,CNB,01:15,01:50,2026-09-26,Special Freight,34
MOV-14150,22436,3,COR-003,NDLS,BE,00:45,00:20,2026-09-16,Passenger Express,12
MOV-14151,12951,5,COR-004,CSMT,CNB,04:15,05:50,2026-09-22,Suburban Local,14
MOV-14152,12626,3,COR-074,HWH,KZJ,06:15,07:35,2026-09-22,Suburban Local,5
MOV-14153,12002,4,COR-007,NDLS,BZA,04:15,04:35,2026-09-19,Passenger Express,21
MOV-14154,12301,7,COR-089,MAS,BZA,02:45,03:35,2026-09-14,Passenger Express,11
MOV-14155,12951,1,COR-043,HWH,KGP,08:45,09:05,2026-09-20,Suburban Local,14
MOV-14156,58901,7,COR-016,SBC,KGP,07:30,08:05,2026-09-12,Passenger Express,35
MOV-14157,12301,5,COR-072,NDLS,MYS,02:00,02:50,2026-09-22,Special Freight,16
MOV-14158,12002,8,COR-086,CSMT,MYS,04:45,04:35,2026-09-14,Suburban Local,7
MOV-14159,12951,4,COR-012,SC,DDU,16:30,16:20,2026-09-11,Special Freight,34
MOV-14160,12951,6,COR-045,MAS,DDU,19:00,20:50,2026-09-28,Special Freight,4
MOV-14161,12626,7,COR-042,SBC,KGP,19:45,20:35,2026-09-27,Freight Heavy,11
MOV-14162,12002,6,COR-081,SBC,BZA,18:45,18:05,2026-09-14,Suburban Local,27
MOV-14163,22436,8,COR-038,CSMT,BE,18:15,19:50,2026-09-24,Passenger Express,26
MOV-14164,12301,3,COR-035,SC,BE,10:45,11:05,2026-09-18,Suburban Local,15
MOV-14165,12301,8,COR-010,NDLS,KGP,12:00,13:20,2026-09-18,Special Freight,29
MOV-14166,12002,3,COR-060,NDLS,MYS,20:00,20:20,2026-09-19,Passenger Express,29
MOV-14167,58901,5,COR-019,LKO,CNB,00:15,01:35,2026-09-26,Freight Heavy,25
MOV-14168,58901,1,COR-011,PRYJ,PUNE,01:15,02:50,2026-09-17,Passenger Express,9
MOV-14169,22436,4,COR-015,PRYJ,BE,18:15,19:05,2026-09-17,Special Freight,34
MOV-14170,12301,7,COR-046,SBC,BE,15:15,15:05,2026-09-22,Freight Heavy,21
MOV-14171,58901,7,COR-035,NDLS,KGP,21:30,21:50,2026-09-09,Suburban Local,3
MOV-14172,22436,6,COR-076,LKO,DDU,01:15,01:50,2026-09-27,Special Freight,3
MOV-14173,12951,7,COR-050,MAS,KGP,15:30,15:20,2026-09-27,Suburban Local,18
MOV-14174,54321,4,COR-093,HWH,KZJ,03:30,04:05,2026-09-17,Suburban Local,14
MOV-14175,54321,3,COR-050,SBC,MYS,00:15,01:50,2026-09-09,Passenger Express,25
MOV-14176,12626,7,COR-096,LKO,KZJ,09:45,09:05,2026-09-29,Passenger Express,31
MOV-14177,22436,6,COR-076,CSMT,CNB,07:45,08:35,2026-09-12,Suburban Local,17
MOV-14178,12301,5,COR-023,PRYJ,KZJ,19:00,19:50,2026-09-15,Special Freight,20
MOV-14179,22436,3,COR-091,PRYJ,MYS,06:00,07:20,2026-09-12,Freight Heavy,5
MOV-14180,12002,4,COR-047,SC,KZJ,00:15,00:50,2026-09-25,Suburban Local,25
MOV-14181,12002,2,COR-048,SC,PUNE,10:15,10:35,2026-09-11,Freight Heavy,17
MOV-14182,12002,7,COR-042,NDLS,BE,07:15,07:50,2026-09-19,Suburban Local,13
MOV-14183,22436,8,COR-078,NDLS,DDU,13:45,13:35,2026-09-24,Passenger Express,10
MOV-14184,22436,7,COR-026,SBC,DDU,09:00,09:35,2026-09-10,Freight Heavy,19
MOV-14185,12301,8,COR-038,MAS,BE,18:45,18:35,2026-09-26,Special Freight,11
MOV-14186,12002,8,COR-019,NDLS,PUNE,21:30,22:20,2026-09-28,Suburban Local,24
MOV-14187,12002,7,COR-005,CSMT,BZA,16:45,17:20,2026-09-12,Special Freight,6
MOV-14188,54321,4,COR-002,CSMT,BZA,21:30,22:05,2026-09-09,Passenger Express,24
MOV-14189,22436,5,COR-079,SBC,KZJ,01:45,02:20,2026-09-17,Freight Heavy,35
MOV-14190,12002,1,COR-049,SBC,DDU,03:45,04:20,2026-09-26,Special Freight,6
MOV-14191,22436,8,COR-010,LKO,MYS,19:30,19:50,2026-09-18,Passenger Express,19
MOV-14192,54321,3,COR-041,CSMT,DDU,00:00,01:20,2026-09-23,Freight Heavy,30
MOV-14193,12626,2,COR-036,SC,PUNE,08:15,09:50,2026-09-22,Suburban Local,27
MOV-14194,12301,2,COR-065,NDLS,DDU,17:30,17:05,2026-09-26,Suburban Local,4
MOV-14195,12002,7,COR-095,SBC,PUNE,16:15,17:50,2026-09-20,Suburban Local,32
MOV-14196,22436,4,COR-034,MAS,DDU,11:30,11:50,2026-09-28,Special Freight,7
MOV-14197,58901,7,COR-089,LKO,BE,14:45,15:35,2026-09-11,Special Freight,31
MOV-14198,12951,8,COR-027,PRYJ,PUNE,20:30,20:20,2026-09-25,Special Freight,25
MOV-14199,58901,4,COR-055,SBC,CNB,20:00,20:35,2026-09-16,Freight Heavy,24
MOV-14200,12626,7,COR-043,CSMT,KZJ,05:00,06:50,2026-09-12,Freight Heavy,18
MOV-14201,58901,3,COR-018,LKO,CNB,14:15,14:35,2026-09-11,Passenger Express,6
MOV-14202,12002,8,COR-036,CSMT,BE,12:45,13:05,2026-09-10,Special Freight,9
MOV-14203,12301,1,COR-042,CSMT,DDU,05:15,05:05,2026-09-24,Special Freight,26
MOV-14204,54321,4,COR-075,NDLS,DDU,02:00,03:35,2026-09-23,Passenger Express,25
MOV-14205,12626,7,COR-027,PRYJ,DDU,18:00,18:35,2026-09-11,Suburban Local,2
MOV-14206,12626,7,COR-070,MAS,CNB,21:15,21:35,2026-09-24,Passenger Express,22
MOV-14207,12626,6,COR-026,HWH,BE,01:30,01:05,2026-09-14,Special Freight,30
MOV-14208,22436,1,COR-055,SC,PUNE,11:45,11:05,2026-09-09,Suburban Local,24
MOV-14209,12301,2,COR-035,NDLS,BZA,13:00,14:35,2026-09-27,Passenger Express,28
MOV-14210,12626,7,COR-067,SBC,KGP,15:30,16:50,2026-09-10,Passenger Express,24
MOV-14211,12002,8,COR-098,SBC,BZA,15:00,15:50,2026-09-22,Suburban Local,22
MOV-14212,12951,3,COR-075,PRYJ,MYS,22:15,23:35,2026-09-28,Suburban Local,16
MOV-14213,12301,2,COR-097,PRYJ,MYS,17:30,17:50,2026-09-14,Suburban Local,8
MOV-14214,12301,1,COR-086,NDLS,MYS,17:45,17:05,2026-09-14,Passenger Express,14
MOV-14215,22436,6,COR-018,SBC,CNB,12:00,12:50,2026-09-13,Freight Heavy,22
MOV-14216,22436,5,COR-032,LKO,KGP,02:45,03:35,2026-09-11,Passenger Express,5
MOV-14217,54321,4,COR-049,HWH,DDU,14:30,14:05,2026-09-14,Special Freight,32
MOV-14218,58901,3,COR-024,MAS,MYS,18:15,19:50,2026-09-26,Suburban Local,22
MOV-14219,58901,4,COR-059,PRYJ,MYS,08:30,09:50,2026-09-24,Suburban Local,16
MOV-14220,22436,7,COR-079,SC,BE,19:00,20:20,2026-09-17,Suburban Local,11
MOV-14221,22436,3,COR-014,LKO,DDU,09:15,09:50,2026-09-22,Passenger Express,26
MOV-14222,54321,7,COR-005,MAS,BE,00:15,01:05,2026-09-19,Passenger Express,20
MOV-14223,12626,7,COR-086,SBC,DDU,19:15,20:50,2026-09-23,Passenger Express,12
MOV-14224,54321,4,COR-021,HWH,DDU,19:30,20:50,2026-09-22,Passenger Express,28
MOV-14225,12002,7,COR-064,PRYJ,CNB,05:45,05:35,2026-09-27,Special Freight,17
MOV-14226,22436,8,COR-076,SC,BZA,11:00,12:20,2026-09-14,Freight Heavy,12
MOV-14227,22436,5,COR-006,LKO,BZA,09:45,09:20,2026-09-11,Special Freight,32
MOV-14228,12626,3,COR-073,PRYJ,DDU,13:30,14:20,2026-09-27,Passenger Express,35
MOV-14229,12301,2,COR-041,HWH,KGP,09:00,09:50,2026-09-11,Freight Heavy,10
MOV-14230,58901,8,COR-077,NDLS,BZA,00:00,01:35,2026-09-21,Passenger Express,30
MOV-14231,22436,5,COR-099,NDLS,KGP,14:15,14:50,2026-09-14,Suburban Local,28
MOV-14232,12951,4,COR-069,LKO,DDU,07:15,07:50,2026-09-16,Special Freight,34
MOV-14233,12951,1,COR-050,HWH,CNB,19:45,19:35,2026-09-22,Freight Heavy,26
MOV-14234,12301,5,COR-028,PRYJ,MYS,02:00,03:35,2026-09-28,Special Freight,13
MOV-14235,22436,5,COR-095,SBC,BE,21:15,22:05,2026-09-09,Freight Heavy,5
MOV-14236,12301,4,COR-057,SC,PUNE,12:15,12:05,2026-09-25,Freight Heavy,30
MOV-14237,12951,7,COR-087,CSMT,BZA,02:30,03:20,2026-09-26,Special Freight,22
MOV-14238,58901,3,COR-055,LKO,CNB,06:30,06:50,2026-09-19,Special Freight,7
MOV-14239,54321,8,COR-038,MAS,MYS,13:45,14:05,2026-09-22,Freight Heavy,10
MOV-14240,54321,4,COR-041,SBC,PUNE,13:45,14:05,2026-09-16,Passenger Express,4
MOV-14241,12951,6,COR-092,SC,BZA,02:45,03:20,2026-09-28,Suburban Local,9
MOV-14242,58901,6,COR-038,LKO,MYS,17:30,17:05,2026-09-15,Passenger Express,22
MOV-14243,12301,2,COR-076,SBC,DDU,13:45,14:20,2026-09-15,Special Freight,32
MOV-14244,22436,4,COR-071,SBC,BE,07:30,07:20,2026-09-20,Special Freight,35
MOV-14245,12626,5,COR-052,HWH,BZA,16:45,16:20,2026-09-11,Freight Heavy,15
MOV-14246,12951,3,COR-051,MAS,CNB,14:45,14:20,2026-09-26,Suburban Local,29
MOV-14247,58901,2,COR-007,SBC,MYS,01:00,01:35,2026-09-15,Special Freight,26
MOV-14248,54321,6,COR-008,NDLS,BZA,04:30,05:20,2026-09-22,Freight Heavy,27
MOV-14249,54321,7,COR-042,HWH,MYS,08:30,08:20,2026-09-21,Suburban Local,27
MOV-14250,54321,4,COR-082,PRYJ,KGP,01:45,02:05,2026-09-24,Freight Heavy,31
MOV-14251,54321,8,COR-078,PRYJ,DDU,18:30,18:05,2026-09-10,Passenger Express,15
MOV-14252,12301,4,COR-080,PRYJ,PUNE,10:45,11:05,2026-09-09,Passenger Express,10
MOV-14253,12951,1,COR-079,CSMT,CNB,16:45,17:20,2026-09-18,Suburban Local,14
MOV-14254,12002,7,COR-014,PRYJ,KGP,04:45,05:20,2026-09-16,Freight Heavy,7
MOV-14255,12951,2,COR-035,SC,PUNE,06:45,06:05,2026-09-09,Passenger Express,34
MOV-14256,12951,2,COR-024,NDLS,MYS,02:15,03:35,2026-09-11,Passenger Express,35
MOV-14257,12626,7,COR-057,LKO,BE,18:00,19:50,2026-09-10,Special Freight,27
MOV-14258,22436,3,COR-010,CSMT,MYS,05:00,05:35,2026-09-17,Suburban Local,27
MOV-14259,12626,1,COR-050,SC,PUNE,15:00,16:35,2026-09-10,Freight Heavy,7
MOV-14260,12002,3,COR-096,LKO,MYS,12:45,13:35,2026-09-13,Suburban Local,4
MOV-14261,12626,4,COR-095,PRYJ,BE,00:00,00:35,2026-09-20,Suburban Local,27
MOV-14262,12002,5,COR-086,HWH,MYS,09:45,09:05,2026-09-17,Passenger Express,22
MOV-14263,12002,5,COR-024,NDLS,BE,02:15,02:50,2026-09-25,Passenger Express,15
MOV-14264,12951,8,COR-082,MAS,DDU,12:15,12:05,2026-09-24,Freight Heavy,23
MOV-14265,12626,4,COR-024,LKO,KZJ,16:30,16:20,2026-09-16,Freight Heavy,18
MOV-14266,12301,4,COR-059,LKO,DDU,20:00,20:50,2026-09-29,Freight Heavy,27
MOV-14267,58901,2,COR-034,PRYJ,BZA,14:15,14:35,2026-09-17,Passenger Express,25
MOV-14268,12301,4,COR-011,CSMT,BZA,17:00,17:20,2026-09-24,Passenger Express,23
MOV-14269,58901,8,COR-005,SC,KGP,05:15,06:35,2026-09-23,Freight Heavy,17
MOV-14270,12301,5,COR-077,SC,DDU,10:30,10:20,2026-09-10,Freight Heavy,9
MOV-14271,12301,8,COR-095,CSMT,KGP,15:00,15:50,2026-09-12,Passenger Express,21
MOV-14272,12626,1,COR-079,MAS,DDU,11:30,12:50,2026-09-14,Freight Heavy,35
MOV-14273,22436,5,COR-017,CSMT,KZJ,03:00,04:20,2026-09-15,Passenger Express,29
MOV-14274,22436,1,COR-019,SC,BZA,09:30,09:20,2026-09-09,Suburban Local,11
MOV-14275,22436,3,COR-062,PRYJ,BZA,22:15,22:05,2026-09-12,Freight Heavy,21
MOV-14276,54321,7,COR-058,LKO,DDU,15:00,16:35,2026-09-22,Freight Heavy,29
MOV-14277,12951,5,COR-028,CSMT,KGP,15:00,15:35,2026-09-14,Passenger Express,24
MOV-14278,54321,8,COR-070,LKO,BZA,19:00,20:35,2026-09-12,Passenger Express,19
MOV-14279,12626,6,COR-072,SBC,BZA,18:45,19:20,2026-09-19,Freight Heavy,15
MOV-14280,58901,2,COR-084,MAS,KGP,09:15,09:05,2026-09-16,Special Freight,27
MOV-14281,58901,3,COR-007,SC,MYS,05:15,05:50,2026-09-11,Special Freight,7
