historical_plan_id,block_request_id,corridor_id,planned_date,planned_start_time,planned_duration_min,planning_method,conflict_count,utilization_pct,status
HIST-03508,BLK-03508,COR-056,2026-09-21,10:45,360,AI Optimization Engine,0,96.0,Executed Cleanly
HIST-03509,BLK-03509,COR-089,2026-09-11,07:45,180,Manual Rule-Based,6,76.0,Cancelled
HIST-03510,BLK-03510,COR-038,2026-09-15,20:00,300,AI Optimization Engine,0,86.1,Executed Cleanly
HIST-03511,BLK-03511,COR-026,2026-09-20,09:00,360,AI Optimization Engine,0,91.3,Executed Cleanly
HIST-03512,BLK-03512,COR-042,2026-09-25,16:45,60,Manual Rule-Based,4,68.6,Cancelled
HIST-03513,BLK-03513,COR-055,2026-09-11,22:15,120,AI Optimization Engine,0,93.5,Executed Cleanly
HIST-03514,BLK-03514,COR-026,2026-09-17,02:15,180,Manual Rule-Based,6,66.3,Cancelled
HIST-03515,BLK-03515,COR-006,2026-09-27,07:15,120,Manual Rule-Based,5,73.8,Cancelled
HIST-03516,BLK-03516,COR-013,2026-09-16,08:15,300,AI Optimization Engine,0,90.7,Executed Cleanly
HIST-03517,BLK-03517,COR-055,2026-09-24,18:30,180,AI Optimization Engine,0,88.2,Executed Cleanly
HIST-03518,BLK-03518,COR-076,2026-09-24,00:45,300,Manual Rule-Based,5,64.7,Cancelled
HIST-03519,BLK-03519,COR-087,2026-09-23,06:15,180,AI Optimization Engine,0,87.9,Executed Cleanly
HIST-03520,BLK-03520,COR-072,2026-09-27,00:15,120,Manual Rule-Based,4,72.3,Cancelled
HIST-03521,BLK-03521,COR-069,2026-09-19,10:45,120,Manual Rule-Based,3,60.1,Partial Conflict
HIST-03522,BLK-03522,COR-009,2026-09-29,00:45,60,AI Optimization Engine,1,87.5,Partial Conflict
HIST-03523,BLK-03523,COR-029,2026-09-14,23:30,240,Manual Rule-Based,5,60.8,Cancelled
HIST-03524,BLK-03524,COR-014,2026-09-14,03:15,240,AI Optimization Engine,0,85.6,Executed Cleanly
HIST-03525,BLK-03525,COR-081,2026-09-14,11:15,120,Manual Rule-Based,6,65.4,Cancelled
HIST-03526,BLK-03526,COR-062,2026-09-20,10:45,360,Manual Rule-Based,6,63.1,Cancelled
HIST-03527,BLK-03527,COR-046,2026-09-25,03:15,60,AI Optimization Engine,0,88.1,Executed Cleanly
HIST-03528,BLK-03528,COR-033,2026-09-19,08:30,360,AI Optimization Engine,0,90.6,Executed Cleanly
HIST-03529,BLK-03529,COR-055,2026-09-16,04:30,120,AI Optimization Engine,0,88.1,Executed Cleanly
HIST-03530,BLK-03530,COR-023,2026-09-29,12:45,60,AI Optimization Engine,0,92.7,Executed Cleanly
HIST-03531,BLK-03531,COR-013,2026-09-14,15:30,180,AI Optimization Engine,0,85.7,Executed Cleanly
HIST-03532,BLK-03532,COR-079,2026-09-15,21:45,180,AI Optimization Engine,1,88.2,Partial Conflict
HIST-03533,BLK-03533,COR-024,2026-09-15,18:15,240,AI Optimization Engine,1,95.4,Partial Conflict
HIST-03534,BLK-03534,COR-026,2026-09-13,13:15,60,AI Optimization Engine,0,93.1,Executed Cleanly
HIST-03535,BLK-03535,COR-083,2026-09-14,06:30,240,Manual Rule-Based,3,71.1,Partial Conflict
HIST-03536,BLK-03536,COR-037,2026-09-21,03:15,360,Manual Rule-Based,7,61.9,Cancelled
HIST-03537,BLK-03537,COR-044,2026-09-28,23:45,240,AI Optimization Engine,1,96.9,Partial Conflict
HIST-03538,BLK-03538,COR-094,2026-09-14,05:00,240,AI Optimization Engine,1,96.3,Partial Conflict
HIST-03539,BLK-03539,COR-008,2026-09-09,13:15,300,Manual Rule-Based,7,63.0,Cancelled
HIST-03540,BLK-03540,COR-096,2026-09-22,00:00,240,Manual Rule-Based,3,66.3,Partial Conflict
HIST-03541,BLK-03541,COR-046,2026-09-29,23:45,300,Manual Rule-Based,5,63.8,Cancelled
HIST-03542,BLK-03542,COR-098,2026-09-09,02:45,360,Manual Rule-Based,4,67.5,Cancelled
HIST-03543,BLK-03543,COR-063,2026-09-14,23:30,120,AI Optimization Engine,1,97.0,Partial Conflict
HIST-03544,BLK-03544,COR-046,2026-09-23,03:45,360,Manual Rule-Based,7,67.8,Cancelled
HIST-03545,BLK-03545,COR-068,2026-09-20,06:30,120,AI Optimization Engine,0,97.3,Executed Cleanly
HIST-03546,BLK-03546,COR-081,2026-09-10,21:45,300,Manual Rule-Based,4,72.6,Cancelled
HIST-03547,BLK-03547,COR-087,2026-09-21,05:45,360,Manual Rule-Based,6,62.9,Cancelled
HIST-03548,BLK-03548,COR-082,2026-09-25,23:45,180,Manual Rule-Based,4,62.0,Cancelled
HIST-03549,BLK-03549,COR-081,2026-09-13,17:15,240,Manual Rule-Based,7,69.4,Cancelled
HIST-03550,BLK-03550,COR-009,2026-09-24,12:30,300,AI Optimization Engine,0,94.9,Executed Cleanly
HIST-03551,BLK-03551,COR-099,2026-09-15,17:00,60,AI Optimization Engine,0,85.4,Executed Cleanly
HIST-03552,BLK-03552,COR-099,2026-09-15,03:30,360,Manual Rule-Based,3,61.6,Partial Conflict
HIST-03553,BLK-03553,COR-027,2026-09-27,08:15,240,Manual Rule-Based,4,70.1,Cancelled
HIST-03554,BLK-03554,COR-079,2026-09-28,12:30,360,AI Optimization Engine,1,89.9,Partial Conflict
HIST-03555,BLK-03555,COR-020,2026-09-11,14:30,240,Manual Rule-Based,7,75.2,Cancelled
HIST-03556,BLK-03556,COR-033,2026-09-21,18:00,120,Manual Rule-Based,3,68.0,Partial Conflict
HIST-03557,BLK-03557,COR-057,2026-09-09,19:00,360,AI Optimization Engine,1,86.0,Partial Conflict
HIST-03558,BLK-03558,COR-023,2026-09-16,21:30,360,Manual Rule-Based,3,65.2,Partial Conflict
HIST-03559,BLK-03559,COR-095,2026-09-24,03:00,240,AI Optimization Engine,1,88.4,Partial Conflict
HIST-03560,BLK-03560,COR-021,2026-09-13,02:15,360,Manual Rule-Based,3,62.6,Partial Conflict
HIST-03561,BLK-03561,COR-036,2026-09-14,20:15,60,Manual Rule-Based,6,67.8,Cancelled
HIST-03562,BLK-03562,COR-019,2026-09-14,01:00,120,Manual Rule-Based,8,73.8,Cancelled
HIST-03563,BLK-03563,COR-037,2026-09-18,15:00,300,AI Optimization Engine,1,86.5,Partial Conflict
HIST-03564,BLK-03564,COR-010,2026-09-16,05:00,360,Manual Rule-Based,6,69.7,Cancelled
HIST-03565,BLK-03565,COR-047,2026-09-09,13:00,300,Manual Rule-Based,8,67.6,Cancelled
HIST-03566,BLK-03566,COR-067,2026-09-10,07:00,60,AI Optimization Engine,1,87.0,Partial Conflict
HIST-03567,BLK-03567,COR-084,2026-09-10,06:15,300,Manual Rule-Based,7,72.1,Cancelled
HIST-03568,BLK-03568,COR-094,2026-09-13,03:15,240,Manual Rule-Based,6,69.0,Cancelled
HIST-03569,BLK-03569,COR-066,2026-09-26,16:30,180,Manual Rule-Based,8,65.7,Cancelled
HIST-03570,BLK-03570,COR-085,2026-09-23,09:45,300,Manual Rule-Based,6,73.4,Cancelled
HIST-03571,BLK-03571,COR-041,2026-09-29,20:15,360,AI Optimization Engine,1,90.1,Partial Conflict
HIST-03572,BLK-03572,COR-058,2026-09-22,02:30,60,AI Optimization Engine,0,92.9,Executed Cleanly
HIST-03573,BLK-03573,COR-042,2026-09-11,06:30,180,AI Optimization Engine,1,92.7,Partial Conflict
HIST-03574,BLK-03574,COR-017,2026-09-21,21:30,300,AI Optimization Engine,0,92.1,Executed Cleanly
HIST-03575,BLK-03575,COR-094,2026-09-26,04:45,240,AI Optimization Engine,1,94.6,Partial Conflict
HIST-03576,BLK-03576,COR-024,2026-09-29,03:45,360,Manual Rule-Based,6,75.0,Cancelled
HIST-03577,BLK-03577,COR-093,2026-09-16,07:00,120,Manual Rule-Based,3,60.8,Partial Conflict
HIST-03578,BLK-03578,COR-097,2026-09-22,13:00,360,AI Optimization Engine,0,93.4,Executed Cleanly
HIST-03579,BLK-03579,COR-082,2026-09-15,15:15,180,Manual Rule-Based,6,61.4,Cancelled
HIST-03580,BLK-03580,COR-027,2026-09-16,23:30,60,AI Optimization Engine,0,96.7,Executed Cleanly
HIST-03581,BLK-03581,COR-074,2026-09-11,08:45,60,AI Optimization Engine,0,91.7,Executed Cleanly
HIST-03582,BLK-03582,COR-056,2026-09-10,01:15,300,Manual Rule-Based,6,72.2,Cancelled
HIST-03583,BLK-03583,COR-087,2026-09-12,00:15,180,Manual Rule-Based,8,60.4,Cancelled
HIST-03584,BLK-03584,COR-020,2026-09-27,11:15,360,AI Optimization Engine,1,86.3,Partial Conflict
HIST-03585,BLK-03585,COR-033,2026-09-22,04:15,300,Manual Rule-Based,8,66.6,Cancelled
HIST-03586,BLK-03586,COR-065,2026-09-09,11:45,180,Manual Rule-Based,6,72.2,Cancelled
HIST-03587,BLK-03587,COR-076,2026-09-17,20:00,300,Manual Rule-Based,6,67.6,Cancelled
HIST-03588,BLK-03588,COR-049,2026-09-19,23:45,180,Manual Rule-Based,3,63.9,Partial Conflict
HIST-03589,BLK-03589,COR-083,2026-09-25,23:00,120,Manual Rule-Based,6,67.7,Cancelled
HIST-03590,BLK-03590,COR-061,2026-09-18,13:45,60,Manual Rule-Based,8,68.9,Cancelled
HIST-03591,BLK-03591,COR-075,2026-09-09,15:15,300,Manual Rule-Based,4,63.3,Cancelled
HIST-03592,BLK-03592,COR-043,2026-09-29,19:00,240,AI Optimization Engine,0,90.0,Executed Cleanly
HIST-03593,BLK-03593,COR-056,2026-09-20,23:45,180,AI Optimization Engine,0,95.6,Executed Cleanly
HIST-03594,BLK-03594,COR-040,2026-09-21,13:30,240,Manual Rule-Based,4,70.9,Cancelled
HIST-03595,BLK-03595,COR-001,2026-09-21,03:00,300,AI Optimization Engine,1,91.8,Partial Conflict
HIST-03596,BLK-03596,COR-087,2026-09-18,03:45,120,Manual Rule-Based,8,71.7,Cancelled
HIST-03597,BLK-03597,COR-008,2026-09-21,08:15,240,AI Optimization Engine,1,95.8,Partial Conflict
HIST-03598,BLK-03598,COR-079,2026-09-18,08:45,120,AI Optimization Engine,1,94.4,Partial Conflict
HIST-03599,BLK-03599,COR-047,2026-09-10,04:30,60,AI Optimization Engine,0,92.8,Executed Cleanly
HIST-03600,BLK-03600,COR-057,2026-09-25,14:15,120,AI Optimization Engine,0,85.1,Executed Cleanly
HIST-03601,BLK-03601,COR-095,2026-09-22,19:30,360,AI Optimization Engine,0,96.2,Executed Cleanly
HIST-03602,BLK-03602,COR-041,2026-09-13,16:30,240,Manual Rule-Based,8,60.9,Cancelled
HIST-03603,BLK-03603,COR-032,2026-09-28,23:45,240,AI Optimization Engine,0,89.0,Executed Cleanly
HIST-03604,BLK-03604,COR-022,2026-09-23,14:15,180,AI Optimization Engine,1,92.3,Partial Conflict
HIST-03605,BLK-03605,COR-074,2026-09-09,20:45,180,Manual Rule-Based,4,74.7,Cancelled
HIST-03606,BLK-03606,COR-054,2026-09-21,16:00,360,AI Optimization Engine,0,87.6,Executed Cleanly
HIST-03607,BLK-03607,COR-061,2026-09-16,01:30,180,Manual Rule-Based,7,72.9,Cancelled
HIST-03608,BLK-03608,COR-003,2026-09-17,11:00,60,Manual Rule-Based,7,60.4,Cancelled
HIST-03609,BLK-03609,COR-046,2026-09-17,05:30,360,Manual Rule-Based,5,68.7,Cancelled
HIST-03610,BLK-03610,COR-011,2026-09-24,20:45,240,AI Optimization Engine,0,95.0,Executed Cleanly
HIST-03611,BLK-03611,COR-044,2026-09-12,05:30,60,AI Optimization Engine,1,94.8,Partial Conflict
HIST-03612,BLK-03612,COR-076,2026-09-17,16:15,240,AI Optimization Engine,0,97.1,Executed Cleanly
HIST-03613,BLK-03613,COR-091,2026-09-25,13:45,240,Manual Rule-Based,5,69.1,Cancelled
HIST-03614,BLK-03614,COR-035,2026-09-10,23:00,300,Manual Rule-Based,8,68.9,Cancelled
HIST-03615,BLK-03615,COR-099,2026-09-11,10:45,60,Manual Rule-Based,4,68.2,Cancelled
HIST-03616,BLK-03616,COR-072,2026-09-16,04:00,60,AI Optimization Engine,0,91.2,Executed Cleanly
HIST-03617,BLK-03617,COR-050,2026-09-15,03:45,60,AI Optimization Engine,1,95.5,Partial Conflict
HIST-03618,BLK-03618,COR-040,2026-09-16,16:00,60,AI Optimization Engine,0,91.6,Executed Cleanly
HIST-03619,BLK-03619,COR-049,2026-09-20,08:30,120,AI Optimization Engine,0,95.2,Executed Cleanly
HIST-03620,BLK-03620,COR-041,2026-09-19,22:30,60,AI Optimization Engine,0,94.4,Executed Cleanly
HIST-03621,BLK-03621,COR-068,2026-09-16,08:30,360,AI Optimization Engine,1,91.3,Partial Conflict
HIST-03622,BLK-03622,COR-066,2026-09-15,00:00,300,Manual Rule-Based,4,74.7,Cancelled
HIST-03623,BLK-03623,COR-023,2026-09-15,14:30,240,AI Optimization Engine,1,90.6,Partial Conflict
HIST-03624,BLK-03624,COR-039,2026-09-16,07:00,240,Manual Rule-Based,3,75.0,Partial Conflict
HIST-03625,BLK-03625,COR-016,2026-09-22,00:00,180,Manual Rule-Based,6,67.6,Cancelled
HIST-03626,BLK-03626,COR-014,2026-09-17,06:00,60,Manual Rule-Based,6,73.4,Cancelled
HIST-03627,BLK-03627,COR-014,2026-09-15,14:15,360,AI Optimization Engine,0,91.8,Executed Cleanly
HIST-03628,BLK-03628,COR-068,2026-09-14,03:15,240,Manual Rule-Based,6,73.7,Cancelled
HIST-03629,BLK-03629,COR-049,2026-09-27,10:45,180,Manual Rule-Based,8,75.2,Cancelled
HIST-03630,BLK-03630,COR-003,2026-09-09,00:30,120,AI Optimization Engine,1,87.7,Partial Conflict
HIST-03631,BLK-03631,COR-025,2026-09-13,21:30,240,AI Optimization Engine,0,96.8,Executed Cleanly
HIST-03632,BLK-03632,COR-001,2026-09-10,17:45,300,Manual Rule-Based,6,66.6,Cancelled
HIST-03633,BLK-03633,COR-019,2026-09-28,10:45,60,AI Optimization Engine,1,90.6,Partial Conflict
HIST-03634,BLK-03634,COR-027,2026-09-12,19:30,120,AI Optimization Engine,1,88.1,Partial Conflict
HIST-03635,BLK-03635,COR-016,2026-09-13,07:15,180,AI Optimization Engine,1,85.4,Partial Conflict
HIST-03636,BLK-03636,COR-057,2026-09-27,00:00,300,AI Optimization Engine,0,94.2,Executed Cleanly
HIST-03637,BLK-03637,COR-054,2026-09-15,16:30,300,Manual Rule-Based,8,64.7,Cancelled
HIST-03638,BLK-03638,COR-078,2026-09-27,11:15,120,Manual Rule-Based,4,73.4,Cancelled
HIST-03639,BLK-03639,COR-063,2026-09-09,01:45,60,Manual Rule-Based,4,66.6,Cancelled
HIST-03640,BLK-03640,COR-074,2026-09-11,00:30,360,AI Optimization Engine,1,86.6,Partial Conflict
HIST-03641,BLK-03641,COR-065,2026-09-29,13:00,180,AI Optimization Engine,1,86.6,Partial Conflict
HIST-03642,BLK-03642,COR-052,2026-09-17,15:30,180,Manual Rule-Based,8,72.3,Cancelled
HIST-03643,BLK-03643,COR-060,2026-09-28,17:45,300,Manual Rule-Based,4,62.3,Cancelled
HIST-03644,BLK-03644,COR-094,2026-09-12,17:15,120,AI Optimization Engine,0,85.7,Executed Cleanly
HIST-03645,BLK-03645,COR-011,2026-09-23,15:00,300,AI Optimization Engine,1,95.2,Partial Conflict
HIST-03646,BLK-03646,COR-038,2026-09-17,21:15,360,AI Optimization Engine,1,95.3,Partial Conflict
HIST-03647,BLK-03647,COR-075,2026-09-23,14:15,360,Manual Rule-Based,3,67.4,Partial Conflict
HIST-03648,BLK-03648,COR-026,2026-09-19,04:00,300,AI Optimization Engine,1,93.5,Partial Conflict
HIST-03649,BLK-03649,COR-079,2026-09-23,18:00,240,Manual Rule-Based,4,70.0,Cancelled
HIST-03650,BLK-03650,COR-020,2026-09-13,16:45,180,AI Optimization Engine,1,91.5,Partial Conflict
HIST-03651,BLK-03651,COR-043,2026-09-25,23:45,120,Manual Rule-Based,6,62.3,Cancelled
HIST-03652,BLK-03652,COR-039,2026-09-19,07:15,120,AI Optimization Engine,0,88.3,Executed Cleanly
HIST-03653,BLK-03653,COR-071,2026-09-23,05:45,360,Manual Rule-Based,3,71.9,Partial Conflict
HIST-03654,BLK-03654,COR-084,2026-09-13,11:45,120,Manual Rule-Based,3,69.3,Partial Conflict
HIST-03655,BLK-03655,COR-034,2026-09-18,08:15,180,Manual Rule-Based,7,74.5,Cancelled
HIST-03656,BLK-03656,COR-032,2026-09-26,08:00,60,Manual Rule-Based,7,61.0,Cancelled
HIST-03657,BLK-03657,COR-016,2026-09-18,14:30,240,AI Optimization Engine,1,85.2,Partial Conflict
HIST-03658,BLK-03658,COR-002,2026-09-09,21:15,240,AI Optimization Engine,0,87.2,Executed Cleanly
HIST-03659,BLK-03659,COR-024,2026-09-26,09:45,240,AI Optimization Engine,1,96.4,Partial Conflict
HIST-03660,BLK-03660,COR-002,2026-09-20,17:45,300,Manual Rule-Based,3,73.7,Partial Conflict
HIST-03661,BLK-03661,COR-076,2026-09-19,11:45,60,AI Optimization Engine,1,85.2,Partial Conflict
HIST-03662,BLK-03662,COR-005,2026-09-29,05:15,180,AI Optimization Engine,1,89.3,Partial Conflict
HIST-03663,BLK-03663,COR-032,2026-09-16,21:15,60,Manual Rule-Based,6,61.2,Cancelled
HIST-03664,BLK-03664,COR-055,2026-09-25,03:30,240,Manual Rule-Based,8,65.7,Cancelled
HIST-03665,BLK-03665,COR-028,2026-09-21,07:00,300,Manual Rule-Based,6,70.5,Cancelled
HIST-03666,BLK-03666,COR-052,2026-09-15,22:45,180,Manual Rule-Based,7,67.7,Cancelled
HIST-03667,BLK-03667,COR-020,2026-09-20,23:00,60,AI Optimization Engine,1,85.7,Partial Conflict
HIST-03668,BLK-03668,COR-061,2026-09-15,06:15,300,AI Optimization Engine,0,96.7,Executed Cleanly
HIST-03669,BLK-03669,COR-069,2026-09-11,09:15,360,AI Optimization Engine,1,96.9,Partial Conflict
HIST-03670,BLK-03670,COR-056,2026-09-10,19:30,300,AI Optimization Engine,1,93.2,Partial Conflict
HIST-03671,BLK-03671,COR-033,2026-09-17,08:15,360,Manual Rule-Based,8,67.6,Cancelled
HIST-03672,BLK-03672,COR-058,2026-09-21,05:30,120,Manual Rule-Based,8,74.0,Cancelled
HIST-03673,BLK-03673,COR-052,2026-09-26,15:15,360,Manual Rule-Based,6,66.9,Cancelled
HIST-03674,BLK-03674,COR-071,2026-09-15,09:00,120,AI Optimization Engine,0,85.1,Executed Cleanly
HIST-03675,BLK-03675,COR-066,2026-09-24,00:00,180,Manual Rule-Based,4,65.1,Cancelled
HIST-03676,BLK-03676,COR-060,2026-09-19,20:00,360,AI Optimization Engine,0,85.2,Executed Cleanly
HIST-03677,BLK-03677,COR-089,2026-09-20,16:15,180,Manual Rule-Based,6,67.6,Cancelled
HIST-03678,BLK-03678,COR-084,2026-09-17,04:45,180,AI Optimization Engine,1,87.2,Partial Conflict
HIST-03679,BLK-03679,COR-053,2026-09-14,11:30,180,AI Optimization Engine,1,85.7,Partial Conflict
HIST-03680,BLK-03680,COR-084,2026-09-19,06:00,240,Manual Rule-Based,3,67.7,Partial Conflict
HIST-03681,BLK-03681,COR-047,2026-09-10,13:45,300,AI Optimization Engine,0,89.4,Executed Cleanly
HIST-03682,BLK-03682,COR-065,2026-09-11,07:15,120,AI Optimization Engine,0,93.3,Executed Cleanly
HIST-03683,BLK-03683,COR-061,2026-09-21,09:00,360,AI Optimization Engine,0,93.6,Executed Cleanly
HIST-03684,BLK-03684,COR-062,2026-09-16,23:30,240,Manual Rule-Based,8,63.1,Cancelled
HIST-03685,BLK-03685,COR-100,2026-09-23,14:00,300,Manual Rule-Based,7,71.7,Cancelled
HIST-03686,BLK-03686,COR-032,2026-09-17,22:00,120,Manual Rule-Based,5,75.0,Cancelled
HIST-03687,BLK-03687,COR-087,2026-09-24,21:45,240,AI Optimization Engine,1,97.3,Partial Conflict
HIST-03688,BLK-03688,COR-063,2026-09-22,12:45,120,Manual Rule-Based,5,67.2,Cancelled
HIST-03689,BLK-03689,COR-072,2026-09-12,19:30,180,Manual Rule-Based,3,66.3,Partial Conflict
HIST-03690,BLK-03690,COR-062,2026-09-16,17:00,240,Manual Rule-Based,7,67.3,Cancelled
HIST-03691,BLK-03691,COR-091,2026-09-10,02:00,60,AI Optimization Engine,1,93.7,Partial Conflict
HIST-03692,BLK-03692,COR-054,2026-09-23,08:15,300,AI Optimization Engine,0,96.8,Executed Cleanly
HIST-03693,BLK-03693,COR-029,2026-09-25,13:45,240,Manual Rule-Based,6,62.5,Cancelled
HIST-03694,BLK-03694,COR-010,2026-09-17,16:45,120,Manual Rule-Based,5,73.9,Cancelled
HIST-03695,BLK-03695,COR-005,2026-09-11,19:15,60,Manual Rule-Based,6,69.3,Cancelled
HIST-03696,BLK-03696,COR-067,2026-09-18,12:15,300,Manual Rule-Based,8,61.4,Cancelled
HIST-03697,BLK-03697,COR-093,2026-09-16,05:00,240,AI Optimization Engine,1,91.0,Partial Conflict
HIST-03698,BLK-03698,COR-056,2026-09-10,02:00,240,Manual Rule-Based,3,62.4,Partial Conflict
HIST-03699,BLK-03699,COR-079,2026-09-16,02:45,180,Manual Rule-Based,7,68.9,Cancelled
HIST-03700,BLK-03700,COR-080,2026-09-22,19:30,360,AI Optimization Engine,0,96.3,Executed Cleanly
HIST-03701,BLK-03701,COR-058,2026-09-25,11:15,360,AI Optimization Engine,1,85.2,Partial Conflict
HIST-03702,BLK-03702,COR-051,2026-09-20,11:30,60,AI Optimization Engine,0,88.7,Executed Cleanly
HIST-03703,BLK-03703,COR-096,2026-09-24,10:30,240,AI Optimization Engine,0,88.4,Executed Cleanly
HIST-03704,BLK-03704,COR-003,2026-09-11,12:15,300,AI Optimization Engine,0,91.7,Executed Cleanly
HIST-03705,BLK-03705,COR-030,2026-09-28,20:00,300,AI Optimization Engine,1,94.5,Partial Conflict
HIST-03706,BLK-03706,COR-050,2026-09-10,04:45,300,AI Optimization Engine,1,96.0,Partial Conflict
HIST-03707,BLK-03707,COR-078,2026-09-25,15:45,240,Manual Rule-Based,6,71.7,Cancelled
HIST-03708,BLK-03708,COR-067,2026-09-24,08:45,300,Manual Rule-Based,4,66.7,Cancelled
HIST-03709,BLK-03709,COR-014,2026-09-24,14:15,360,AI Optimization Engine,1,88.9,Partial Conflict
HIST-03710,BLK-03710,COR-077,2026-09-27,12:15,360,AI Optimization Engine,0,85.0,Executed Cleanly
HIST-03711,BLK-03711,COR-006,2026-09-13,07:15,240,Manual Rule-Based,3,73.2,Partial Conflict
HIST-03712,BLK-03712,COR-045,2026-09-23,04:00,120,AI Optimization Engine,0,87.5,Executed Cleanly
HIST-03713,BLK-03713,COR-052,2026-09-11,18:45,240,Manual Rule-Based,7,72.8,Cancelled
HIST-03714,BLK-03714,COR-028,2026-09-12,08:15,60,Manual Rule-Based,6,73.1,Cancelled
HIST-03715,BLK-03715,COR-034,2026-09-26,09:00,60,AI Optimization Engine,1,96.7,Partial Conflict
HIST-03716,BLK-03716,COR-076,2026-09-23,07:30,360,AI Optimization Engine,0,90.2,Executed Cleanly
HIST-03717,BLK-03717,COR-078,2026-09-19,01:30,240,Manual Rule-Based,7,64.4,Cancelled
HIST-03718,BLK-03718,COR-096,2026-09-22,22:00,240,AI Optimization Engine,1,95.4,Partial Conflict
HIST-03719,BLK-03719,COR-058,2026-09-19,18:30,60,Manual Rule-Based,3,74.8,Partial Conflict
HIST-03720,BLK-03720,COR-071,2026-09-24,05:30,120,Manual Rule-Based,8,73.1,Cancelled
HIST-03721,BLK-03721,COR-058,2026-09-13,12:00,300,Manual Rule-Based,5,66.9,Cancelled
HIST-03722,BLK-03722,COR-059,2026-09-23,04:45,180,AI Optimization Engine,0,91.8,Executed Cleanly
HIST-03723,BLK-03723,COR-079,2026-09-23,17:15,360,AI Optimization Engine,0,90.8,Executed Cleanly
HIST-03724,BLK-03724,COR-024,2026-09-12,11:00,300,AI Optimization Engine,0,92.7,Executed Cleanly
HIST-03725,BLK-03725,COR-031,2026-09-10,12:15,360,Manual Rule-Based,3,62.3,Partial Conflict
HIST-03726,BLK-03726,COR-036,2026-09-20,11:15,180,Manual Rule-Based,6,75.2,Cancelled
HIST-03727,BLK-03727,COR-014,2026-09-23,01:00,360,AI Optimization Engine,1,89.3,Partial Conflict
HIST-03728,BLK-03728,COR-065,2026-09-12,12:00,360,AI Optimization Engine,1,92.7,Partial Conflict
HIST-03729,BLK-03729,COR-037,2026-09-25,04:15,300,Manual Rule-Based,7,74.1,Cancelled
HIST-03730,BLK-03730,COR-025,2026-09-16,23:45,120,AI Optimization Engine,1,93.9,Partial Conflict
HIST-03731,BLK-03731,COR-089,2026-09-17,11:45,60,Manual Rule-Based,7,65.4,Cancelled
HIST-03732,BLK-03732,COR-029,2026-09-28,18:15,240,Manual Rule-Based,5,61.0,Cancelled
HIST-03733,BLK-03733,COR-051,2026-09-29,07:15,60,Manual Rule-Based,3,63.4,Partial Conflict
HIST-03734,BLK-03734,COR-028,2026-09-13,19:00,240,Manual Rule-Based,3,60.6,Partial Conflict
HIST-03735,BLK-03735,COR-048,2026-09-16,19:15,240,AI Optimization Engine,1,94.6,Partial Conflict
HIST-03736,BLK-03736,COR-087,2026-09-22,20:45,240,Manual Rule-Based,7,62.6,Cancelled
HIST-03737,BLK-03737,COR-028,2026-09-18,17:45,240,Manual Rule-Based,3,64.3,Partial Conflict
HIST-03738,BLK-03738,COR-089,2026-09-25,18:30,240,AI Optimization Engine,1,93.6,Partial Conflict
HIST-03739,BLK-03739,COR-100,2026-09-09,10:00,60,Manual Rule-Based,5,67.5,Cancelled
HIST-03740,BLK-03740,COR-098,2026-09-19,17:45,300,Manual Rule-Based,6,61.3,Cancelled
HIST-03741,BLK-03741,COR-014,2026-09-25,15:45,120,Manual Rule-Based,5,62.6,Cancelled
HIST-03742,BLK-03742,COR-016,2026-09-27,02:45,240,Manual Rule-Based,7,68.3,Cancelled
HIST-03743,BLK-03743,COR-033,2026-09-26,17:45,180,AI Optimization Engine,1,87.1,Partial Conflict
HIST-03744,BLK-03744,COR-032,2026-09-27,17:30,180,AI Optimization Engine,1,91.4,Partial Conflict
HIST-03745,BLK-03745,COR-050,2026-09-09,12:45,180,AI Optimization Engine,0,87.5,Executed Cleanly
HIST-03746,BLK-03746,COR-048,2026-09-25,09:00,60,Manual Rule-Based,3,69.4,Partial Conflict
HIST-03747,BLK-03747,COR-004,2026-09-14,22:15,240,Manual Rule-Based,6,60.4,Cancelled
HIST-03748,BLK-03748,COR-062,2026-09-19,15:45,180,Manual Rule-Based,4,73.9,Cancelled
HIST-03749,BLK-03749,COR-081,2026-09-14,05:45,120,Manual Rule-Based,5,64.0,Cancelled
HIST-03750,BLK-03750,COR-086,2026-09-18,08:15,240,Manual Rule-Based,7,62.4,Cancelled
HIST-03751,BLK-03751,COR-067,2026-09-09,01:45,120,Manual Rule-Based,5,64.2,Cancelled
HIST-03752,BLK-03752,COR-052,2026-09-15,07:00,300,AI Optimization Engine,0,86.9,Executed Cleanly
HIST-03753,BLK-03753,COR-064,2026-09-19,18:45,120,AI Optimization Engine,0,88.6,Executed Cleanly
HIST-03754,BLK-03754,COR-011,2026-09-22,08:00,300,Manual Rule-Based,6,70.6,Cancelled
HIST-03755,BLK-03755,COR-095,2026-09-14,06:00,300,Manual Rule-Based,7,70.2,Cancelled
HIST-03756,BLK-03756,COR-004,2026-09-22,17:30,60,AI Optimization Engine,1,94.8,Partial Conflict
HIST-03757,BLK-03757,COR-088,2026-09-13,00:45,240,AI Optimization Engine,1,97.5,Partial Conflict
HIST-03758,BLK-03758,COR-043,2026-09-17,19:45,360,Manual Rule-Based,6,69.7,Cancelled
