block_window_id,corridor_id,block_date,window_start,window_end,available_duration_min,availability_status,source
COA-00958,COR-086,2026-09-27,07:00,09:00,120,Reserved,AI Predicted Margin
COA-00959,COR-012,2026-09-11,16:00,19:00,180,Occupied by Freight,COA System Feed
COA-00960,COR-010,2026-09-25,03:00,06:00,180,Blocked for Track Machine,Division Manual Entry
COA-00961,COR-044,2026-09-24,11:00,15:00,240,Available,COA System Feed
COA-00962,COR-014,2026-09-12,18:00,20:00,120,Occupied by Freight,Division Manual Entry
COA-00963,COR-003,2026-09-24,16:00,20:00,240,Occupied by Freight,COA System Feed
COA-00964,COR-030,2026-09-29,05:00,09:00,240,Reserved,Division Manual Entry
COA-00965,COR-049,2026-09-26,10:00,12:00,120,Blocked for Track Machine,Division Manual Entry
COA-00966,COR-024,2026-09-18,19:00,22:00,180,Reserved,AI Predicted Margin
COA-00967,COR-054,2026-09-27,07:00,09:00,120,Available,AI Predicted Margin
COA-00968,COR-043,2026-09-22,02:00,06:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00969,COR-076,2026-09-29,19:00,23:00,240,Blocked for Track Machine,Division Manual Entry
COA-00970,COR-048,2026-09-26,05:00,08:00,180,Available,AI Predicted Margin
COA-00971,COR-080,2026-09-24,01:00,03:00,120,Blocked for Track Machine,AI Predicted Margin
COA-00972,COR-035,2026-09-09,04:00,06:00,120,Available,Division Manual Entry
COA-00973,COR-016,2026-09-24,09:00,11:00,120,Blocked for Track Machine,COA System Feed
COA-00974,COR-013,2026-09-20,17:00,21:00,240,Available,COA System Feed
COA-00975,COR-041,2026-09-19,15:00,17:00,120,Available,AI Predicted Margin
COA-00976,COR-094,2026-09-13,02:00,05:00,180,Reserved,Division Manual Entry
COA-00977,COR-085,2026-09-18,08:00,12:00,240,Available,COA System Feed
COA-00978,COR-093,2026-09-10,08:00,12:00,240,Reserved,AI Predicted Margin
COA-00979,COR-012,2026-09-14,11:00,13:00,120,Blocked for Track Machine,COA System Feed
COA-00980,COR-058,2026-09-14,04:00,06:00,120,Blocked for Track Machine,Division Manual Entry
COA-00981,COR-100,2026-09-20,05:00,09:00,240,Available,COA System Feed
COA-00982,COR-023,2026-09-19,18:00,20:00,120,Occupied by Freight,COA System Feed
COA-00983,COR-090,2026-09-28,00:00,02:00,120,Available,AI Predicted Margin
COA-00984,COR-037,2026-09-12,11:00,15:00,240,Blocked for Track Machine,AI Predicted Margin
COA-00985,COR-018,2026-09-14,18:00,20:00,120,Available,AI Predicted Margin
COA-00986,COR-034,2026-09-19,09:00,13:00,240,Blocked for Track Machine,COA System Feed
COA-00987,COR-045,2026-09-09,01:00,04:00,180,Available,Division Manual Entry
COA-00988,COR-008,2026-09-11,19:00,23:00,240,Available,COA System Feed
COA-00989,COR-069,2026-09-26,16:00,20:00,240,Reserved,AI Predicted Margin
COA-00990,COR-093,2026-09-16,09:00,11:00,120,Occupied by Freight,COA System Feed
COA-00991,COR-050,2026-09-11,00:00,02:00,120,Occupied by Freight,Division Manual Entry
COA-00992,COR-024,2026-09-10,13:00,16:00,180,Blocked for Track Machine,AI Predicted Margin
COA-00993,COR-065,2026-09-18,07:00,11:00,240,Occupied by Freight,AI Predicted Margin
COA-00994,COR-062,2026-09-16,07:00,10:00,180,Blocked for Track Machine,COA System Feed
COA-00995,COR-055,2026-09-23,08:00,10:00,120,Available,COA System Feed
COA-00996,COR-007,2026-09-20,01:00,04:00,180,Blocked for Track Machine,Division Manual Entry
COA-00997,COR-081,2026-09-29,04:00,07:00,180,Available,Division Manual Entry
COA-00998,COR-022,2026-09-13,12:00,15:00,180,Blocked for Track Machine,Division Manual Entry
COA-00999,COR-064,2026-09-25,11:00,13:00,120,Reserved,COA System Feed
COA-01000,COR-029,2026-09-28,00:00,04:00,240,Blocked for Track Machine,Division Manual Entry
COA-01001,COR-011,2026-09-21,03:00,05:00,120,Blocked for Track Machine,Division Manual Entry
COA-01002,COR-020,2026-09-23,13:00,17:00,240,Reserved,AI Predicted Margin
COA-01003,COR-031,2026-09-24,12:00,16:00,240,Available,COA System Feed
COA-01004,COR-010,2026-09-18,00:00,03:00,180,Occupied by Freight,AI Predicted Margin
COA-01005,COR-019,2026-09-25,17:00,19:00,120,Blocked for Track Machine,Division Manual Entry
COA-01006,COR-027,2026-09-10,16:00,20:00,240,Occupied by Freight,AI Predicted Margin
COA-01007,COR-052,2026-09-14,18:00,20:00,120,Blocked for Track Machine,COA System Feed
COA-01008,COR-006,2026-09-26,10:00,13:00,180,Reserved,AI Predicted Margin
COA-01009,COR-048,2026-09-13,18:00,21:00,180,Available,Division Manual Entry
COA-01010,COR-058,2026-09-19,11:00,15:00,240,Available,Division Manual Entry
COA-01011,COR-005,2026-09-11,18:00,22:00,240,Occupied by Freight,COA System Feed
COA-01012,COR-044,2026-09-13,16:00,20:00,240,Occupied by Freight,COA System Feed
COA-01013,COR-030,2026-09-13,19:00,21:00,120,Blocked for Track Machine,Division Manual Entry
COA-01014,COR-083,2026-09-27,17:00,20:00,180,Available,Division Manual Entry
COA-01015,COR-070,2026-09-10,15:00,17:00,120,Reserved,Division Manual Entry
COA-01016,COR-053,2026-09-18,04:00,08:00,240,Occupied by Freight,COA System Feed
COA-01017,COR-027,2026-09-14,08:00,10:00,120,Reserved,COA System Feed
COA-01018,COR-065,2026-09-23,14:00,17:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01019,COR-080,2026-09-29,12:00,14:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01020,COR-082,2026-09-17,20:00,23:00,180,Reserved,AI Predicted Margin
COA-01021,COR-073,2026-09-13,02:00,05:00,180,Available,COA System Feed
COA-01022,COR-019,2026-09-17,08:00,10:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01023,COR-034,2026-09-10,06:00,09:00,180,Reserved,COA System Feed
COA-01024,COR-044,2026-09-24,03:00,05:00,120,Occupied by Freight,COA System Feed
COA-01025,COR-028,2026-09-19,03:00,05:00,120,Occupied by Freight,Division Manual Entry
COA-01026,COR-085,2026-09-24,20:00,22:00,120,Reserved,AI Predicted Margin
COA-01027,COR-030,2026-09-26,06:00,10:00,240,Occupied by Freight,Division Manual Entry
COA-01028,COR-099,2026-09-20,03:00,06:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01029,COR-077,2026-09-19,02:00,05:00,180,Reserved,AI Predicted Margin
COA-01030,COR-048,2026-09-18,03:00,06:00,180,Reserved,AI Predicted Margin
COA-01031,COR-012,2026-09-17,05:00,08:00,180,Available,Division Manual Entry
COA-01032,COR-034,2026-09-11,08:00,12:00,240,Available,AI Predicted Margin
COA-01033,COR-082,2026-09-26,05:00,09:00,240,Occupied by Freight,COA System Feed
COA-01034,COR-015,2026-09-12,10:00,14:00,240,Reserved,AI Predicted Margin
COA-01035,COR-056,2026-09-21,05:00,09:00,240,Occupied by Freight,COA System Feed
COA-01036,COR-060,2026-09-25,01:00,04:00,180,Blocked for Track Machine,Division Manual Entry
COA-01037,COR-053,2026-09-18,07:00,09:00,120,Reserved,Division Manual Entry
COA-01038,COR-095,2026-09-23,16:00,19:00,180,Available,AI Predicted Margin
COA-01039,COR-077,2026-09-13,12:00,16:00,240,Blocked for Track Machine,Division Manual Entry
COA-01040,COR-031,2026-09-26,16:00,20:00,240,Blocked for Track Machine,Division Manual Entry
COA-01041,COR-042,2026-09-17,01:00,03:00,120,Blocked for Track Machine,Division Manual Entry
COA-01042,COR-077,2026-09-21,09:00,11:00,120,Available,COA System Feed
COA-01043,COR-046,2026-09-15,00:00,02:00,120,Reserved,Division Manual Entry
COA-01044,COR-074,2026-09-19,15:00,18:00,180,Occupied by Freight,COA System Feed
COA-01045,COR-100,2026-09-21,09:00,13:00,240,Occupied by Freight,COA System Feed
COA-01046,COR-097,2026-09-26,18:00,20:00,120,Available,Division Manual Entry
COA-01047,COR-094,2026-09-28,14:00,18:00,240,Occupied by Freight,Division Manual Entry
COA-01048,COR-070,2026-09-27,08:00,11:00,180,Blocked for Track Machine,Division Manual Entry
COA-01049,COR-085,2026-09-23,17:00,19:00,120,Available,AI Predicted Margin
COA-01050,COR-028,2026-09-09,00:00,03:00,180,Reserved,AI Predicted Margin
COA-01051,COR-072,2026-09-12,00:00,02:00,120,Occupied by Freight,COA System Feed
COA-01052,COR-065,2026-09-12,11:00,13:00,120,Reserved,AI Predicted Margin
COA-01053,COR-054,2026-09-28,05:00,09:00,240,Available,Division Manual Entry
COA-01054,COR-099,2026-09-17,09:00,12:00,180,Available,AI Predicted Margin
COA-01055,COR-039,2026-09-27,00:00,03:00,180,Occupied by Freight,AI Predicted Margin
COA-01056,COR-096,2026-09-17,09:00,13:00,240,Available,AI Predicted Margin
COA-01057,COR-032,2026-09-23,02:00,05:00,180,Available,COA System Feed
COA-01058,COR-096,2026-09-23,03:00,06:00,180,Available,Division Manual Entry
COA-01059,COR-011,2026-09-19,05:00,07:00,120,Reserved,Division Manual Entry
COA-01060,COR-087,2026-09-17,04:00,07:00,180,Reserved,Division Manual Entry
COA-01061,COR-046,2026-09-19,17:00,20:00,180,Blocked for Track Machine,COA System Feed
COA-01062,COR-010,2026-09-27,16:00,18:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01063,COR-083,2026-09-29,07:00,10:00,180,Available,COA System Feed
COA-01064,COR-021,2026-09-14,04:00,08:00,240,Reserved,COA System Feed
COA-01065,COR-019,2026-09-26,00:00,02:00,120,Occupied by Freight,AI Predicted Margin
COA-01066,COR-045,2026-09-22,08:00,12:00,240,Blocked for Track Machine,COA System Feed
COA-01067,COR-071,2026-09-13,11:00,15:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01068,COR-071,2026-09-15,04:00,07:00,180,Blocked for Track Machine,Division Manual Entry
COA-01069,COR-022,2026-09-13,14:00,17:00,180,Blocked for Track Machine,Division Manual Entry
COA-01070,COR-009,2026-09-17,03:00,05:00,120,Available,COA System Feed
COA-01071,COR-025,2026-09-19,02:00,04:00,120,Available,COA System Feed
COA-01072,COR-007,2026-09-17,03:00,05:00,120,Available,AI Predicted Margin
COA-01073,COR-084,2026-09-11,00:00,03:00,180,Occupied by Freight,COA System Feed
COA-01074,COR-053,2026-09-10,09:00,13:00,240,Blocked for Track Machine,Division Manual Entry
COA-01075,COR-003,2026-09-12,00:00,02:00,120,Available,Division Manual Entry
COA-01076,COR-004,2026-09-15,05:00,07:00,120,Blocked for Track Machine,Division Manual Entry
COA-01077,COR-028,2026-09-14,16:00,18:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01078,COR-020,2026-09-25,08:00,10:00,120,Blocked for Track Machine,Division Manual Entry
COA-01079,COR-087,2026-09-25,19:00,22:00,180,Occupied by Freight,AI Predicted Margin
COA-01080,COR-071,2026-09-22,07:00,09:00,120,Blocked for Track Machine,COA System Feed
COA-01081,COR-036,2026-09-10,15:00,18:00,180,Reserved,Division Manual Entry
COA-01082,COR-031,2026-09-26,08:00,12:00,240,Occupied by Freight,COA System Feed
COA-01083,COR-083,2026-09-25,13:00,17:00,240,Occupied by Freight,Division Manual Entry
COA-01084,COR-091,2026-09-18,07:00,11:00,240,Available,Division Manual Entry
COA-01085,COR-057,2026-09-18,02:00,04:00,120,Blocked for Track Machine,COA System Feed
COA-01086,COR-040,2026-09-16,12:00,16:00,240,Blocked for Track Machine,COA System Feed
COA-01087,COR-028,2026-09-21,05:00,08:00,180,Occupied by Freight,Division Manual Entry
COA-01088,COR-011,2026-09-10,16:00,18:00,120,Available,COA System Feed
COA-01089,COR-026,2026-09-23,06:00,08:00,120,Reserved,COA System Feed
COA-01090,COR-004,2026-09-17,05:00,08:00,180,Blocked for Track Machine,Division Manual Entry
COA-01091,COR-013,2026-09-12,18:00,21:00,180,Occupied by Freight,AI Predicted Margin
COA-01092,COR-049,2026-09-26,13:00,16:00,180,Available,COA System Feed
COA-01093,COR-049,2026-09-14,12:00,14:00,120,Reserved,COA System Feed
COA-01094,COR-100,2026-09-27,07:00,10:00,180,Blocked for Track Machine,Division Manual Entry
COA-01095,COR-056,2026-09-28,11:00,14:00,180,Reserved,Division Manual Entry
COA-01096,COR-054,2026-09-23,12:00,15:00,180,Blocked for Track Machine,COA System Feed
COA-01097,COR-081,2026-09-14,01:00,05:00,240,Blocked for Track Machine,COA System Feed
COA-01098,COR-014,2026-09-17,07:00,11:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01099,COR-089,2026-09-15,12:00,14:00,120,Available,AI Predicted Margin
COA-01100,COR-021,2026-09-26,09:00,12:00,180,Reserved,AI Predicted Margin
COA-01101,COR-087,2026-09-21,15:00,19:00,240,Available,AI Predicted Margin
COA-01102,COR-019,2026-09-15,10:00,13:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01103,COR-043,2026-09-19,17:00,20:00,180,Available,AI Predicted Margin
COA-01104,COR-087,2026-09-19,10:00,13:00,180,Reserved,AI Predicted Margin
COA-01105,COR-041,2026-09-19,05:00,07:00,120,Reserved,Division Manual Entry
COA-01106,COR-024,2026-09-17,19:00,23:00,240,Available,AI Predicted Margin
COA-01107,COR-100,2026-09-10,07:00,10:00,180,Available,COA System Feed
COA-01108,COR-063,2026-09-10,12:00,16:00,240,Blocked for Track Machine,COA System Feed
COA-01109,COR-042,2026-09-12,01:00,03:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01110,COR-065,2026-09-15,13:00,16:00,180,Blocked for Track Machine,Division Manual Entry
COA-01111,COR-038,2026-09-16,01:00,03:00,120,Reserved,Division Manual Entry
COA-01112,COR-099,2026-09-11,10:00,12:00,120,Blocked for Track Machine,COA System Feed
COA-01113,COR-038,2026-09-25,03:00,07:00,240,Occupied by Freight,AI Predicted Margin
COA-01114,COR-073,2026-09-16,15:00,18:00,180,Occupied by Freight,Division Manual Entry
COA-01115,COR-012,2026-09-15,08:00,11:00,180,Available,AI Predicted Margin
COA-01116,COR-089,2026-09-13,03:00,05:00,120,Blocked for Track Machine,COA System Feed
COA-01117,COR-015,2026-09-19,02:00,06:00,240,Reserved,Division Manual Entry
COA-01118,COR-082,2026-09-27,04:00,07:00,180,Occupied by Freight,Division Manual Entry
COA-01119,COR-069,2026-09-20,18:00,20:00,120,Occupied by Freight,COA System Feed
COA-01120,COR-051,2026-09-13,03:00,07:00,240,Available,Division Manual Entry
COA-01121,COR-044,2026-09-24,12:00,16:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01122,COR-065,2026-09-15,00:00,04:00,240,Available,Division Manual Entry
COA-01123,COR-033,2026-09-27,14:00,17:00,180,Reserved,COA System Feed
COA-01124,COR-074,2026-09-27,03:00,07:00,240,Blocked for Track Machine,Division Manual Entry
COA-01125,COR-012,2026-09-23,16:00,19:00,180,Available,COA System Feed
COA-01126,COR-078,2026-09-26,19:00,23:00,240,Occupied by Freight,COA System Feed
COA-01127,COR-097,2026-09-15,19:00,22:00,180,Available,AI Predicted Margin
COA-01128,COR-084,2026-09-10,14:00,17:00,180,Reserved,AI Predicted Margin
COA-01129,COR-014,2026-09-21,20:00,23:00,180,Occupied by Freight,AI Predicted Margin
COA-01130,COR-097,2026-09-11,16:00,20:00,240,Occupied by Freight,AI Predicted Margin
COA-01131,COR-062,2026-09-16,15:00,18:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01132,COR-027,2026-09-28,16:00,18:00,120,Available,COA System Feed
COA-01133,COR-020,2026-09-15,04:00,06:00,120,Reserved,COA System Feed
COA-01134,COR-022,2026-09-24,18:00,20:00,120,Available,Division Manual Entry
COA-01135,COR-011,2026-09-09,10:00,13:00,180,Occupied by Freight,COA System Feed
COA-01136,COR-085,2026-09-26,04:00,08:00,240,Occupied by Freight,COA System Feed
COA-01137,COR-026,2026-09-14,07:00,09:00,120,Available,COA System Feed
COA-01138,COR-076,2026-09-17,04:00,07:00,180,Blocked for Track Machine,Division Manual Entry
COA-01139,COR-015,2026-09-10,13:00,15:00,120,Reserved,AI Predicted Margin
COA-01140,COR-041,2026-09-26,20:00,22:00,120,Available,AI Predicted Margin
COA-01141,COR-030,2026-09-18,13:00,16:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01142,COR-015,2026-09-17,05:00,07:00,120,Occupied by Freight,AI Predicted Margin
COA-01143,COR-041,2026-09-21,06:00,08:00,120,Reserved,COA System Feed
COA-01144,COR-064,2026-09-15,17:00,21:00,240,Reserved,COA System Feed
COA-01145,COR-070,2026-09-17,14:00,17:00,180,Available,Division Manual Entry
COA-01146,COR-070,2026-09-28,11:00,14:00,180,Occupied by Freight,Division Manual Entry
COA-01147,COR-009,2026-09-19,18:00,21:00,180,Occupied by Freight,COA System Feed
COA-01148,COR-031,2026-09-12,05:00,07:00,120,Occupied by Freight,COA System Feed
COA-01149,COR-023,2026-09-19,08:00,10:00,120,Occupied by Freight,COA System Feed
COA-01150,COR-033,2026-09-12,15:00,17:00,120,Occupied by Freight,Division Manual Entry
COA-01151,COR-024,2026-09-17,00:00,02:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01152,COR-040,2026-09-11,18:00,20:00,120,Occupied by Freight,Division Manual Entry
COA-01153,COR-085,2026-09-20,17:00,20:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01154,COR-097,2026-09-23,03:00,06:00,180,Reserved,AI Predicted Margin
COA-01155,COR-024,2026-09-10,14:00,16:00,120,Reserved,Division Manual Entry
COA-01156,COR-056,2026-09-09,11:00,15:00,240,Occupied by Freight,Division Manual Entry
COA-01157,COR-001,2026-09-15,04:00,08:00,240,Occupied by Freight,Division Manual Entry
COA-01158,COR-013,2026-09-27,14:00,17:00,180,Occupied by Freight,AI Predicted Margin
COA-01159,COR-092,2026-09-27,05:00,08:00,180,Available,AI Predicted Margin
COA-01160,COR-034,2026-09-27,06:00,08:00,120,Available,Division Manual Entry
COA-01161,COR-077,2026-09-21,02:00,04:00,120,Reserved,AI Predicted Margin
COA-01162,COR-077,2026-09-20,17:00,21:00,240,Occupied by Freight,Division Manual Entry
COA-01163,COR-081,2026-09-27,16:00,19:00,180,Occupied by Freight,AI Predicted Margin
COA-01164,COR-033,2026-09-18,13:00,16:00,180,Occupied by Freight,AI Predicted Margin
COA-01165,COR-068,2026-09-26,15:00,19:00,240,Reserved,COA System Feed
COA-01166,COR-050,2026-09-13,19:00,22:00,180,Occupied by Freight,COA System Feed
COA-01167,COR-010,2026-09-23,00:00,04:00,240,Available,Division Manual Entry
COA-01168,COR-080,2026-09-16,11:00,15:00,240,Blocked for Track Machine,COA System Feed
COA-01169,COR-046,2026-09-17,06:00,08:00,120,Occupied by Freight,Division Manual Entry
COA-01170,COR-020,2026-09-17,14:00,17:00,180,Occupied by Freight,Division Manual Entry
COA-01171,COR-051,2026-09-27,01:00,05:00,240,Available,Division Manual Entry
COA-01172,COR-029,2026-09-13,13:00,17:00,240,Available,Division Manual Entry
COA-01173,COR-057,2026-09-11,06:00,10:00,240,Occupied by Freight,AI Predicted Margin
COA-01174,COR-052,2026-09-10,05:00,07:00,120,Blocked for Track Machine,COA System Feed
COA-01175,COR-002,2026-09-15,14:00,17:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01176,COR-077,2026-09-15,06:00,08:00,120,Reserved,COA System Feed
COA-01177,COR-072,2026-09-23,20:00,23:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01178,COR-092,2026-09-29,12:00,15:00,180,Occupied by Freight,AI Predicted Margin
COA-01179,COR-009,2026-09-09,03:00,06:00,180,Occupied by Freight,Division Manual Entry
COA-01180,COR-069,2026-09-15,03:00,05:00,120,Blocked for Track Machine,Division Manual Entry
COA-01181,COR-049,2026-09-24,08:00,10:00,120,Available,COA System Feed
COA-01182,COR-063,2026-09-20,13:00,16:00,180,Reserved,Division Manual Entry
COA-01183,COR-089,2026-09-29,12:00,16:00,240,Occupied by Freight,Division Manual Entry
COA-01184,COR-068,2026-09-27,05:00,08:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01185,COR-090,2026-09-23,13:00,15:00,120,Available,AI Predicted Margin
COA-01186,COR-006,2026-09-13,02:00,06:00,240,Available,COA System Feed
COA-01187,COR-026,2026-09-29,19:00,23:00,240,Available,COA System Feed
COA-01188,COR-081,2026-09-26,14:00,16:00,120,Occupied by Freight,Division Manual Entry
COA-01189,COR-088,2026-09-14,13:00,16:00,180,Available,COA System Feed
COA-01190,COR-065,2026-09-09,12:00,14:00,120,Blocked for Track Machine,COA System Feed
COA-01191,COR-008,2026-09-27,16:00,19:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01192,COR-034,2026-09-24,12:00,15:00,180,Reserved,AI Predicted Margin
COA-01193,COR-080,2026-09-18,08:00,12:00,240,Reserved,AI Predicted Margin
COA-01194,COR-057,2026-09-26,17:00,19:00,120,Occupied by Freight,COA System Feed
COA-01195,COR-045,2026-09-16,01:00,05:00,240,Blocked for Track Machine,Division Manual Entry
COA-01196,COR-014,2026-09-22,17:00,19:00,120,Blocked for Track Machine,COA System Feed
COA-01197,COR-049,2026-09-28,02:00,05:00,180,Blocked for Track Machine,COA System Feed
COA-01198,COR-006,2026-09-24,11:00,13:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01199,COR-067,2026-09-25,08:00,11:00,180,Occupied by Freight,Division Manual Entry
COA-01200,COR-066,2026-09-18,08:00,11:00,180,Available,COA System Feed
COA-01201,COR-091,2026-09-16,13:00,17:00,240,Occupied by Freight,Division Manual Entry
COA-01202,COR-097,2026-09-15,11:00,14:00,180,Available,AI Predicted Margin
COA-01203,COR-010,2026-09-26,00:00,03:00,180,Blocked for Track Machine,COA System Feed
COA-01204,COR-086,2026-09-16,03:00,06:00,180,Reserved,Division Manual Entry
COA-01205,COR-076,2026-09-28,19:00,23:00,240,Occupied by Freight,AI Predicted Margin
COA-01206,COR-018,2026-09-17,19:00,23:00,240,Available,AI Predicted Margin
COA-01207,COR-062,2026-09-09,20:00,23:00,180,Reserved,AI Predicted Margin
COA-01208,COR-079,2026-09-25,02:00,04:00,120,Reserved,COA System Feed
COA-01209,COR-052,2026-09-11,03:00,06:00,180,Available,Division Manual Entry
COA-01210,COR-047,2026-09-27,10:00,13:00,180,Blocked for Track Machine,Division Manual Entry
COA-01211,COR-093,2026-09-22,06:00,10:00,240,Available,Division Manual Entry
COA-01212,COR-063,2026-09-29,00:00,03:00,180,Available,COA System Feed
COA-01213,COR-054,2026-09-18,02:00,05:00,180,Blocked for Track Machine,COA System Feed
COA-01214,COR-068,2026-09-25,03:00,05:00,120,Reserved,AI Predicted Margin
COA-01215,COR-047,2026-09-28,00:00,02:00,120,Blocked for Track Machine,COA System Feed
COA-01216,COR-064,2026-09-22,20:00,23:00,180,Available,AI Predicted Margin
COA-01217,COR-084,2026-09-23,15:00,18:00,180,Available,AI Predicted Margin
COA-01218,COR-045,2026-09-24,19:00,21:00,120,Reserved,Division Manual Entry
COA-01219,COR-009,2026-09-15,15:00,18:00,180,Blocked for Track Machine,Division Manual Entry
COA-01220,COR-070,2026-09-21,07:00,10:00,180,Occupied by Freight,AI Predicted Margin
COA-01221,COR-031,2026-09-29,08:00,10:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01222,COR-023,2026-09-12,16:00,20:00,240,Reserved,AI Predicted Margin
COA-01223,COR-002,2026-09-22,00:00,03:00,180,Blocked for Track Machine,Division Manual Entry
COA-01224,COR-024,2026-09-21,04:00,07:00,180,Blocked for Track Machine,COA System Feed
COA-01225,COR-019,2026-09-24,07:00,11:00,240,Reserved,AI Predicted Margin
COA-01226,COR-032,2026-09-23,05:00,07:00,120,Available,Division Manual Entry
COA-01227,COR-063,2026-09-12,13:00,16:00,180,Occupied by Freight,COA System Feed
COA-01228,COR-077,2026-09-23,18:00,20:00,120,Reserved,AI Predicted Margin
COA-01229,COR-008,2026-09-24,15:00,17:00,120,Reserved,COA System Feed
COA-01230,COR-079,2026-09-23,01:00,05:00,240,Blocked for Track Machine,AI Predicted Margin
COA-01231,COR-036,2026-09-19,11:00,15:00,240,Reserved,COA System Feed
COA-01232,COR-059,2026-09-26,20:00,23:00,180,Blocked for Track Machine,AI Predicted Margin
COA-01233,COR-035,2026-09-19,00:00,03:00,180,Occupied by Freight,COA System Feed
COA-01234,COR-086,2026-09-18,05:00,09:00,240,Available,COA System Feed
COA-01235,COR-032,2026-09-19,13:00,17:00,240,Available,Division Manual Entry
COA-01236,COR-051,2026-09-10,07:00,09:00,120,Reserved,COA System Feed
COA-01237,COR-074,2026-09-10,07:00,09:00,120,Occupied by Freight,AI Predicted Margin
COA-01238,COR-012,2026-09-22,09:00,11:00,120,Available,Division Manual Entry
COA-01239,COR-096,2026-09-26,04:00,07:00,180,Occupied by Freight,Division Manual Entry
COA-01240,COR-056,2026-09-23,17:00,20:00,180,Occupied by Freight,Division Manual Entry
COA-01241,COR-062,2026-09-14,09:00,13:00,240,Reserved,Division Manual Entry
COA-01242,COR-074,2026-09-23,18:00,21:00,180,Reserved,AI Predicted Margin
COA-01243,COR-062,2026-09-20,20:00,23:00,180,Available,Division Manual Entry
COA-01244,COR-057,2026-09-28,00:00,04:00,240,Blocked for Track Machine,COA System Feed
COA-01245,COR-100,2026-09-24,05:00,07:00,120,Blocked for Track Machine,Division Manual Entry
COA-01246,COR-076,2026-09-24,12:00,14:00,120,Available,AI Predicted Margin
COA-01247,COR-064,2026-09-09,08:00,10:00,120,Reserved,AI Predicted Margin
COA-01248,COR-009,2026-09-15,18:00,22:00,240,Occupied by Freight,Division Manual Entry
COA-01249,COR-030,2026-09-29,06:00,08:00,120,Blocked for Track Machine,AI Predicted Margin
COA-01250,COR-079,2026-09-14,16:00,20:00,240,Occupied by Freight,COA System Feed
COA-01251,COR-060,2026-09-18,17:00,21:00,240,Occupied by Freight,COA System Feed
COA-01252,COR-049,2026-09-09,01:00,05:00,240,Occupied by Freight,AI Predicted Margin
COA-01253,COR-069,2026-09-19,10:00,12:00,120,Reserved,AI Predicted Margin
COA-01254,COR-059,2026-09-29,14:00,18:00,240,Available,COA System Feed
COA-01255,COR-066,2026-09-11,16:00,18:00,120,Available,AI Predicted Margin
COA-01256,COR-030,2026-09-26,07:00,10:00,180,Occupied by Freight,COA System Feed
COA-01257,COR-019,2026-09-13,19:00,22:00,180,Reserved,AI Predicted Margin
COA-01258,COR-018,2026-09-15,16:00,19:00,180,Occupied by Freight,AI Predicted Margin
COA-01259,COR-085,2026-09-14,05:00,08:00,180,Reserved,AI Predicted Margin
COA-01260,COR-075,2026-09-14,03:00,05:00,120,Blocked for Track Machine,Division Manual Entry
COA-01261,COR-014,2026-09-12,11:00,15:00,240,Blocked for Track Machine,Division Manual Entry
COA-01262,COR-083,2026-09-18,00:00,02:00,120,Occupied by Freight,COA System Feed
COA-01263,COR-047,2026-09-27,16:00,18:00,120,Reserved,AI Predicted Margin
COA-01264,COR-044,2026-09-10,10:00,12:00,120,Occupied by Freight,Division Manual Entry
COA-01265,COR-045,2026-09-11,12:00,15:00,180,Reserved,COA System Feed
COA-01266,COR-015,2026-09-29,18:00,21:00,180,Available,AI Predicted Margin
COA-01267,COR-029,2026-09-17,12:00,14:00,120,Occupied by Freight,COA System Feed
COA-01268,COR-014,2026-09-15,18:00,22:00,240,Occupied by Freight,COA System Feed
COA-01269,COR-052,2026-09-15,14:00,17:00,180,Reserved,COA System Feed
COA-01270,COR-020,2026-09-27,08:00,10:00,120,Available,COA System Feed
COA-01271,COR-004,2026-09-29,12:00,14:00,120,Reserved,COA System Feed
COA-01272,COR-004,2026-09-23,17:00,21:00,240,Reserved,Division Manual Entry
COA-01273,COR-099,2026-09-29,10:00,14:00,240,Available,Division Manual Entry
COA-01274,COR-017,2026-09-12,01:00,03:00,120,Blocked for Track Machine,Division Manual Entry
COA-01275,COR-029,2026-09-26,10:00,12:00,120,Blocked for Track Machine,Division Manual Entry
