block_request_id,task_id,corridor_id,department,requested_duration_min,requested_date,priority,request_status
BLK-05409,TSK-05409,COR-094,Electrical,180,2026-09-21,P4 - Routine,Conflict Flagged
BLK-05410,TSK-05410,COR-080,Operating,300,2026-09-12,P1 - Emergency,Scheduled
BLK-05411,TSK-05411,COR-074,Operating,120,2026-09-20,P4 - Routine,Rejected
BLK-05412,TSK-05412,COR-016,Signal & Telecom,60,2026-09-28,P2 - High,Rejected
BLK-05413,TSK-05413,COR-031,Signal & Telecom,120,2026-09-17,P1 - Emergency,Scheduled
BLK-05414,TSK-05414,COR-001,Operating,180,2026-09-09,P3 - Medium,Conflict Flagged
BLK-05415,TSK-05415,COR-089,Electrical,120,2026-09-28,P2 - High,Approved
BLK-05416,TSK-05416,COR-002,Engineering,60,2026-09-16,P1 - Emergency,Approved
BLK-05417,TSK-05417,COR-036,Signal & Telecom,300,2026-09-28,P3 - Medium,Pending
BLK-05418,TSK-05418,COR-003,Operating,60,2026-09-18,P2 - High,Conflict Flagged
BLK-05419,TSK-05419,COR-025,Signal & Telecom,240,2026-09-13,P1 - Emergency,Pending
BLK-05420,TSK-05420,COR-077,Operating,360,2026-09-21,P4 - Routine,Pending
BLK-05421,TSK-05421,COR-036,Engineering,60,2026-09-25,P1 - Emergency,Rejected
BLK-05422,TSK-05422,COR-010,Signal & Telecom,360,2026-09-25,P2 - High,Rejected
BLK-05423,TSK-05423,COR-049,Operating,60,2026-09-25,P1 - Emergency,Pending
BLK-05424,TSK-05424,COR-061,Signal & Telecom,60,2026-09-19,P2 - High,Conflict Flagged
BLK-05425,TSK-05425,COR-048,Signal & Telecom,240,2026-09-26,P1 - Emergency,Scheduled
BLK-05426,TSK-05426,COR-081,Operating,300,2026-09-17,P4 - Routine,Conflict Flagged
BLK-05427,TSK-05427,COR-001,Signal & Telecom,360,2026-09-20,P3 - Medium,Scheduled
BLK-05428,TSK-05428,COR-099,Electrical,60,2026-09-10,P2 - High,Rejected
BLK-05429,TSK-05429,COR-097,Operating,60,2026-09-23,P3 - Medium,Scheduled
BLK-05430,TSK-05430,COR-028,Electrical,360,2026-09-22,P1 - Emergency,Approved
BLK-05431,TSK-05431,COR-084,Operating,360,2026-09-17,P1 - Emergency,Rejected
BLK-05432,TSK-05432,COR-066,Electrical,240,2026-09-17,P3 - Medium,Conflict Flagged
BLK-05433,TSK-05433,COR-013,Signal & Telecom,180,2026-09-18,P3 - Medium,Pending
BLK-05434,TSK-05434,COR-011,Electrical,300,2026-09-27,P4 - Routine,Conflict Flagged
BLK-05435,TSK-05435,COR-042,Engineering,120,2026-09-29,P4 - Routine,Rejected
BLK-05436,TSK-05436,COR-070,Operating,180,2026-09-11,P3 - Medium,Rejected
BLK-05437,TSK-05437,COR-029,Engineering,120,2026-09-16,P3 - Medium,Scheduled
BLK-05438,TSK-05438,COR-036,Electrical,360,2026-09-27,P3 - Medium,Approved
BLK-05439,TSK-05439,COR-089,Signal & Telecom,300,2026-09-26,P2 - High,Conflict Flagged
BLK-05440,TSK-05440,COR-048,Engineering,60,2026-09-15,P1 - Emergency,Scheduled
BLK-05441,TSK-05441,COR-017,Signal & Telecom,300,2026-09-27,P4 - Routine,Rejected
BLK-05442,TSK-05442,COR-009,Operating,180,2026-09-18,P1 - Emergency,Approved
BLK-05443,TSK-05443,COR-089,Engineering,360,2026-09-09,P4 - Routine,Conflict Flagged
BLK-05444,TSK-05444,COR-012,Engineering,240,2026-09-17,P2 - High,Approved
BLK-05445,TSK-05445,COR-043,Signal & Telecom,240,2026-09-24,P1 - Emergency,Scheduled
BLK-05446,TSK-05446,COR-021,Electrical,60,2026-09-16,P4 - Routine,Approved
BLK-05447,TSK-05447,COR-058,Operating,240,2026-09-12,P2 - High,Scheduled
BLK-05448,TSK-05448,COR-012,Electrical,60,2026-09-10,P4 - Routine,Approved
BLK-05449,TSK-05449,COR-067,Engineering,120,2026-09-27,P1 - Emergency,Scheduled
BLK-05450,TSK-05450,COR-030,Operating,300,2026-09-11,P4 - Routine,Approved
BLK-05451,TSK-05451,COR-011,Operating,180,2026-09-21,P4 - Routine,Approved
BLK-05452,TSK-05452,COR-021,Operating,300,2026-09-29,P4 - Routine,Rejected
BLK-05453,TSK-05453,COR-033,Signal & Telecom,360,2026-09-26,P1 - Emergency,Pending
BLK-05454,TSK-05454,COR-083,Operating,60,2026-09-23,P3 - Medium,Rejected
BLK-05455,TSK-05455,COR-092,Electrical,180,2026-09-18,P4 - Routine,Approved
BLK-05456,TSK-05456,COR-059,Signal & Telecom,120,2026-09-10,P3 - Medium,Approved
BLK-05457,TSK-05457,COR-065,Engineering,120,2026-09-11,P2 - High,Pending
BLK-05458,TSK-05458,COR-060,Signal & Telecom,360,2026-09-17,P3 - Medium,Pending
BLK-05459,TSK-05459,COR-007,Engineering,240,2026-09-10,P2 - High,Conflict Flagged
BLK-05460,TSK-05460,COR-008,Engineering,240,2026-09-13,P2 - High,Pending
BLK-05461,TSK-05461,COR-019,Engineering,60,2026-09-22,P3 - Medium,Rejected
BLK-05462,TSK-05462,COR-093,Engineering,300,2026-09-29,P2 - High,Approved
BLK-05463,TSK-05463,COR-052,Signal & Telecom,360,2026-09-10,P2 - High,Conflict Flagged
BLK-05464,TSK-05464,COR-056,Operating,60,2026-09-10,P3 - Medium,Approved
BLK-05465,TSK-05465,COR-016,Signal & Telecom,240,2026-09-28,P3 - Medium,Pending
BLK-05466,TSK-05466,COR-032,Operating,180,2026-09-19,P2 - High,Scheduled
BLK-05467,TSK-05467,COR-093,Engineering,300,2026-09-10,P2 - High,Scheduled
BLK-05468,TSK-05468,COR-041,Operating,60,2026-09-25,P3 - Medium,Pending
BLK-05469,TSK-05469,COR-063,Electrical,300,2026-09-25,P4 - Routine,Approved
BLK-05470,TSK-05470,COR-075,Electrical,240,2026-09-23,P1 - Emergency,Scheduled
BLK-05471,TSK-05471,COR-097,Operating,60,2026-09-13,P2 - High,Scheduled
BLK-05472,TSK-05472,COR-064,Signal & Telecom,120,2026-09-26,P2 - High,Pending
BLK-05473,TSK-05473,COR-033,Signal & Telecom,60,2026-09-25,P3 - Medium,Approved
BLK-05474,TSK-05474,COR-084,Electrical,360,2026-09-23,P1 - Emergency,Approved
BLK-05475,TSK-05475,COR-031,Electrical,180,2026-09-09,P1 - Emergency,Rejected
BLK-05476,TSK-05476,COR-003,Operating,60,2026-09-22,P4 - Routine,Rejected
BLK-05477,TSK-05477,COR-055,Signal & Telecom,180,2026-09-26,P2 - High,Conflict Flagged
BLK-05478,TSK-05478,COR-070,Engineering,120,2026-09-11,P1 - Emergency,Scheduled
BLK-05479,TSK-05479,COR-075,Electrical,300,2026-09-17,P2 - High,Approved
BLK-05480,TSK-05480,COR-085,Engineering,360,2026-09-13,P2 - High,Approved
BLK-05481,TSK-05481,COR-072,Signal & Telecom,120,2026-09-26,P4 - Routine,Pending
BLK-05482,TSK-05482,COR-088,Engineering,180,2026-09-20,P1 - Emergency,Approved
BLK-05483,TSK-05483,COR-050,Signal & Telecom,120,2026-09-28,P4 - Routine,Pending
BLK-05484,TSK-05484,COR-099,Signal & Telecom,300,2026-09-24,P1 - Emergency,Scheduled
BLK-05485,TSK-05485,COR-082,Signal & Telecom,120,2026-09-17,P3 - Medium,Conflict Flagged
BLK-05486,TSK-05486,COR-041,Operating,120,2026-09-18,P1 - Emergency,Rejected
BLK-05487,TSK-05487,COR-023,Operating,300,2026-09-21,P3 - Medium,Pending
BLK-05488,TSK-05488,COR-093,Engineering,360,2026-09-26,P1 - Emergency,Conflict Flagged
BLK-05489,TSK-05489,COR-056,Signal & Telecom,60,2026-09-29,P1 - Emergency,Pending
BLK-05490,TSK-05490,COR-096,Signal & Telecom,180,2026-09-26,P1 - Emergency,Scheduled
BLK-05491,TSK-05491,COR-068,Operating,180,2026-09-26,P1 - Emergency,Conflict Flagged
BLK-05492,TSK-05492,COR-055,Signal & Telecom,300,2026-09-10,P3 - Medium,Approved
BLK-05493,TSK-05493,COR-010,Engineering,180,2026-09-13,P1 - Emergency,Scheduled
BLK-05494,TSK-05494,COR-057,Engineering,240,2026-09-14,P1 - Emergency,Pending
BLK-05495,TSK-05495,COR-015,Operating,360,2026-09-12,P3 - Medium,Approved
BLK-05496,TSK-05496,COR-093,Signal & Telecom,120,2026-09-27,P3 - Medium,Approved
BLK-05497,TSK-05497,COR-006,Operating,300,2026-09-23,P1 - Emergency,Conflict Flagged
BLK-05498,TSK-05498,COR-014,Operating,180,2026-09-24,P2 - High,Rejected
BLK-05499,TSK-05499,COR-041,Operating,300,2026-09-15,P4 - Routine,Scheduled
BLK-05500,TSK-05500,COR-060,Signal & Telecom,60,2026-09-20,P4 - Routine,Conflict Flagged
BLK-05501,TSK-05501,COR-088,Signal & Telecom,240,2026-09-22,P1 - Emergency,Scheduled
BLK-05502,TSK-05502,COR-083,Signal & Telecom,60,2026-09-29,P3 - Medium,Conflict Flagged
BLK-05503,TSK-05503,COR-070,Engineering,60,2026-09-26,P3 - Medium,Rejected
BLK-05504,TSK-05504,COR-060,Signal & Telecom,180,2026-09-19,P4 - Routine,Scheduled
BLK-05505,TSK-05505,COR-027,Operating,240,2026-09-24,P1 - Emergency,Pending
BLK-05506,TSK-05506,COR-002,Engineering,180,2026-09-18,P4 - Routine,Conflict Flagged
BLK-05507,TSK-05507,COR-034,Signal & Telecom,240,2026-09-24,P3 - Medium,Rejected
BLK-05508,TSK-05508,COR-053,Electrical,300,2026-09-24,P1 - Emergency,Pending
BLK-05509,TSK-05509,COR-069,Signal & Telecom,300,2026-09-13,P2 - High,Conflict Flagged
BLK-05510,TSK-05510,COR-060,Operating,120,2026-09-17,P3 - Medium,Conflict Flagged
BLK-05511,TSK-05511,COR-027,Engineering,240,2026-09-17,P1 - Emergency,Approved
BLK-05512,TSK-05512,COR-008,Signal & Telecom,60,2026-09-11,P4 - Routine,Approved
BLK-05513,TSK-05513,COR-024,Operating,180,2026-09-24,P4 - Routine,Pending
BLK-05514,TSK-05514,COR-047,Signal & Telecom,180,2026-09-23,P4 - Routine,Scheduled
BLK-05515,TSK-05515,COR-085,Operating,60,2026-09-19,P1 - Emergency,Pending
BLK-05516,TSK-05516,COR-025,Signal & Telecom,120,2026-09-23,P4 - Routine,Rejected
BLK-05517,TSK-05517,COR-087,Engineering,180,2026-09-09,P4 - Routine,Conflict Flagged
BLK-05518,TSK-05518,COR-027,Signal & Telecom,240,2026-09-23,P1 - Emergency,Conflict Flagged
BLK-05519,TSK-05519,COR-028,Engineering,240,2026-09-24,P2 - High,Rejected
BLK-05520,TSK-05520,COR-011,Engineering,60,2026-09-12,P1 - Emergency,Conflict Flagged
BLK-05521,TSK-05521,COR-092,Electrical,60,2026-09-23,P3 - Medium,Rejected
BLK-05522,TSK-05522,COR-004,Engineering,180,2026-09-13,P3 - Medium,Pending
BLK-05523,TSK-05523,COR-081,Engineering,120,2026-09-29,P1 - Emergency,Approved
BLK-05524,TSK-05524,COR-076,Engineering,360,2026-09-19,P2 - High,Scheduled
BLK-05525,TSK-05525,COR-060,Signal & Telecom,60,2026-09-10,P4 - Routine,Approved
BLK-05526,TSK-05526,COR-045,Operating,240,2026-09-21,P2 - High,Rejected
BLK-05527,TSK-05527,COR-035,Signal & Telecom,300,2026-09-23,P2 - High,Conflict Flagged
BLK-05528,TSK-05528,COR-014,Operating,120,2026-09-20,P4 - Routine,Rejected
BLK-05529,TSK-05529,COR-098,Operating,240,2026-09-26,P1 - Emergency,Approved
BLK-05530,TSK-05530,COR-057,Signal & Telecom,300,2026-09-16,P4 - Routine,Approved
BLK-05531,TSK-05531,COR-074,Electrical,60,2026-09-28,P2 - High,Scheduled
BLK-05532,TSK-05532,COR-029,Engineering,180,2026-09-11,P2 - High,Approved
BLK-05533,TSK-05533,COR-070,Engineering,180,2026-09-24,P2 - High,Conflict Flagged
BLK-05534,TSK-05534,COR-055,Operating,300,2026-09-18,P3 - Medium,Pending
BLK-05535,TSK-05535,COR-028,Engineering,120,2026-09-25,P4 - Routine,Pending
BLK-05536,TSK-05536,COR-039,Signal & Telecom,60,2026-09-19,P1 - Emergency,Conflict Flagged
BLK-05537,TSK-05537,COR-087,Engineering,240,2026-09-21,P3 - Medium,Pending
BLK-05538,TSK-05538,COR-022,Engineering,360,2026-09-18,P4 - Routine,Pending
BLK-05539,TSK-05539,COR-028,Engineering,120,2026-09-11,P3 - Medium,Conflict Flagged
BLK-05540,TSK-05540,COR-061,Operating,300,2026-09-19,P1 - Emergency,Rejected
BLK-05541,TSK-05541,COR-073,Electrical,240,2026-09-16,P2 - High,Scheduled
BLK-05542,TSK-05542,COR-062,Engineering,180,2026-09-27,P1 - Emergency,Scheduled
BLK-05543,TSK-05543,COR-028,Operating,300,2026-09-25,P2 - High,Conflict Flagged
BLK-05544,TSK-05544,COR-015,Operating,180,2026-09-25,P3 - Medium,Scheduled
BLK-05545,TSK-05545,COR-019,Electrical,180,2026-09-14,P1 - Emergency,Conflict Flagged
BLK-05546,TSK-05546,COR-071,Engineering,60,2026-09-14,P4 - Routine,Conflict Flagged
BLK-05547,TSK-05547,COR-054,Electrical,360,2026-09-13,P4 - Routine,Pending
BLK-05548,TSK-05548,COR-090,Engineering,180,2026-09-29,P4 - Routine,Approved
BLK-05549,TSK-05549,COR-032,Operating,300,2026-09-24,P3 - Medium,Approved
BLK-05550,TSK-05550,COR-052,Engineering,240,2026-09-22,P3 - Medium,Approved
BLK-05551,TSK-05551,COR-040,Signal & Telecom,240,2026-09-11,P3 - Medium,Rejected
BLK-05552,TSK-05552,COR-037,Engineering,360,2026-09-26,P3 - Medium,Rejected
BLK-05553,TSK-05553,COR-076,Signal & Telecom,60,2026-09-10,P1 - Emergency,Approved
BLK-05554,TSK-05554,COR-008,Engineering,240,2026-09-19,P4 - Routine,Scheduled
BLK-05555,TSK-05555,COR-094,Engineering,60,2026-09-20,P2 - High,Conflict Flagged
BLK-05556,TSK-05556,COR-018,Signal & Telecom,120,2026-09-27,P3 - Medium,Rejected
BLK-05557,TSK-05557,COR-006,Operating,240,2026-09-21,P3 - Medium,Conflict Flagged
BLK-05558,TSK-05558,COR-040,Signal & Telecom,300,2026-09-28,P3 - Medium,Conflict Flagged
BLK-05559,TSK-05559,COR-094,Electrical,180,2026-09-18,P3 - Medium,Pending
BLK-05560,TSK-05560,COR-021,Electrical,60,2026-09-20,P4 - Routine,Rejected
BLK-05561,TSK-05561,COR-078,Engineering,120,2026-09-21,P2 - High,Conflict Flagged
BLK-05562,TSK-05562,COR-035,Electrical,240,2026-09-20,P2 - High,Approved
BLK-05563,TSK-05563,COR-030,Signal & Telecom,120,2026-09-23,P3 - Medium,Pending
BLK-05564,TSK-05564,COR-012,Electrical,120,2026-09-27,P1 - Emergency,Pending
BLK-05565,TSK-05565,COR-045,Electrical,60,2026-09-28,P2 - High,Scheduled
BLK-05566,TSK-05566,COR-012,Operating,180,2026-09-29,P4 - Routine,Conflict Flagged
BLK-05567,TSK-05567,COR-003,Electrical,360,2026-09-28,P1 - Emergency,Approved
BLK-05568,TSK-05568,COR-057,Signal & Telecom,60,2026-09-13,P4 - Routine,Approved
BLK-05569,TSK-05569,COR-017,Signal & Telecom,300,2026-09-09,P2 - High,Conflict Flagged
BLK-05570,TSK-05570,COR-097,Engineering,60,2026-09-29,P3 - Medium,Approved
BLK-05571,TSK-05571,COR-072,Operating,120,2026-09-14,P1 - Emergency,Scheduled
BLK-05572,TSK-05572,COR-068,Signal & Telecom,60,2026-09-21,P2 - High,Rejected
BLK-05573,TSK-05573,COR-065,Electrical,240,2026-09-14,P4 - Routine,Scheduled
BLK-05574,TSK-05574,COR-026,Signal & Telecom,120,2026-09-28,P3 - Medium,Conflict Flagged
BLK-05575,TSK-05575,COR-044,Engineering,60,2026-09-20,P1 - Emergency,Approved
BLK-05576,TSK-05576,COR-080,Signal & Telecom,240,2026-09-24,P1 - Emergency,Scheduled
BLK-05577,TSK-05577,COR-037,Engineering,240,2026-09-21,P1 - Emergency,Scheduled
BLK-05578,TSK-05578,COR-026,Engineering,240,2026-09-12,P2 - High,Rejected
BLK-05579,TSK-05579,COR-098,Engineering,120,2026-09-11,P4 - Routine,Conflict Flagged
BLK-05580,TSK-05580,COR-098,Engineering,300,2026-09-13,P4 - Routine,Conflict Flagged
BLK-05581,TSK-05581,COR-013,Engineering,180,2026-09-12,P1 - Emergency,Scheduled
BLK-05582,TSK-05582,COR-087,Electrical,120,2026-09-16,P3 - Medium,Rejected
BLK-05583,TSK-05583,COR-007,Engineering,180,2026-09-29,P4 - Routine,Scheduled
BLK-05584,TSK-05584,COR-022,Signal & Telecom,180,2026-09-25,P2 - High,Rejected
BLK-05585,TSK-05585,COR-017,Signal & Telecom,60,2026-09-12,P3 - Medium,Rejected
BLK-05586,TSK-05586,COR-064,Engineering,60,2026-09-21,P2 - High,Rejected
BLK-05587,TSK-05587,COR-092,Operating,360,2026-09-23,P1 - Emergency,Pending
BLK-05588,TSK-05588,COR-048,Operating,60,2026-09-22,P3 - Medium,Conflict Flagged
BLK-05589,TSK-05589,COR-019,Engineering,180,2026-09-24,P3 - Medium,Pending
BLK-05590,TSK-05590,COR-028,Signal & Telecom,60,2026-09-21,P2 - High,Conflict Flagged
BLK-05591,TSK-05591,COR-034,Engineering,360,2026-09-21,P3 - Medium,Scheduled
BLK-05592,TSK-05592,COR-054,Operating,60,2026-09-18,P2 - High,Conflict Flagged
BLK-05593,TSK-05593,COR-016,Signal & Telecom,300,2026-09-20,P2 - High,Approved
BLK-05594,TSK-05594,COR-034,Operating,360,2026-09-22,P1 - Emergency,Pending
BLK-05595,TSK-05595,COR-081,Engineering,180,2026-09-26,P4 - Routine,Approved
BLK-05596,TSK-05596,COR-089,Electrical,180,2026-09-25,P3 - Medium,Pending
BLK-05597,TSK-05597,COR-059,Operating,300,2026-09-29,P2 - High,Scheduled
BLK-05598,TSK-05598,COR-038,Signal & Telecom,180,2026-09-14,P4 - Routine,Approved
BLK-05599,TSK-05599,COR-021,Electrical,120,2026-09-10,P2 - High,Conflict Flagged
BLK-05600,TSK-05600,COR-030,Electrical,180,2026-09-09,P2 - High,Scheduled
BLK-05601,TSK-05601,COR-059,Operating,300,2026-09-19,P4 - Routine,Approved
BLK-05602,TSK-05602,COR-007,Signal & Telecom,60,2026-09-10,P1 - Emergency,Conflict Flagged
BLK-05603,TSK-05603,COR-032,Signal & Telecom,360,2026-09-23,P4 - Routine,Scheduled
BLK-05604,TSK-05604,COR-072,Engineering,240,2026-09-28,P2 - High,Pending
BLK-05605,TSK-05605,COR-058,Operating,180,2026-09-14,P3 - Medium,Scheduled
BLK-05606,TSK-05606,COR-017,Engineering,180,2026-09-22,P4 - Routine,Scheduled
BLK-05607,TSK-05607,COR-047,Engineering,360,2026-09-18,P4 - Routine,Approved
BLK-05608,TSK-05608,COR-045,Electrical,120,2026-09-22,P3 - Medium,Approved
BLK-05609,TSK-05609,COR-025,Signal & Telecom,60,2026-09-09,P2 - High,Conflict Flagged
BLK-05610,TSK-05610,COR-008,Operating,120,2026-09-12,P1 - Emergency,Approved
BLK-05611,TSK-05611,COR-012,Signal & Telecom,360,2026-09-10,P4 - Routine,Pending
BLK-05612,TSK-05612,COR-044,Engineering,180,2026-09-25,P3 - Medium,Rejected
BLK-05613,TSK-05613,COR-080,Electrical,240,2026-09-10,P4 - Routine,Pending
BLK-05614,TSK-05614,COR-043,Electrical,120,2026-09-27,P3 - Medium,Rejected
BLK-05615,TSK-05615,COR-030,Engineering,60,2026-09-12,P4 - Routine,Approved
BLK-05616,TSK-05616,COR-032,Engineering,300,2026-09-17,P1 - Emergency,Pending
BLK-05617,TSK-05617,COR-023,Signal & Telecom,300,2026-09-20,P3 - Medium,Rejected
BLK-05618,TSK-05618,COR-043,Engineering,180,2026-09-14,P4 - Routine,Pending
BLK-05619,TSK-05619,COR-089,Operating,240,2026-09-19,P1 - Emergency,Rejected
BLK-05620,TSK-05620,COR-057,Electrical,240,2026-09-23,P1 - Emergency,Rejected
BLK-05621,TSK-05621,COR-040,Engineering,180,2026-09-22,P1 - Emergency,Approved
BLK-05622,TSK-05622,COR-087,Engineering,60,2026-09-09,P1 - Emergency,Rejected
BLK-05623,TSK-05623,COR-085,Operating,360,2026-09-26,P2 - High,Pending
BLK-05624,TSK-05624,COR-019,Engineering,360,2026-09-24,P3 - Medium,Scheduled
BLK-05625,TSK-05625,COR-068,Signal & Telecom,300,2026-09-13,P2 - High,Approved
BLK-05626,TSK-05626,COR-078,Engineering,60,2026-09-20,P1 - Emergency,Pending
BLK-05627,TSK-05627,COR-096,Engineering,60,2026-09-29,P4 - Routine,Pending
BLK-05628,TSK-05628,COR-024,Engineering,180,2026-09-16,P4 - Routine,Approved
BLK-05629,TSK-05629,COR-081,Operating,60,2026-09-21,P2 - High,Conflict Flagged
BLK-05630,TSK-05630,COR-093,Engineering,240,2026-09-19,P1 - Emergency,Conflict Flagged
BLK-05631,TSK-05631,COR-016,Signal & Telecom,120,2026-09-28,P2 - High,Rejected
BLK-05632,TSK-05632,COR-080,Electrical,120,2026-09-19,P4 - Routine,Pending
BLK-05633,TSK-05633,COR-041,Engineering,180,2026-09-27,P4 - Routine,Rejected
BLK-05634,TSK-05634,COR-069,Signal & Telecom,240,2026-09-09,P4 - Routine,Pending
BLK-05635,TSK-05635,COR-054,Operating,300,2026-09-11,P4 - Routine,Scheduled
BLK-05636,TSK-05636,COR-100,Engineering,180,2026-09-27,P3 - Medium,Conflict Flagged
BLK-05637,TSK-05637,COR-066,Signal & Telecom,180,2026-09-22,P2 - High,Approved
BLK-05638,TSK-05638,COR-081,Electrical,60,2026-09-25,P4 - Routine,Approved
BLK-05639,TSK-05639,COR-047,Operating,180,2026-09-27,P2 - High,Conflict Flagged
BLK-05640,TSK-05640,COR-059,Signal & Telecom,360,2026-09-17,P1 - Emergency,Scheduled
BLK-05641,TSK-05641,COR-010,Engineering,240,2026-09-29,P3 - Medium,Scheduled
BLK-05642,TSK-05642,COR-007,Signal & Telecom,300,2026-09-09,P1 - Emergency,Conflict Flagged
BLK-05643,TSK-05643,COR-081,Operating,120,2026-09-25,P2 - High,Rejected
BLK-05644,TSK-05644,COR-008,Signal & Telecom,60,2026-09-24,P1 - Emergency,Conflict Flagged
BLK-05645,TSK-05645,COR-043,Electrical,360,2026-09-27,P2 - High,Approved
BLK-05646,TSK-05646,COR-064,Operating,60,2026-09-17,P3 - Medium,Approved
BLK-05647,TSK-05647,COR-045,Signal & Telecom,60,2026-09-14,P2 - High,Pending
BLK-05648,TSK-05648,COR-080,Signal & Telecom,120,2026-09-15,P2 - High,Conflict Flagged
BLK-05649,TSK-05649,COR-042,Signal & Telecom,360,2026-09-16,P3 - Medium,Approved
BLK-05650,TSK-05650,COR-078,Operating,360,2026-09-25,P4 - Routine,Approved
BLK-05651,TSK-05651,COR-080,Engineering,300,2026-09-10,P3 - Medium,Rejected
BLK-05652,TSK-05652,COR-060,Signal & Telecom,300,2026-09-19,P2 - High,Rejected
BLK-05653,TSK-05653,COR-064,Operating,240,2026-09-23,P2 - High,Approved
BLK-05654,TSK-05654,COR-100,Electrical,360,2026-09-22,P2 - High,Rejected
BLK-05655,TSK-05655,COR-072,Operating,180,2026-09-19,P4 - Routine,Conflict Flagged
BLK-05656,TSK-05656,COR-017,Electrical,120,2026-09-15,P4 - Routine,Pending
BLK-05657,TSK-05657,COR-009,Engineering,60,2026-09-23,P2 - High,Approved
BLK-05658,TSK-05658,COR-021,Operating,240,2026-09-17,P3 - Medium,Conflict Flagged
BLK-05659,TSK-05659,COR-018,Engineering,240,2026-09-10,P4 - Routine,Scheduled
BLK-05660,TSK-05660,COR-020,Engineering,360,2026-09-24,P1 - Emergency,Rejected
BLK-05661,TSK-05661,COR-016,Engineering,240,2026-09-18,P2 - High,Conflict Flagged
BLK-05662,TSK-05662,COR-073,Electrical,120,2026-09-23,P4 - Routine,Rejected
BLK-05663,TSK-05663,COR-097,Engineering,300,2026-09-24,P2 - High,Scheduled
BLK-05664,TSK-05664,COR-078,Signal & Telecom,300,2026-09-16,P3 - Medium,Scheduled
BLK-05665,TSK-05665,COR-083,Engineering,300,2026-09-21,P4 - Routine,Rejected
BLK-05666,TSK-05666,COR-023,Electrical,180,2026-09-29,P3 - Medium,Conflict Flagged
BLK-05667,TSK-05667,COR-013,Signal & Telecom,360,2026-09-10,P3 - Medium,Conflict Flagged
BLK-05668,TSK-05668,COR-053,Electrical,360,2026-09-27,P1 - Emergency,Rejected
BLK-05669,TSK-05669,COR-054,Signal & Telecom,180,2026-09-28,P2 - High,Pending
BLK-05670,TSK-05670,COR-088,Operating,360,2026-09-09,P2 - High,Approved
BLK-05671,TSK-05671,COR-014,Operating,300,2026-09-28,P1 - Emergency,Approved
BLK-05672,TSK-05672,COR-090,Operating,60,2026-09-17,P4 - Routine,Scheduled
BLK-05673,TSK-05673,COR-024,Signal & Telecom,300,2026-09-20,P3 - Medium,Pending
BLK-05674,TSK-05674,COR-073,Operating,360,2026-09-09,P2 - High,Conflict Flagged
BLK-05675,TSK-05675,COR-059,Operating,360,2026-09-09,P4 - Routine,Pending
BLK-05676,TSK-05676,COR-063,Operating,60,2026-09-18,P3 - Medium,Pending
BLK-05677,TSK-05677,COR-028,Operating,180,2026-09-25,P3 - Medium,Scheduled
BLK-05678,TSK-05678,COR-078,Engineering,300,2026-09-27,P2 - High,Conflict Flagged
BLK-05679,TSK-05679,COR-019,Electrical,180,2026-09-26,P3 - Medium,Rejected
BLK-05680,TSK-05680,COR-017,Engineering,240,2026-09-29,P4 - Routine,Conflict Flagged
BLK-05681,TSK-05681,COR-062,Operating,240,2026-09-29,P3 - Medium,Approved
BLK-05682,TSK-05682,COR-028,Signal & Telecom,300,2026-09-16,P4 - Routine,Scheduled
BLK-05683,TSK-05683,COR-041,Engineering,60,2026-09-26,P2 - High,Scheduled
BLK-05684,TSK-05684,COR-063,Operating,360,2026-09-26,P3 - Medium,Pending
BLK-05685,TSK-05685,COR-097,Operating,300,2026-09-11,P2 - High,Pending
BLK-05686,TSK-05686,COR-026,Signal & Telecom,60,2026-09-25,P4 - Routine,Conflict Flagged
BLK-05687,TSK-05687,COR-099,Signal & Telecom,180,2026-09-12,P3 - Medium,Pending
BLK-05688,TSK-05688,COR-016,Electrical,360,2026-09-25,P3 - Medium,Pending
BLK-05689,TSK-05689,COR-016,Electrical,300,2026-09-12,P1 - Emergency,Scheduled
BLK-05690,TSK-05690,COR-071,Operating,180,2026-09-20,P4 - Routine,Pending
BLK-05691,TSK-05691,COR-022,Operating,120,2026-09-10,P2 - High,Approved
BLK-05692,TSK-05692,COR-062,Signal & Telecom,120,2026-09-09,P2 - High,Rejected
BLK-05693,TSK-05693,COR-068,Electrical,60,2026-09-10,P1 - Emergency,Scheduled
BLK-05694,TSK-05694,COR-095,Engineering,300,2026-09-14,P1 - Emergency,Rejected
BLK-05695,TSK-05695,COR-082,Engineering,120,2026-09-27,P4 - Routine,Pending
BLK-05696,TSK-05696,COR-040,Electrical,180,2026-09-12,P4 - Routine,Conflict Flagged
BLK-05697,TSK-05697,COR-037,Engineering,180,2026-09-23,P4 - Routine,Scheduled
BLK-05698,TSK-05698,COR-055,Signal & Telecom,60,2026-09-15,P3 - Medium,Scheduled
BLK-05699,TSK-05699,COR-092,Electrical,300,2026-09-14,P1 - Emergency,Pending
BLK-05700,TSK-05700,COR-094,Electrical,120,2026-09-25,P1 - Emergency,Pending
BLK-05701,TSK-05701,COR-069,Operating,300,2026-09-14,P1 - Emergency,Pending
BLK-05702,TSK-05702,COR-035,Electrical,240,2026-09-27,P1 - Emergency,Pending
BLK-05703,TSK-05703,COR-065,Engineering,360,2026-09-09,P3 - Medium,Approved
