schedule_id,train_no,train_name,train_type,source_station_code,source_station_name,destination_station_code,destination_station_name,station_sequence,station_code,station_name,arrival_time,departure_time,distance_km,running_days,direction
SCH-21983,12002,Bhopal Shatabdi Express,Shatabdi,CSMT,Mumbai CSMT,PUNE,Pune Jn,5,CSST5,Intermediate Stn 5 (CSMT),17:00,10:45,237.4,"Tue, Thu, Sat",DN
SCH-21984,12002,Bhopal Shatabdi Express,Shatabdi,CSMT,Mumbai CSMT,PUNE,Pune Jn,6,CSST6,Intermediate Stn 6 (CSMT),04:15,10:30,284.9,"Mon, Wed, Fri",UP
SCH-21985,12002,Bhopal Shatabdi Express,Shatabdi,CSMT,Mumbai CSMT,PUNE,Pune Jn,7,CSST7,Intermediate Stn 7 (CSMT),08:00,21:30,332.4,"Tue, Thu, Sat",UP
SCH-21986,12002,Bhopal Shatabdi Express,Shatabdi,CSMT,Mumbai CSMT,PUNE,Pune Jn,8,CSST8,Intermediate Stn 8 (CSMT),19:00,14:45,379.9,"Mon, Wed, Fri",DN
SCH-21987,12002,Bhopal Shatabdi Express,Shatabdi,CSMT,Mumbai CSMT,PUNE,Pune Jn,9,CSST9,Intermediate Stn 9 (CSMT),01:15,10:30,427.4,"Mon, Wed, Fri",UP
SCH-21988,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,1,MAST1,Intermediate Stn 1 (MAS),03:45,02:00,20.1,Daily,DN
SCH-21989,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,2,MAST2,Intermediate Stn 2 (MAS),16:30,08:15,40.2,Sun,DN
SCH-21990,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,3,MAST3,Intermediate Stn 3 (MAS),05:30,13:00,60.3,"Tue, Thu, Sat",DN
SCH-21991,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,4,MAST4,Intermediate Stn 4 (MAS),20:30,19:45,80.4,Daily,DN
SCH-21992,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,5,MAST5,Intermediate Stn 5 (MAS),12:30,23:45,100.4,"Tue, Thu, Sat",DN
SCH-21993,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,6,MAST6,Intermediate Stn 6 (MAS),01:45,14:45,120.5,Daily,DN
SCH-21994,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,7,MAST7,Intermediate Stn 7 (MAS),10:30,05:45,140.6,"Tue, Thu, Sat",UP
SCH-21995,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,8,MAST8,Intermediate Stn 8 (MAS),07:00,03:00,160.7,"Tue, Thu, Sat",DN
SCH-21996,12626,Kerala Superfast Express,Superfast,MAS,Chennai Central,BZA,Vijayawada,9,MAST9,Intermediate Stn 9 (MAS),14:30,09:15,180.8,Daily,DN
SCH-21997,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,1,SBST1,Intermediate Stn 1 (SBC),05:45,02:45,29.7,"Tue, Thu, Sat",UP
SCH-21998,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,2,SBST2,Intermediate Stn 2 (SBC),06:30,23:30,59.3,Sun,DN
SCH-21999,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,3,SBST3,Intermediate Stn 3 (SBC),00:45,03:00,89.0,"Mon, Wed, Fri",UP
SCH-22000,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,4,SBST4,Intermediate Stn 4 (SBC),17:15,01:15,118.7,Daily,UP
SCH-22001,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,5,SBST5,Intermediate Stn 5 (SBC),13:15,11:45,148.3,Daily,DN
SCH-22002,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,6,SBST6,Intermediate Stn 6 (SBC),21:00,01:30,178.0,Sun,DN
SCH-22003,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,7,SBST7,Intermediate Stn 7 (SBC),10:15,18:30,207.7,"Tue, Thu, Sat",UP
SCH-22004,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,8,SBST8,Intermediate Stn 8 (SBC),17:30,20:45,237.3,Daily,DN
SCH-22005,12860,Gitanjali Express,Express,SBC,Bengaluru City,MYS,Mysuru Jn,9,SBST9,Intermediate Stn 9 (SBC),12:15,07:15,267.0,"Mon, Wed, Fri",UP
SCH-22006,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,1,SCST1,Intermediate Stn 1 (SC),06:45,14:45,9.0,"Tue, Thu, Sat",DN
SCH-22007,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,2,SCST2,Intermediate Stn 2 (SC),05:15,09:00,18.1,Sun,UP
SCH-22008,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,3,SCST3,Intermediate Stn 3 (SC),00:00,14:15,27.1,Daily,DN
SCH-22009,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,4,SCST4,Intermediate Stn 4 (SC),22:45,03:45,36.1,Daily,UP
SCH-22010,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,5,SCST5,Intermediate Stn 5 (SC),15:45,16:15,45.2,Daily,UP
SCH-22011,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,6,SCST6,Intermediate Stn 6 (SC),03:45,20:30,54.2,Sun,DN
SCH-22012,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,7,SCST7,Intermediate Stn 7 (SC),08:45,08:30,63.2,"Tue, Thu, Sat",UP
SCH-22013,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,8,SCST8,Intermediate Stn 8 (SC),08:45,12:45,72.3,Daily,DN
SCH-22014,54321,Container Goods Rake Fast,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,9,SCST9,Intermediate Stn 9 (SC),07:15,00:45,81.3,Sun,DN
SCH-22015,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,1,PRST1,Intermediate Stn 1 (PRYJ),09:15,03:15,31.9,"Mon, Wed, Fri",DN
SCH-22016,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,2,PRST2,Intermediate Stn 2 (PRYJ),06:45,04:45,63.9,Sun,UP
SCH-22017,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,3,PRST3,Intermediate Stn 3 (PRYJ),19:30,13:15,95.8,Daily,UP
SCH-22018,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,4,PRST4,Intermediate Stn 4 (PRYJ),20:15,12:45,127.8,"Tue, Thu, Sat",DN
SCH-22019,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,5,PRST5,Intermediate Stn 5 (PRYJ),17:45,10:30,159.7,"Tue, Thu, Sat",DN
SCH-22020,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,6,PRST6,Intermediate Stn 6 (PRYJ),23:15,17:30,191.7,Sun,DN
SCH-22021,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,7,PRST7,Intermediate Stn 7 (PRYJ),15:45,19:15,223.6,"Mon, Wed, Fri",DN
SCH-22022,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,8,PRST8,Intermediate Stn 8 (PRYJ),13:30,12:45,255.6,"Tue, Thu, Sat",DN
SCH-22023,58901,Coal Rake Super Heavy,Goods / Freight,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,9,PRST9,Intermediate Stn 9 (PRYJ),04:15,06:45,287.5,"Mon, Wed, Fri",UP
SCH-22024,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,1,LKST1,Intermediate Stn 1 (LKO),15:00,04:30,26.6,"Tue, Thu, Sat",DN
SCH-22025,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,2,LKST2,Intermediate Stn 2 (LKO),03:15,03:30,53.1,"Mon, Wed, Fri",UP
SCH-22026,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,3,LKST3,Intermediate Stn 3 (LKO),17:00,12:15,79.7,Daily,UP
SCH-22027,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,4,LKST4,Intermediate Stn 4 (LKO),06:15,06:45,106.2,Sun,DN
SCH-22028,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,5,LKST5,Intermediate Stn 5 (LKO),05:30,21:00,132.8,Daily,DN
SCH-22029,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,6,LKST6,Intermediate Stn 6 (LKO),11:15,21:30,159.3,"Tue, Thu, Sat",UP
SCH-22030,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,7,LKST7,Intermediate Stn 7 (LKO),09:45,20:30,185.9,"Mon, Wed, Fri",DN
SCH-22031,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,8,LKST8,Intermediate Stn 8 (LKO),10:30,14:00,212.4,"Tue, Thu, Sat",UP
SCH-22032,63201,MEMU Passenger Local,MEMU / Passenger,LKO,Lucknow Charbagh,BE,Bareilly Jn,9,LKST9,Intermediate Stn 9 (LKO),21:00,13:45,239.0,Daily,DN
SCH-22033,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,1,ADST1,Intermediate Stn 1 (ADI),19:00,10:30,36.9,Sun,DN
SCH-22034,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,2,ADST2,Intermediate Stn 2 (ADI),10:15,05:45,73.9,"Mon, Wed, Fri",DN
SCH-22035,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,3,ADST3,Intermediate Stn 3 (ADI),15:00,02:45,110.8,Sun,DN
SCH-22036,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,4,ADST4,Intermediate Stn 4 (ADI),23:15,02:30,147.7,"Mon, Wed, Fri",DN
SCH-22037,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,5,ADST5,Intermediate Stn 5 (ADI),15:15,20:00,184.7,Daily,DN
SCH-22038,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,6,ADST6,Intermediate Stn 6 (ADI),22:15,14:15,221.6,Daily,DN
SCH-22039,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,7,ADST7,Intermediate Stn 7 (ADI),17:00,13:45,258.5,Daily,UP
SCH-22040,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,8,ADST8,Intermediate Stn 8 (ADI),04:15,13:45,295.5,"Tue, Thu, Sat",UP
SCH-22041,12301,Howrah Rajdhani Express,Rajdhani,ADI,Ahmedabad Jn,BRC,Vadodara Jn,9,ADST9,Intermediate Stn 9 (ADI),19:15,05:00,332.4,"Tue, Thu, Sat",UP
SCH-22042,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,1,NGST1,Intermediate Stn 1 (NGP),01:00,18:00,46.9,"Mon, Wed, Fri",UP
SCH-22043,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,2,NGST2,Intermediate Stn 2 (NGP),17:30,11:30,93.9,Daily,DN
SCH-22044,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,3,NGST3,Intermediate Stn 3 (NGP),16:30,11:30,140.8,"Tue, Thu, Sat",DN
SCH-22045,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,4,NGST4,Intermediate Stn 4 (NGP),00:15,15:00,187.8,Daily,UP
SCH-22046,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,5,NGST5,Intermediate Stn 5 (NGP),12:00,05:00,234.7,Daily,DN
SCH-22047,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,6,NGST6,Intermediate Stn 6 (NGP),22:30,18:15,281.7,"Tue, Thu, Sat",UP
SCH-22048,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,7,NGST7,Intermediate Stn 7 (NGP),22:00,22:15,328.6,Daily,DN
SCH-22049,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,8,NGST8,Intermediate Stn 8 (NGP),18:30,11:15,375.6,"Tue, Thu, Sat",DN
SCH-22050,12951,Mumbai Rajdhani Express,Rajdhani,NGP,Nagpur Jn,BPQ,Balharshah,9,NGST9,Intermediate Stn 9 (NGP),17:00,23:00,422.5,Daily,DN
SCH-22051,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,1,NDST1,Intermediate Stn 1 (NDLS),11:00,22:00,39.2,"Mon, Wed, Fri",DN
SCH-22052,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,2,NDST2,Intermediate Stn 2 (NDLS),03:15,23:45,78.3,"Mon, Wed, Fri",DN
SCH-22053,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,3,NDST3,Intermediate Stn 3 (NDLS),20:45,03:15,117.5,Sun,DN
SCH-22054,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,4,NDST4,Intermediate Stn 4 (NDLS),23:15,21:00,156.7,"Mon, Wed, Fri",DN
SCH-22055,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,5,NDST5,Intermediate Stn 5 (NDLS),09:15,13:45,195.8,"Mon, Wed, Fri",UP
SCH-22056,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,6,NDST6,Intermediate Stn 6 (NDLS),12:15,18:30,235.0,Sun,DN
SCH-22057,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,7,NDST7,Intermediate Stn 7 (NDLS),20:30,17:30,274.2,Sun,DN
SCH-22058,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,8,NDST8,Intermediate Stn 8 (NDLS),22:45,07:30,313.3,Daily,DN
SCH-22059,22436,Vande Bharat Express,Vande Bharat,NDLS,New Delhi,CNB,Kanpur Central,9,NDST9,Intermediate Stn 9 (NDLS),20:15,21:15,352.5,Daily,DN
SCH-22060,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,1,HWST1,Intermediate Stn 1 (HWH),00:45,07:15,24.6,Sun,UP
SCH-22061,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,2,HWST2,Intermediate Stn 2 (HWH),03:00,18:30,49.2,"Mon, Wed, Fri",UP
SCH-22062,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,3,HWST3,Intermediate Stn 3 (HWH),19:45,18:15,73.8,"Tue, Thu, Sat",DN
SCH-22063,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,4,HWST4,Intermediate Stn 4 (HWH),18:00,16:00,98.4,"Tue, Thu, Sat",DN
SCH-22064,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,5,HWST5,Intermediate Stn 5 (HWH),06:30,13:30,123.1,Daily,UP
SCH-22065,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,6,HWST6,Intermediate Stn 6 (HWH),22:15,16:30,147.7,"Tue, Thu, Sat",UP
SCH-22066,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,7,HWST7,Intermediate Stn 7 (HWH),01:30,05:00,172.3,"Tue, Thu, Sat",DN
SCH-22067,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,8,HWST8,Intermediate Stn 8 (HWH),16:00,03:30,196.9,"Tue, Thu, Sat",UP
SCH-22068,12002,Bhopal Shatabdi Express,Shatabdi,HWH,Howrah,KGP,Kharagpur,9,HWST9,Intermediate Stn 9 (HWH),11:30,15:30,221.5,"Mon, Wed, Fri",UP
SCH-22069,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,1,CSST1,Intermediate Stn 1 (CSMT),12:15,06:45,21.4,"Tue, Thu, Sat",UP
SCH-22070,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,2,CSST2,Intermediate Stn 2 (CSMT),16:15,17:30,42.9,"Tue, Thu, Sat",DN
SCH-22071,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,3,CSST3,Intermediate Stn 3 (CSMT),16:15,22:00,64.3,"Tue, Thu, Sat",DN
SCH-22072,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,4,CSST4,Intermediate Stn 4 (CSMT),06:45,03:45,85.7,Daily,DN
SCH-22073,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,5,CSST5,Intermediate Stn 5 (CSMT),07:00,09:45,107.2,Sun,DN
SCH-22074,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,6,CSST6,Intermediate Stn 6 (CSMT),08:30,15:15,128.6,"Tue, Thu, Sat",DN
SCH-22075,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,7,CSST7,Intermediate Stn 7 (CSMT),11:00,00:00,150.0,Sun,DN
SCH-22076,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,8,CSST8,Intermediate Stn 8 (CSMT),08:30,13:15,171.5,Sun,UP
SCH-22077,12626,Kerala Superfast Express,Superfast,CSMT,Mumbai CSMT,PUNE,Pune Jn,9,CSST9,Intermediate Stn 9 (CSMT),06:45,15:45,192.9,Sun,DN
SCH-22078,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,1,MAST1,Intermediate Stn 1 (MAS),13:00,02:00,20.3,"Tue, Thu, Sat",UP
SCH-22079,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,2,MAST2,Intermediate Stn 2 (MAS),04:00,17:15,40.7,Daily,UP
SCH-22080,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,3,MAST3,Intermediate Stn 3 (MAS),15:30,14:00,61.0,"Tue, Thu, Sat",DN
SCH-22081,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,4,MAST4,Intermediate Stn 4 (MAS),06:00,01:45,81.4,"Mon, Wed, Fri",UP
SCH-22082,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,5,MAST5,Intermediate Stn 5 (MAS),13:45,13:45,101.7,Sun,DN
SCH-22083,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,6,MAST6,Intermediate Stn 6 (MAS),06:30,17:45,122.1,"Mon, Wed, Fri",UP
SCH-22084,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,7,MAST7,Intermediate Stn 7 (MAS),10:45,18:00,142.4,"Mon, Wed, Fri",UP
SCH-22085,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,8,MAST8,Intermediate Stn 8 (MAS),08:00,19:45,162.8,"Tue, Thu, Sat",UP
SCH-22086,12860,Gitanjali Express,Express,MAS,Chennai Central,BZA,Vijayawada,9,MAST9,Intermediate Stn 9 (MAS),03:45,12:00,183.1,Sun,DN
SCH-22087,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,1,SBST1,Intermediate Stn 1 (SBC),09:00,11:45,47.5,"Mon, Wed, Fri",DN
SCH-22088,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,2,SBST2,Intermediate Stn 2 (SBC),19:30,08:00,95.0,"Tue, Thu, Sat",DN
SCH-22089,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,3,SBST3,Intermediate Stn 3 (SBC),15:45,23:30,142.5,Sun,UP
SCH-22090,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,4,SBST4,Intermediate Stn 4 (SBC),04:00,23:45,190.0,Sun,DN
SCH-22091,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,5,SBST5,Intermediate Stn 5 (SBC),03:00,02:00,237.5,Daily,DN
SCH-22092,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,6,SBST6,Intermediate Stn 6 (SBC),00:00,06:30,285.0,"Tue, Thu, Sat",DN
SCH-22093,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,7,SBST7,Intermediate Stn 7 (SBC),10:00,02:30,332.5,Daily,UP
SCH-22094,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,8,SBST8,Intermediate Stn 8 (SBC),19:30,16:15,380.0,"Tue, Thu, Sat",DN
SCH-22095,54321,Container Goods Rake Fast,Goods / Freight,SBC,Bengaluru City,MYS,Mysuru Jn,9,SBST9,Intermediate Stn 9 (SBC),00:15,00:00,427.5,"Tue, Thu, Sat",UP
SCH-22096,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,1,SCST1,Intermediate Stn 1 (SC),05:15,06:45,33.4,Daily,DN
SCH-22097,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,2,SCST2,Intermediate Stn 2 (SC),12:30,02:00,66.8,"Tue, Thu, Sat",DN
SCH-22098,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,3,SCST3,Intermediate Stn 3 (SC),14:45,10:00,100.2,Daily,UP
SCH-22099,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,4,SCST4,Intermediate Stn 4 (SC),12:30,23:00,133.6,Sun,UP
SCH-22100,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,5,SCST5,Intermediate Stn 5 (SC),19:45,01:15,167.1,Sun,UP
SCH-22101,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,6,SCST6,Intermediate Stn 6 (SC),16:45,10:15,200.5,Sun,UP
SCH-22102,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,7,SCST7,Intermediate Stn 7 (SC),05:15,17:15,233.9,Sun,UP
SCH-22103,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,8,SCST8,Intermediate Stn 8 (SC),04:00,04:45,267.3,"Mon, Wed, Fri",DN
SCH-22104,58901,Coal Rake Super Heavy,Goods / Freight,SC,Secunderabad,KZJ,Kazipet Jn,9,SCST9,Intermediate Stn 9 (SC),11:15,22:30,300.7,"Mon, Wed, Fri",UP
SCH-22105,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,1,PRST1,Intermediate Stn 1 (PRYJ),08:00,05:15,19.4,"Tue, Thu, Sat",UP
SCH-22106,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,2,PRST2,Intermediate Stn 2 (PRYJ),16:00,03:45,38.7,"Mon, Wed, Fri",UP
SCH-22107,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,3,PRST3,Intermediate Stn 3 (PRYJ),23:30,19:45,58.1,"Mon, Wed, Fri",DN
SCH-22108,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,4,PRST4,Intermediate Stn 4 (PRYJ),19:30,08:30,77.4,Daily,DN
SCH-22109,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,5,PRST5,Intermediate Stn 5 (PRYJ),21:15,11:15,96.8,"Mon, Wed, Fri",DN
SCH-22110,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,6,PRST6,Intermediate Stn 6 (PRYJ),04:15,02:45,116.1,Sun,DN
SCH-22111,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,7,PRST7,Intermediate Stn 7 (PRYJ),18:30,00:30,135.5,"Mon, Wed, Fri",DN
SCH-22112,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,8,PRST8,Intermediate Stn 8 (PRYJ),05:15,22:45,154.8,"Tue, Thu, Sat",UP
SCH-22113,63201,MEMU Passenger Local,MEMU / Passenger,PRYJ,Prayagraj Jn,DDU,Pt. DD Upadhyaya Jn,9,PRST9,Intermediate Stn 9 (PRYJ),14:15,08:00,174.2,Daily,UP
SCH-22114,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,1,LKST1,Intermediate Stn 1 (LKO),09:30,23:15,11.8,Daily,UP
SCH-22115,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,2,LKST2,Intermediate Stn 2 (LKO),19:45,23:30,23.5,Sun,UP
SCH-22116,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,3,LKST3,Intermediate Stn 3 (LKO),03:15,12:45,35.3,"Mon, Wed, Fri",UP
SCH-22117,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,4,LKST4,Intermediate Stn 4 (LKO),22:45,21:30,47.1,"Mon, Wed, Fri",UP
SCH-22118,12301,Howrah Rajdhani Express,Rajdhani,LKO,Lucknow Charbagh,BE,Bareilly Jn,5,LKST5,Intermediate Stn 5 (LKO),18:30,07:15,58.8,Daily,DN
